Ticker&Date,EPS,AvgV%,VF%,priceChange,50MA%,float,Title, BandWidth, BoilUpper, close, BoilLower, BoilPercent,divergence,signal,macd,divergence%,rsi,sma60,sma20,sma5,mfi,stochK,stochD,lastTradeDate
A20170412,1.56,0.663795841489,0.00390980565206,-0.00567644276254,0.00190657769304,321794000.0,0.0,1.0206,53.5188,52.5499992371,52.4982,0.0507537106217,-0.1659,0.4408,0.2749,-0.00315699338551,49.6853,51.2162,53.0085,52.818,50.5652,16.2012,24.5812,1492027387.0
AA20170412,-2.19,1.6710015365,0.0437278050689,-0.0534554046072,-0.0742345465049,173846000.0,0.0,3.4192,35.4096,32.0499992371,31.9904,0.0174307548726,0.017,-0.4797,-0.4628,0.000530421229475,37.2342,35.4647,33.7,33.496,47.453,19.7402,53.9394,1492027219.0
AAAP20170412,-0.67,0.269784517159,0.00104025110783,-0.0110034058161,-0.0112624410686,32496000.0,0.0,4.492,40.951,37.75,36.459,0.287399821906,-0.3196,0.8283,0.5087,-0.00846622516556,44.8737,36.1782,38.705,38.642,68.1959,9.4286,39.3667,1492027200.0
AAC20170412,-0.03,0.738580963911,0.0102396234974,-0.00485436893204,-0.0261282660333,8818000.0,3.0,0.841,8.74,8.19999980927,7.899,0.357907026475,-0.0231,-0.0039,-0.027,-0.00281707323626,46.0299,8.2537,8.3195,8.292,62.9183,46.6165,49.8747,1492027321.0
AAL20170412,4.81,1.4228671484,0.0220249124834,-0.0185309220808,0.0136038736454,453628000.0,1.0,3.6064,43.7532,43.9599990845,40.1468,1.05734224836,0.3894,-0.6587,-0.2693,0.00885805295973,57.1191,44.528,41.95,42.748,71.7226,70.9812,84.5943,1492027200.0
AAMC20170412,-2.934,0.761794848121,0.0125777439024,0.0162871428571,0.0124096140354,656000.0,0.0,23.6,77.837,71.1400985718,54.237,0.71623299033,0.5993,-0.9124,-0.3131,0.00842422223235,53.4335,70.7007,66.037,68.298,85.3041,74.5222,70.2514,1492027320.0
AAME20170412,0.11,0.448739495798,0.000290849673203,-0.025641025641,-0.00523560209424,5508000.0,0.0,0.3982,4.0721,3.90000009537,3.6739,0.56780536255,0.0018,0.0229,0.0248,0.000461538450252,51.6437,3.814,3.873,3.912,75.571,64.8648,63.063,1492027200.0
AAN20170412,1.91,0.668914473246,0.00797005427365,-0.00388601036269,0.0710306406685,63014000.0,0.0,2.9178,31.0304,30.7600002289,28.1126,0.907327516924,0.1835,0.2792,0.4626,0.00596553961751,64.8326,29.276,29.5715,30.52,79.1098,87.7077,87.1431,1492027323.0
AAOI20170412,1.76,1.74542143272,0.147855930695,-0.0290199809705,-0.175020210186,16853000.0,3.0,21.782,61.511,40.8199996948,39.729,0.050087213976,-2.0148,1.1385,-0.8762,-0.0493581581348,36.2051,42.7647,50.62,43.73,26.3086,2.7122,3.5092,1492027200.0
AAON20170412,1.0,0.661438485804,0.00255958397422,-0.0241820768137,-0.0213980028531,40959000.0,1.0,3.5032,37.0366,34.2999992371,33.5334,0.218828281874,-0.123,-0.0276,-0.1507,-0.00358600591067,45.0132,34.6358,35.285,34.53,41.9263,15.5173,27.5863,1492027200.0
AAP20170412,6.2,0.535344889528,0.00814191072014,-0.0081869708208,-0.0632476373009,73208000.0,0.0,15.653,155.2235,141.740005493,139.5705,0.138599980398,-0.1551,-3.5324,-3.6875,-0.00109425704804,23.6993,156.4628,147.397,142.53,26.773,6.7472,11.3555,1492027322.0
AAPL20170412,8.33,0.760494659753,0.00392287993286,0.00141242937853,0.00875008892367,5185732000.0,3.0,6.165,145.4545,141.800003052,139.2895,0.407218662086,-0.5616,2.1027,1.5411,-0.00396050767217,54.3281,135.4907,142.372,142.72,40.7476,46.4913,52.3392,1492027204.0
AAT20170412,0.72,1.93923521011,0.0117429838238,0.00963302752294,0.0379627446357,41048000.0,0.0,2.8482,43.4551,44.0200004578,40.6069,1.19833595175,0.2916,-0.1386,0.1529,0.00662426163034,66.2433,42.6987,42.031,42.858,73.3734,91.6914,95.7651,1492027324.0
AAU20170412,-0.04,8.68823266056,0.0358289751319,0.0927152317881,0.46017699115,79620000.0,0.0,0.5858,1.4814,1.64999997616,0.8956,1.28781149908,0.043,0.0493,0.0923,0.0260606064372,76.9293,1.1297,1.1885,1.39,82.2924,90.9091,82.1549,1492027320.0
AAV.TO20170412,-0.09,1.06537675229,0.0034330499789,-0.0132743362832,0.0708283313325,182457000.0,0.0,1.7462,9.4886,8.92000007629,7.7424,0.674378694476,0.0315,0.2046,0.2361,0.00353139010432,60.6945,8.3868,8.6155,9.034,69.094,69.1667,77.4924,1492027199.0
AAV20170412,-0.07,0.614229901189,0.000355004192769,-0.0147058823529,0.072,182457000.0,0.0,1.3312,7.1156,6.69999980927,5.7844,0.687800337489,0.0304,0.1453,0.1758,0.004537313562,59.9439,6.3242,6.45,6.78,79.895,73.0337,82.0369,1492027324.0
AAWW20170412,1.66,0.000147588070343,1.06105125694e-06,-0.0045045045045,0.0146923783287,24504000.0,1.0,5.8352,56.6201,55.25,50.7849,0.765200850014,0.2319,0.1088,0.3407,0.00419728506787,55.9782,53.7088,53.7025,54.91,63.6145,83.6066,88.7978,1492027200.0
AB20170412,2.23,1.81698714453,0.00699829692538,-0.00649350649351,0.00879120879121,88076000.0,2.0,1.709,23.1695,22.9500007629,21.4605,0.871562763569,0.102,-0.1314,-0.0294,0.0044444442967,55.6233,23.0208,22.315,22.7,67.8582,88.8889,75.7081,1492027288.0
ABAX20170412,1.49,0.734675745494,0.00455012484972,-0.0140402347024,-0.0350697292863,21626000.0,1.0,2.6008,49.4074,47.0499992371,46.8066,0.0935862953939,-0.0639,-0.4071,-0.471,-0.00135812967133,37.0125,49.0512,48.107,47.4,67.1998,18.6567,37.022,1492027200.0
ABB20170412,0.88,0.773906209648,0.000972024620437,-0.00174291938998,-0.00304612706701,1788108000.0,0.0,0.5678,23.5269,22.9099998474,22.9591,-0.0864743793376,-0.0486,0.0827,0.0341,-0.00212134440522,44.7055,23.0547,23.243,23.132,36.7697,11.888,24.2846,1492027321.0
ABBV20170412,3.63,0.935657725209,0.00384400008288,0.00311672120929,-0.0026340254106,1592597000.0,2.0,1.9776,66.3508,64.3700027466,64.3732,-0.00161673413125,-0.2693,0.4678,0.1985,-0.00418362573418,45.2035,63.156,65.362,64.828,39.2264,35.4731,28.053,1492027338.0
ABC20170412,5.99,0.98641577267,0.0118073858163,-0.00378657487091,-0.0225174510245,159874000.0,0.0,3.8512,89.3626,86.8199996948,85.5114,0.339790116022,0.0073,-0.2726,-0.2653,8.40820090493e-05,43.2183,88.4445,87.437,87.678,53.3896,26.4423,49.0746,1492027355.0
ABCB20170412,2.08,0.381623846903,0.00269841033135,-0.0145576707727,-0.0472065829363,33529000.0,1.0,4.9898,47.6064,44.0,42.6166,0.277245580985,-0.0605,-0.3881,-0.4486,-0.001375,41.8909,45.933,45.1115,44.52,41.2254,28.3784,43.4827,1492027200.0
ABCD20170412,0.22,0.578790815062,0.00187810763381,-0.00816326530612,-0.00613496932515,13676000.0,1.0,0.4112,5.1706,4.86000013351,4.7594,0.244650130142,-0.0112,-0.0117,-0.0229,-0.00230452668566,46.2398,4.954,4.965,4.86,59.9285,13.6364,11.3468,1492027200.0
ABCO20170412,2.23,0.264651411469,0.00510518341308,-0.00841219768665,0.0279049487683,37620000.0,1.0,4.2356,48.3503,47.1500015259,44.1147,0.716616660185,0.0938,0.4538,0.5477,0.00198939548175,61.0406,45.7383,46.2325,47.3,76.8158,56.701,62.1993,1492027200.0
ABEO20170412,-0.64,0.548001608748,0.00638895078923,0.0103092783505,-0.0335305719921,21540000.0,0.0,0.534,5.2345,4.90000009537,4.7005,0.373595684209,-0.0049,-0.0237,-0.0286,-0.000999999980537,44.2304,5.0842,4.9675,4.99,55.5399,41.6667,48.7503,1492027200.0
ABEV20170412,0.25,1.14278389341,0.00283442217179,0.00535714285714,0.0017793594306,5973644000.0,1.0,0.364,5.8395,5.63000011444,5.4755,0.424450863849,-0.013,0.0433,0.0303,-0.00230905856763,49.807,5.5677,5.6575,5.65,54.2897,40.625,42.7083,1492027334.0
