Ticker&Date,EPS,AvgV%,VF%,priceChange,50MA%,float,Title, BandWidth, BoilUpper, close, BoilLower, BoilPercent,divergence,signal,macd,divergence%,rsi,sma60,sma20,sma5,mfi,stochK,stochD,lastTradeDate
A20170602,1.78,0.858336123632,0.0051993303648,0.000164473684211,0.0816435432231,320473000.0,0.0,7.2832,61.3816,60.8100013733,54.0984,0.921518202616,0.2999,1.2231,1.523,0.00493175453424,80.8506,54.9125,57.74,60.352,88.9938,93.8739,94.4391,1496433829.0
AA20170602,0.19,0.60501836883,0.0151872227815,0.0145106514356,0.010455104551,173825000.0,0.0,3.32,33.937,32.8600006104,30.617,0.675602593479,0.124,-0.051,0.073,0.00377358483557,50.7634,33.1067,32.277,33.0,41.642,58.8629,63.5094,1496433643.0
AAAP20170602,-0.7,0.608575067551,0.00190431317044,-0.0547872340426,-0.0502405130946,26848000.0,1.0,4.1694,39.2537,35.5400009155,35.0843,0.109296521209,-0.0386,0.0148,-0.0239,-0.00108610014085,35.2496,37.8118,37.169,37.642,47.7117,9.2473,39.1398,1496433600.0
AAC20170602,-0.09,0.934183205748,0.0128921929066,0.0061919504644,-0.0921787709497,9248000.0,1.0,1.2984,7.5202,6.5,6.2218,0.214263709181,-0.0193,-0.282,-0.3013,-0.00296923076923,40.3796,7.6645,6.871,6.456,39.6964,35.2941,26.6996,1496433722.0
AAL20170602,4.17,1.11795843485,0.017586373125,-0.000807102502018,0.0845378887429,438325000.0,1.0,5.8478,49.7214,49.5200004578,43.8736,0.965559775944,0.257,0.9187,1.1756,0.00518982224605,66.4833,44.2307,46.7975,48.736,68.9959,84.5395,89.6935,1496433600.0
AAMC20170602,-3.36,0.130356376127,0.00190703517588,0.00689504213637,0.20497707924,796000.0,0.0,32.7534,96.2342,91.3499984741,63.4808,0.850879556752,1.4787,3.7332,5.212,0.0161871923886,70.6802,73.0448,79.8575,90.87,61.8592,80.2583,80.3198,1496433600.0
AAME20170602,0.05,0.322565543071,0.00011832388803,0.0,0.0160427807487,5823000.0,3.0,0.289,3.857,3.79999995232,3.568,0.802768001094,0.0067,-0.0182,-0.0115,0.00176315791686,54.274,3.7857,3.7125,3.73,56.6533,100.0,53.3334,1496433600.0
AAN20170602,1.97,1.72403423148,0.0192330086163,0.0297211993688,0.138412329165,62208000.0,0.0,4.6632,38.0811,39.1500015259,33.4179,1.22922060514,0.1968,0.9554,1.1523,0.00502681972745,79.9472,32.3668,35.7495,37.164,77.3897,93.7747,97.3164,1496433721.0
AAOI20170602,2.84,1.38498393121,0.219741469599,0.0365024288688,0.303315881326,18141000.0,2.0,18.6598,75.3994,74.6800003052,56.7396,0.961446548472,0.2903,4.7423,5.0326,0.00388725226049,70.6428,54.759,66.0695,71.3,51.2303,99.6829,85.4316,1496433600.0
AAON20170602,0.97,0.901027571332,0.0032211226795,0.0149659863946,0.0247252747253,40724000.0,2.0,1.7756,37.4038,37.2999992371,35.6282,0.941540457907,0.0172,0.118,0.1352,0.000461126014794,58.7531,35.9628,36.516,36.584,42.32,82.1186,71.5633,1496433600.0
