Ticker&Date,Title
ACFN20160718,1
ACFN20160725,1
ACFN20160726,1
ACFN20160809,1
ACFN20160815,3
ACFN20161107,1
ACFN20161108,1
ACFN20161114,4
ACFN20161115,2
ACFN20161117,1
ACFN20161122,1
ACG20160222,2
ACG20160301,1
ACG20160302,1
ACG20160328,1
ACG20160414,1
ACG20160425,1
ACG20160526,1
ACG20160630,1
ACG20160711,2
ACG20160803,1
ACG20160916,2
ACG20160921,1
ACG20161007,2
ACG20161019,1
ACG20170106,2
ACGL20161213,2
ACGL20161215,1
ACGL20161216,1
ACGL20161220,1
ACGL20161222,1
ACGL20161223,1
ACGL20161228,1
ACGL20161229,1
ACGL20170103,3
ACGL20170104,2
ACGL20170105,1
ACGL20170106,5
ACH20160901,2
ACH20160906,1
ACH20160913,1
ACH20160923,1
ACH20160924,1
ACH20160929,1
ACH20161003,1
ACH20161005,1
ACH20161011,1
ACH20161020,1
ACH20161109,1
ACH20161114,1
ACH20161115,1
ACH20161116,1
ACH20161128,1
ACH20161215,1
ACH20161216,2
ACH20170105,1
ACHC20161110,5
ACHC20161121,1
ACHC20161122,1
ACHC20161130,5
ACHC20161201,1
ACHC20161202,1
ACHC20161205,1
ACHC20161214,1
ACHC20161215,1
ACHC20161229,1
ACHC20170103,1
ACHC20170104,1
ACHN20161103,1
ACHN20161104,1
ACHN20161105,1
ACHN20161107,1
ACHN20161111,1
ACHN20161114,1
ACHN20161117,1
ACHN20161121,1
ACHN20161126,1
ACHN20161130,2
ACHN20161201,2
ACHN20161205,2
ACHN20161208,1
ACHN20161228,3
ACHN20161229,1
ACI20160725,1
ACI20160817,1
ACI20160902,2
ACI20160905,2
ACI20160906,2
ACI20160912,1
ACI20160913,3
ACI20160928,1
ACI20161003,1
ACI20161005,3
ACI20161006,1
ACI20161018,1
ACI20161109,1
ACLS20161101,2
ACLS20161102,4
ACLS20161103,2
ACLS20161104,2
ACLS20161107,1
ACLS20161109,1
ACLS20161110,2
ACLS20161111,1
ACLS20161114,1
ACLS20161202,1
ACLS20161205,1
ACLS20161213,1
ACLS20161214,1
ACMP20141026,2
ACMP20141027,1
ACMP20160220,1
ACNB20161020,1
ACNB20161025,1
ACNB20161027,3
ACNB20161028,1
ACNB20161101,1
ACNB20161103,1
ACNB20161104,1
ACNB20161110,1
ACNB20161121,1
ACNB20161122,5
ACNB20161123,1
ACNB20161227,1
ACNB20161228,2
ACOR20161121,5
ACOR20161122,3
ACOR20161123,1
ACOR20161128,1
ACOR20161130,1
ACOR20161202,1
ACOR20161209,1
ACOR20161214,1
ACOR20161220,1
ACOR20161221,1
ACOR20161228,1
ACOR20170103,1
ACOR20170105,2
