"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"AMRB","American River Bankshares","9.56","73469881.04","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/amrb",
"AMP","AMERIPRISE FINANCIAL SERVICES, INC.","130.19","23735144730.39","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/amp",
"ABCB","Ameris Bancorp","26.87","865369201.12","n/a","1994","Finance","Major Banks","http://www.nasdaq.com/symbol/abcb",
"AMSF","AMERISAFE, Inc.","46.19","873923391.34","n/a","2005","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/amsf",
"ASRV","AmeriServ Financial Inc.","3","56560563","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/asrv",
"ASRVP","AmeriServ Financial Inc.","26.94","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/asrvp",
"ATLO","Ames National Corporation","24.69","229886441.97","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/atlo",
"AFSI","AmTrust Financial Services, Inc.","57.24","4688976646.44","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afsi",
"ANCB","Anchor Bancorp","21.68","55284000","n/a","2011","Finance","Banks","http://www.nasdaq.com/symbol/ancb",
"ABCW","Anchor BanCorp Wisconsin Inc.","34.7","331280448.9","n/a","2014","Finance","Banks","http://www.nasdaq.com/symbol/abcw",
"AON","Aon plc","96.63","27080607940.86","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/aon",
"APO","Apollo Global Management, LLC","21.49","8393561986.53","n/a","2011","Finance","Investment Managers","http://www.nasdaq.com/symbol/apo",
"AUMA","AR Capital Acquisition Corp.","9.875","296250000","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/auma",
"AUMAW","AR Capital Acquisition Corp.","0.45","0","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/aumaw",
"ACGL","Arch Capital Group Ltd.","61.91","7748666805.71","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/acgl",
"ARES","Ares Management L.P.","18.06","3820165447.56","n/a","2014","Finance","Investment Managers","http://www.nasdaq.com/symbol/ares",
"AGII","Argo Group International Holdings, Ltd.","50.74","1296653799.36","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/agii",
"AGIIL","Argo Group International Holdings, Ltd.","25.13","0","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/agiil",
"AI","Arlington Asset Investment Corp","23.94","549824976.54","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/ai",
"AIC","Arlington Asset Investment Corp","24.9799","0","n/a","2015","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/aic",
"AIW","Arlington Asset Investment Corp","24.85","0","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/aiw",
"AHH","Armada Hoffler Properties, Inc.","10.58","265359804.86","n/a","2013","Finance","Real Estate","http://www.nasdaq.com/symbol/ahh",
"AROW","Arrow Financial Corporation","27.23","345783749.36","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/arow",
"AJG","Arthur J. Gallagher & Co.","46.86","7719903840","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/ajg",
"APAM","Artisan Partners Asset Management Inc.","46.77","1830350170.41","n/a","2013","Finance","Investment Managers","http://www.nasdaq.com/symbol/apam",
"ASBB","ASB Bancorp, Inc.","21.05","92165551.55","n/a","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/asbb",
"AHL","Aspen Insurance Holdings Limited","47.57","2961199105.86","n/a","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ahl",
"ASB","Associated Banc-Corp","18.65","2836659889.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/asb",
"AIZ","Assurant, Inc.","61.41","4208929326.75","n/a","2004","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/aiz",
"AGO","Assured Guaranty Ltd.","27.19","4198500726.66","n/a","2004","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ago",
"ASFI","Asta Funding, Inc.","8.22","106742774.58","n/a","1995","Finance","Finance Companies","http://www.nasdaq.com/symbol/asfi",
"AF","Astoria Financial Corporation","12.99","1298126032.8","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/af",
"AFCB","Athens Bancshares Corporation","24.601","44200641.301","n/a","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/afcb",
"AAME","Atlantic American Corporation","3.96","81504743.76","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/aame",
"ACFC","Atlantic Coast Financial Corporation","4.19","64982965.59","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/acfc",
"ATLC","Atlanticus Holdings Corporation","2.23","31055825.17","n/a","1995","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/atlc",
"AFH","Atlas Financial Holdings, Inc.","17.95","211432924.35","n/a","2013","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afh",
"AUBN","Auburn National Bancorporation, Inc.","24.847","90527013.166","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/aubn",
"AVNU","Avenue Financial Holdings, Inc.","12.3","123120540","n/a","2015","Finance","Major Banks","http://www.nasdaq.com/symbol/avnu",
"AV","Aviva plc","16.49","24326768118.3","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/av",
"AVV","Aviva plc","27.63","0","n/a","2011","Finance","Life Insurance","http://www.nasdaq.com/symbol/avv",
"AXS","Axis Capital Holdings Limited","51.34","5177059063.36","n/a","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/axs",
"BWINA","Baldwin & Lyons, Inc.","23.46","352379827.38","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/bwina",
"BWINB","Baldwin & Lyons, Inc.","23.29","349826350.37","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/bwinb",
"BANC","Banc of California, Inc.","12.3","429520514.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banc",
"BOCA","Banc of California, Inc.","25.5799","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/boca",
"BANF","BancFirst Corporation","61.35","951201872.55","n/a","1993","Finance","Major Banks","http://www.nasdaq.com/symbol/banf",
"BANFP","BancFirst Corporation","27.17","27170000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banfp",
"BBVA","Banco Bilbao Viscaya Argentaria S.A.","10.46","61579784706.6","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bbva",
"BBD","Banco Bradesco Sa","9.87","49690199160","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bbd",
"BCH","Banco De Chile","69.85","11019462308.25","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bch",
"BLX","Banco Latinoamericano de Comercio Exterior, S.A.","34.12","1323262755.56","n/a","1992","Finance","Commercial Banks","http://www.nasdaq.com/symbol/blx",
"BSBR","Banco Santander Brasil SA","4.76","35941198720","n/a","2009","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bsbr",
"BSAC","Banco Santander Chile","21.94","10336268585","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bsac",
"CIB","BanColombia S.A.","41.1","5237214600.6","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/cib",
"BKJ","Bancorp of New Jersey, Inc","11.389","61153053.276","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bkj",
"BXS","BancorpSouth, Inc.","23.56","2274241451.88","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bxs",
"BKMU","Bank Mutual Corporation","7.43","346729041.27","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bkmu",
"BAC","Bank of America Corporation","15.54","163486952208.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bac",
"BAC^W","Bank of America Corporation","25.9","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bac^w",
"BAC^Y","Bank of America Corporation","25.69","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bac^y",
"BOCH","Bank of Commerce Holdings (CA)","5.68","75549555.04","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/boch",
"BOH","Bank of Hawaii Corporation","61.32","2677659826.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/boh",
"BMRC","Bank of Marin Bancorp","50.9","302456809.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bmrc",
"BMO","Bank Of Montreal","60.8","39339751833.6","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bmo",
"BK","Bank Of New York Mellon Corporation (The)","40.55","45198621263.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bk",
"BNS","Bank of Nova Scotia (The)","50.23","60760941064.53","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bns",
"BKSC","Bank of South Carolina Corp.","14.87","66340839.56","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bksc",
"BOTJ","Bank of the James Financial Group, Inc.","11","37087776","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/botj",
"OZRK","Bank of the Ozarks","37.28","3234415596","n/a","1997","Finance","Major Banks","http://www.nasdaq.com/symbol/ozrk",
"BFIN","BankFinancial Corporation","13.51","285087560.66","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bfin",
"BKU","BankUnited, Inc.","32.89","3360776044.34","n/a","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bku",
"BWFG","Bankwell Financial Group, Inc.","19.62","142112604.24","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/bwfg",
"BANR","Banner Corporation","45.72","895166784.72","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banr",
"BHB","Bar Harbor Bankshares, Inc.","33.48","199491283.08","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bhb",
"TAPR","Barclays Inverse US Treasury Composite ETN","28.9799","0","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/tapr",
"BCS","Barclays PLC","15.2","62693099838.4","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bcs",
"BHAC","Barington/Hilco Acquisition Corp.","9.78","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/bhac",
"BHACR","Barington/Hilco Acquisition Corp.","0.28","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/bhacr",
"BHACU","Barington/Hilco Acquisition Corp.","10","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/bhacu",
"BHACW","Barington/Hilco Acquisition Corp.","0.18","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/bhacw",
"BYBK","Bay Bancorp, Inc.","5.21","57470327.33","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bybk",
"BYLK","Baylake Corp","12.4","113147780.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bylk",
"BBT","BB&T Corporation","38.96","28084436191.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bbt",
"BBCN","BBCN Bancorp, Inc.","14.59","1160029773.68","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bbcn",
"BFR","BBVA Banco Frances S.A.","20.72","3708036343.76","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/bfr",
"BBX","BBX Capital Corporation","18.5","299190843","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bbx",
"BCBP","BCB Bancorp, Inc. (NJ)","12.14","101900622.74","n/a","2005","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bcbp",
"BSF","Bear State Financial, Inc.","9.98","333090014.94","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bsf",
"TZF","Bear Stearns Depositor, Inc.","28.95","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/tzf",
"BNCL","Beneficial Bancorp, Inc.","11.26","846251965.92","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bncl",
"BRK/A","Berkshire Hathaway Inc.","214748.3647","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/brk/a",
"BRK/B","Berkshire Hathaway Inc.","143.56","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/brk/b",
"BHLB","Berkshire Hills Bancorp, Inc.","28.08","709023818.88","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/bhlb",
"BGCA","BGC Partners, Inc.","27.98","0","n/a","2012","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/bgca",
"BGCP","BGC Partners, Inc.","9.81","2172223434.24","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/bgcp",
"HAWK","Blackhawk Network Holdings, Inc.","37.46","2004372220","n/a","2013","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hawk",
"HAWKB","Blackhawk Network Holdings, Inc.","37.2","1990460400","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/hawkb",
"BLK","BlackRock, Inc.","366.4","60604413617.6","n/a","1999","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/blk",
"BCRH","Blue Capital Reinsurance Holdings Ltd.","17.45","152687500","n/a","2013","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/bcrh",
"BHBK","Blue Hills Bancorp, Inc.","13.24","376900604.12","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/bhbk",
"BNCN","BNC Bancorp","18.31","598612748.34","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bncn",
"BOFI","BofI Holding, Inc.","91.96","1386440181.72","n/a","2005","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bofi",
"BOKF","BOK Financial Corporation","60.69","4186081400.97","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bokf",
"BPFH","Boston Private Financial Holdings, Inc.","12.31","1023212567.16","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bpfh",
"BPFHP","Boston Private Financial Holdings, Inc.","26.25","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bpfhp",
"BPFHW","Boston Private Financial Holdings, Inc.","5.094","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bpfhw",
"BLVD","Boulevard Acquisition Corp.","9.93","273695625","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/blvd",
"BLVDU","Boulevard Acquisition Corp.","10.41","286925625","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/blvdu",
"BLVDW","Boulevard Acquisition Corp.","0.75","0","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/blvdw",
"BDGE","Bridge Bancorp, Inc.","26.06","305011035.04","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bdge",
"BBNK","Bridge Capital Holdings","26.28","419383624.68","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bbnk",
"BYFC","Broadway Financial Corporation","1.2999","37796812.7292","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/byfc",
"BPY","Brookfield Property Partners L.P.","24.38","6233419571.06","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/bpy",
"BRKL","Brookline Bancorp, Inc.","10.36","725605863.36","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/brkl",
"BRO","Brown & Brown, Inc.","33.13","4753700390.14","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/bro",
"BMTC","Bryn Mawr Bank Corporation","30.86","546468478.82","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bmtc",
"BLMT","BSB Bancorp, Inc.","19.82","179763594.56","n/a","2011","Finance","Major Banks","http://www.nasdaq.com/symbol/blmt",
"CFFI","C&F Financial Corporation","34.5","117090757.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cffi",
"BNK","C1 Financial, Inc.","18.69","300927054.54","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/bnk",
"GYB","CABCO Series 2004-101 Trust","20.505","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/gyb",
"PFH","CABCO Series 2004-101 Trust","18.4001","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/pfh",
"CLMS","Calamos Asset Management, Inc.","13.41","275299656.3","n/a","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/clms",
"CFNB","California First National Bancorp","13.808","144430630.592","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cfnb",
"CAMB","CAMBRIDGE CAPITAL ACQUISITION CORPORATION","10.04","105767635","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/camb",
"CAMBU","CAMBRIDGE CAPITAL ACQUISITION CORPORATION","10.73","0","n/a","2013","Finance","Business Services","http://www.nasdaq.com/symbol/cambu",
"CAMBW","CAMBRIDGE CAPITAL ACQUISITION CORPORATION","0.38","0","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/cambw",
"CAC","Camden National Corporation","40.7","302379022","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cac",
"CCG","Campus Crest Communities, Inc.","6.85","443449854.25","n/a","2010","Finance","Real Estate","http://www.nasdaq.com/symbol/ccg",
"CM","Canadian Imperial Bank of Commerce","73.17","29062581151.77","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/cm",
"CBNJ","Cape Bancorp, Inc.","9.7","111398641.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbnj",
"CBF","Capital Bank Financial Corp.","27.57","1312136831.97","n/a","2012","Finance","Major Banks","http://www.nasdaq.com/symbol/cbf",
"CCBG","Capital City Bank Group","16.24","284534154.24","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ccbg",
"COF","Capital One Financial Corporation","80.31","44126985311.46","n/a","1994","Finance","Major Banks","http://www.nasdaq.com/symbol/cof",
"COF^C","Capital One Financial Corporation","25.72","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cof^c",
"CLAC","Capitol Acquisition Corp. II","10.2999","257497500","n/a","2013","Finance","Business Services","http://www.nasdaq.com/symbol/clac",
"CLACU","Capitol Acquisition Corp. II","10.75","268750000","n/a","2013","Finance","Business Services","http://www.nasdaq.com/symbol/clacu",
"CLACW","Capitol Acquisition Corp. II","1.25","0","n/a","2013","Finance","Business Services","http://www.nasdaq.com/symbol/clacw",
"CFFN","Capitol Federal Financial, Inc.","12.535","1763089842.53","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cffn",
"CFNL","Cardinal Financial Corporation","20.41","655891698.41","n/a","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/cfnl",
"CLBH","Carolina Bank Holdings Inc.","10.208","35061213.44","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/clbh",
"CARO","Carolina Financial Corporation","13.499","109672814.486","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/caro",
"CARV","Carver Bancorp, Inc.","4.64","17149843.68","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/carv",
"CACB","Cascade Bancorp","4.88","353731284.72","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cacb",
"CTRX","Catamaran Corporation","59.26","12296037313.36","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/ctrx",
"CATY","Cathay General Bancorp","28.57","2280495426.67","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/caty",
"CATYW","Cathay General Bancorp","8.14","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/catyw",
"CBFV","CB Financial Services, Inc.","19.7143","80266023.3066","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbfv",
"CNLM","CB Pharma Acquisition Corp.","9.82","54363520","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/cnlm",
"CNLMR","CB Pharma Acquisition Corp.","0.29","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/cnlmr",
"CNLMW","CB Pharma Acquisition Corp.","0.24","0","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/cnlmw",
"CBOE","CBOE Holdings, Inc.","56.02","4705861560.82","n/a","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cboe",
