"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CDK","CDK Global, Inc.","45.7","7352808729","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/cdk",
"CBAK","China BAK Battery, Inc.","3.5903","45308139.1091","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cbak",
"JRJC","China Finance Online Co. Limited","4.42","87197954.48","19728044","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/jrjc",
"CREG","China Recycling Energy Corporation","0.9","74775631.5","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/creg",
"CNTF","China TechFaith Wireless Communication Technology Limited","0.965","31747856.345","32899333","2005","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/cntf",
"CMPR","Cimpress N.V","87.1","2840870932.9","n/a","n/a","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/cmpr",
"CIDM","Cinedigm Corp","1.56","120047027.88","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/cidm",
"CLCT","Collectors Universe, Inc.","22.93","203710120","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/clct",
"SCOR","comScore, Inc.","51.04","1741419417.76","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/scor",
"CNSI","Comverse Inc.","19.89","435804618.6","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/cnsi",
"CSGP","CoStar Group, Inc.","198.29","6407119909.14","n/a","1998","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/csgp",
"CRAI","CRA International,Inc.","31.64","291269613.6","n/a","1998","Miscellaneous","Other Consumer Services","http://www.nasdaq.com/symbol/crai",
"CTRP","Ctrip.com International, Ltd.","59.25","8952475446","151096632","2003","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ctrp",
"DHX","Dice Holdings, Inc.","8.93","488323431.75","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/dhx",
"DBD","Diebold, Incorporated","34.86","2259797129.52","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/dbd",
"APPS","Digital Turbine, Inc.","3.34","190740365.96","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/apps",
"DTSI","DTS, Inc.","33.97","593053491.38","n/a","2003","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/dtsi",
"KODK","Eastman Kodak Company","19.36","811117440.32","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/kodk",
"EBAY","eBay Inc.","56.91","69011967783.99","n/a","1998","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ebay",
"ESIO","Electro Scientific Industries, Inc.","6.1","185404546.8","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/esio",
"ENR","Energizer Holdings, Inc.","138.68","8617525136.52","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/enr",
"ENV","Envestnet, Inc","55.26","1909078824.6","n/a","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/env",
"EVDY","Everyday Health, Inc.","13.25","417732074.25","n/a","2014","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/evdy",
"EXLS","ExlService Holdings, Inc.","35.99","1194336751.61","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/exls",
"FICO","Fair Isaac Corporation","91.24","2867296470.04","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/fico",
"FIS","Fidelity National Information Services, Inc.","68.08","19407356185.92","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/fis",
"FNJN","Finjan Holdings, Inc.","1.9","42750066.5","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/fnjn",
"FLT","FleetCor Technologies, Inc.","153.01","14027555301.76","n/a","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/flt",
"FCEL","FuelCell Energy, Inc.","1.27","374221541.37","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/fcel",
"GPN","Global Payments Inc.","91.92","6164135437.2","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/gpn",
"GPRO","GoPro, Inc.","41.96","5417652308.48","n/a","2014","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/gpro",
"GRVY","GRAVITY Co., Ltd.","0.49","6416889.08","13095692","2005","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/grvy",
"GB","Greatbatch, Inc.","56.72","1438081772.72","n/a","2000","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/gb",
"GRUB","GrubHub Inc.","44.27","3702885039.51","n/a","2014","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/grub",
"GSIG","GSI Group, Inc.","13.43","459839439.6","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/gsig",
"HQY","HealthEquity, Inc.","24.43","1337633868.2","n/a","2014","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/hqy",
"HPY","Heartland Payment Systems, Inc.","48.51","1773325738.8","n/a","2005","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/hpy",
"ONE           ","Higher One Holdings, Inc.","2.74","130614265.6","n/a","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/one           ",
"HPJ","Highpower International Inc","3.97","59886441.62","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hpj",
"HMSY","HMS Holdings Corp","15.55","1373944990.05","n/a","1992","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/hmsy",
"HRG","HRG Group, Inc.","12","2418195828","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hrg",
"IKNX","Ikonics Corporation","15.95","32191135.35","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/iknx",
"IMAX","Imax Corporation","34.25","2362840712.5","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/imax",
"ICLD","InterCloud Systems, Inc","2.17","42198251.83","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/icld",
"ICLDW","InterCloud Systems, Inc","1.4","0","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/icldw",
"IDCC","InterDigital, Inc.","50.25","1866085155.75","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/idcc",
"PTNT","Internet Patents Corporation","2.67","20697711.84","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ptnt",
"ISDR","Issuer Direct Corporation","7.93","18371771.99","n/a","n/a","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/isdr",
"KGJI","Kingold Jewelry Inc.","1.23","81122758.26","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/kgji",
"TAX","Liberty Tax, Inc.","29.3","371714186.3","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/tax",
"LLNW","Limelight Networks, Inc.","3.61","354897190.31","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/llnw",
"LIOX","Lionbridge Technologies, Inc.","5.79","373992265.68","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/liox",
"LQDT","Liquidity Services, Inc.","9.54","285992819.82","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lqdt",
"LOCM","Local Corporation","0.46","10720844.64","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/locm",
"MARA","Marathon Patent Group, Inc.","5.65","78637700.05","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/mara",
"MCHX","Marchex, Inc.","4.25","178625591.75","n/a","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mchx",
"MA","Mastercard Incorporated","87.03","96713060930.55","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ma",
"MMS","Maximus, Inc.","66.26","4363859282.58","n/a","1997","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mms",
"MXWL","Maxwell Technologies, Inc.","8.06","240923620.08","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mxwl",
"MELI","MercadoLibre, Inc.","125.14","5525548190.48","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/meli",
"MGT","MGT Capital Investments Inc","0.4636","4887404.2532","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/mgt",
"MLNK","ModusLink Global Solutions, Inc","3.88","202724044.2","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mlnk",
"MOLG","MOL Global, Inc.","2.19","29565000","13500000","2014","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/molg",
"MGI","Moneygram International, Inc.","8.61","457956472.05","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mgi",
"MSCI","MSCI Inc","61.51","6913837485.95","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/msci",
"LABL","Multi-Color Corporation","69.83","1161135893.54","n/a","1987","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/labl",
"NCR","NCR Corporation","29.28","4939094252.64","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/ncr",
"NTES","NetEase, Inc.","111.51","8306897194.89","74494639","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ntes",
"NEWT","Newtek Business Services Corp.","17.27","176154000","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/newt",
"NLSN","Nielsen N.V.","45.53","16877533046.93","n/a","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/nlsn",
"ONVI","Onvia, Inc.","4.57","33820984.21","n/a","2000","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/onvi",
"PAR","PAR Technology Corporation","4.19","65133860.06","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/par",
"PDII","PDI, Inc.","1.41","21637059.12","n/a","1998","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pdii",
"PCO","Pendrell Corporation","1.29","343748161.47","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/pco",
"PWRD","Perfect World Co., Ltd.","18.68","839063495.28","44917746","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pwrd",
"PFSW","PFSweb, Inc.","10.99","188996799.39","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pfsw",
"PBI","Pitney Bowes Inc.","23.53","4745204674.21","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/pbi",
"PLPM","Planet Payment, Inc.","1.92","106015326.72","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/plpm",
"PCOM","Points International, Ltd.","10.61","166050054.35","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pcom",
"POWR","PowerSecure International, Inc","13.09","292816584.83","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/powr",
"PGI","Premiere Global Services, Inc.","9.49","445190818.28","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pgi",
"QIWI","QIWI plc","24.88","873238862","35098025","2013","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/qiwi",
"QUAD","Quad Graphics, Inc","23.22","1147236507.54","n/a","n/a","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/quad",
"QNST","QuinStreet, Inc.","5.89","262058822.4","n/a","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/qnst",
"QUNR","Qunar Cayman Islands Limited","42.72","5080024065.12","n/a","2013","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/qunr",
"RRD","R.R. Donnelley & Sons Company","19.32","3860364381.72","n/a","n/a","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/rrd",
"RDWR","Radware Ltd.","20.89","940657899","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rdwr",
"REIS","Reis, Inc","26.24","294449667.2","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/reis",
"RENT","Rentrak Corporation","53.62","815290920.36","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rent",
"REFR","Research Frontiers Incorporated","5.91","141690157.86","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/refr",
"RECN","Resources Connection, Inc.","17.55","660676278.6","n/a","2000","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/recn",
"NAME","Rightside Group, Ltd.","10.01","187719592.06","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/name",
"RBA","Ritchie Bros. Auctioneers Incorporated","25.55","2755688453.7","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rba",
"RMGN","RMG Networks Holding Corporation","1.47","17886601.32","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rmgn",
"RSTI","Rofin-Sinar Technologies, Inc.","24.42","686021682.72","n/a","1996","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/rsti",
"ROVI","Rovi Corporation","17.7","1627323255.9","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/rovi",
"RPXC","RPX Corporation","14.51","787571197.22","n/a","2011","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/rpxc",
"SAJA","Sajan, Inc.","6.149","29384041.83","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/saja",
"SREV","ServiceSource International, Inc.","3.16","268138519.92","n/a","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/srev",
"GAME","Shanda Games Limited","6.49","405192246.8","62433320","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/game",
"SFLY","Shutterfly, Inc.","45.62","1722138531.18","n/a","2006","Miscellaneous","Other Consumer Services","http://www.nasdaq.com/symbol/sfly",
"BID","Sotheby&#39;s","41.81","2898627093.6","n/a","1988","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/bid",
"SGRP","SPAR Group, Inc.","1.43","29395872.22","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/sgrp",
"LOV","Spark Networks, Inc.","4.06","100404210.06","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lov",
"SPB           ","Spectrum Brands Holdings, Inc.","88.24","4698521721.52","n/a","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/spb           ",
"SPEX","Spherix Incorporated","0.7901","22606315.1267","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/spex",
"STMP","Stamps.com Inc.","66.04","1077654456.32","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/stmp",
"TAOM","Taomee Holdings Limited","2.74","97327063.24","n/a","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/taom",
"TTGT","TechTarget, Inc.","11.79","388021998.69","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ttgt",
"JYNT","The Joint Corp.","7.88","75818058.28","n/a","2014","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/jynt",
"PCLN","The Priceline Group Inc. ","1160.44","60272314804.04","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pcln",
"NCTY","The9 Limited","1.69","32061885.7","18971530","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/ncty",
"TSS","Total System Services, Inc.","38.14","7057951207.34","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/tss",
"TNET","TriNet Group, Inc.","35.81","2530785806","n/a","2014","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/tnet",
"ULBI","Ultralife Corporation","3.98","69016435.74","n/a","1992","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ulbi",
"USAT","USA Technologies, Inc.","2.94","105098840.7","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usat",
"USATP","USA Technologies, Inc.","19.7153","8774550.5639","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usatp",
"VNTV","Vantiv, Inc.","38","5556213054","n/a","2012","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vntv",
"PAY","Verifone Systems, Inc.","34.17","3886519377.3","n/a","2005","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/pay",
"VVI","Viad Corp","27.45","551711538.45","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vvi",
"VHC","VirnetX Holding Corp","6.52","339018490.52","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/vhc",
"V","Visa Inc.","65.29","198021475254","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/v",
"VLTC","Voltari Corporation","2.63","12527034.53","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vltc",
"WAGE","WageWorks, Inc.","52.62","1873227325.62","n/a","2012","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wage",
"WBMD","WebMD Health Corp","44.84","1668536442.12","n/a","2005","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wbmd",
"WSTC","West Corporation","33.46","2787304795.24","n/a","2013","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wstc",
"WU","Western Union Company (The)","20.91","10903416476.43","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wu",
"WEX","WEX Inc.","106.46","4130234935.2","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wex",
"WILN","Wi-Lan Inc","2.47","298420084.56","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/wiln",
"WNS","WNS (Holdings) Limited","23.96","1239919074.24","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wns",
"XRX","Xerox Corporation","12.77","14202790232.85","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/xrx",
"Z","Zillow Group, Inc.","100.865","5790275656.945","n/a","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/z",
