Ticker,neg,neu,pos,compound,Title,url
KING,0.078,0.794,0.129,0.991,King Is King - King Digital Entertainment Plc (NYSE:KING),http://seekingalpha.com/article/3050836-king-is-king?source=feed_symbol_king
KING,0.066,0.857,0.077,0.9842,King Digital Still Enjoys Strong Revenue Streams From Candy Crush Franchise - King Digital Entertainment Plc (NYSE:KING),http://seekingalpha.com/article/3033406-king-digital-still-enjoys-strong-revenue-streams-from-candy-crush-franchise?source=feed_symbol_king
KING,0.056,0.862,0.081,0.986,King Digital Is A Bargain At $16 - King Digital Entertainment Plc (NYSE:KING),http://seekingalpha.com/article/2976326-king-digital-is-a-bargain-at-16?source=feed_symbol_king
KING,0.107,0.794,0.099,-0.1588,King Digital Intensifies Its Strategy Games Campaign - King Digital Entertainment Plc (NYSE:KING),http://seekingalpha.com/article/2957646-king-digital-intensifies-its-strategy-games-campaign?source=feed_symbol_king
KING,0.042,0.898,0.06,0.9748,King Digital: 'Candy Crush Soda Saga' Is Another Gold Mine - King Digital Entertainment Plc (NYSE:KING),http://seekingalpha.com/article/2939026-king-digital-candy-crush-soda-saga-is-another-gold-mine?source=feed_symbol_king
KING,0.067,0.776,0.157,0.9961,King Digital's Big 4th Quarter Mistake - King Digital Entertainment Plc (NYSE:KING),http://seekingalpha.com/article/2921986-king-digitals-big-4th-quarter-mistake?source=feed_symbol_king
KING,0.055,0.764,0.181,0.9984,Why It's Finally Time To Buy The King Digital Bull Story - King Digital Entertainment Plc (NYSE:KING),http://seekingalpha.com/article/2920396-why-its-finally-time-to-buy-the-king-digital-bull-story?source=feed_symbol_king
KING,0.03,0.776,0.193,0.998,King Digital Entertainment Stock Soars Following Q4 Results But Not All Analysts Are Bullish - King Digital Entertainment Plc (NYSE:KING),http://seekingalpha.com/article/2918696-king-digital-entertainment-stock-soars-following-q4-results-but-not-all-analysts-are-bullish?source=feed_symbol_king
KING,0.037,0.833,0.13,0.9999,King Digital Entertainment's (KING) CEO Riccardo Zacconi on Q4 2014 Results - Earnings Call Transcript,http://seekingalpha.com/article/2914866-king-digital-entertainments-king-ceo-riccardo-zacconi-on-q4-2014-results-earnings-call-transcript?source=feed_symbol_king
