Ticker,neg,neu,pos,compound,Title,url
CCSC,0.011,0.883,0.105,0.9993,Country Syl Ckng Restaurant Chain's (CCSC) CEO Hong Li on Q1 2014 Results - Earnings Call Transcript,http://seekingalpha.com/article/2225743-country-syl-ckng-restaurant-chains-ccsc-ceo-hong-li-on-q1-2014-results-earnings-call-transcript?source=feed_symbol_ccsc
CCSC,0.046,0.954,0.0,-0.296,Country Style Cooking Restaurant Chain (CCSC... - Country Style Cooking Restaurant Chain Co. Ltd. (NYSE:CCSC),http://seekingalpha.com/news/102007?source=feed_symbol_ccsc
SMI,0.019,0.865,0.116,1.0,Semiconductor Manufacturing International's (SMI) CEO T.Y. Chiu on Q4 2014 Results - Earnings Call Transcript,http://seekingalpha.com/article/2900946-semiconductor-manufacturing-internationals-smi-ceo-t-y-chiu-on-q4-2014-results-earnings-call-transcript?source=feed_symbol_smi
SMI,0.025,0.823,0.152,0.8885,Semiconductor Manufacturing International (SMI) Q4 2014 Results - Earnings Call Webcast,http://seekingalpha.com/article/2892946-semiconductor-manufacturing-international-smi-q4-2014-results-earnings-call-webcast?source=feed_symbol_smi
SMI,0.01,0.902,0.088,0.9939,SMIC Joins Group Buying Stats ChipPac - Semiconductor Manufacturing International Corporation (NYSE:SMI),http://seekingalpha.com/article/2776775-smic-joins-group-buying-stats-chippac?source=feed_symbol_smi
SMI,0.025,0.823,0.152,0.8885,Semiconductor Manufacturing International (SMI) Q3 2014 Results - Earnings Call Webcast,http://seekingalpha.com/article/2652855-semiconductor-manufacturing-international-smi-q3-2014-results-earnings-call-webcast?source=feed_symbol_smi
SMI,0.02,0.861,0.119,1.0,Semiconductor Manufacturing International Corporation's (SMI) CEO T.Y. Chiu on Q3 2014 Results - Earnings Call Transcript,http://seekingalpha.com/article/2647785-semiconductor-manufacturing-international-corporations-smi-ceo-t-y-chiu-on-q3-2014-results-earnings-call-transcript?source=feed_symbol_smi
SMI,0.025,0.823,0.152,0.8885,Semiconductor Manufacturing International (SMI) Q2 2014 Results - Earnings Call Webcast,http://seekingalpha.com/article/2390675-semiconductor-manufacturing-international-smi-q2-2014-results-earnings-call-webcast?source=feed_symbol_smi
SMI,0.025,0.823,0.152,0.8885,Semiconductor Manufacturing International (SMI) Q4 2013 Results Results - Earnings Call Webcast,http://seekingalpha.com/article/2020311-semiconductor-manufacturing-international-smi-q4-2013-results-results-earnings-call-webcast?source=feed_symbol_smi
DANG,0.021,0.865,0.114,0.9964,Dangdang: Changes Needed For Digital Distribution - E-Commerce China Dangdang Inc. (NYSE:DANG),http://seekingalpha.com/article/3047736-dangdang-changes-needed-for-digital-distribution?source=feed_symbol_dang
DANG,0.046,0.796,0.158,0.9964,Dangdang: Pricey But Worth The Money - E-Commerce China Dangdang Inc. (NYSE:DANG),http://seekingalpha.com/article/3047906-dangdang-pricey-but-worth-the-money?source=feed_symbol_dang
DANG,0.083,0.818,0.099,0.9119,Dangdang Fears Unfounded As Profit Jumps - E-Commerce China Dangdang Inc. (NYSE:DANG),http://seekingalpha.com/article/3045336-dangdang-fears-unfounded-as-profit-jumps?source=feed_symbol_dang
DANG,0.016,0.878,0.106,0.9999,E-Commerce China Dangdang (DANG) on Q4 2014 Results - Earnings Call Transcript,http://seekingalpha.com/article/3042336-e-commerce-china-dangdang-dang-on-q4-2014-results-earnings-call-transcript?source=feed_symbol_dang
DANG,0.025,0.823,0.152,0.8885,E-Commerce China Dangdang (DANG) Q4 2014 Results - Earnings Call Webcast,http://seekingalpha.com/article/2991046-e-commerce-china-dangdang-dang-q4-2014-results-earnings-call-webcast?source=feed_symbol_dang
DANG,0.026,0.813,0.161,0.9979,E-Commerce China Dangdang: Time To Buy On The Drop - E-Commerce China Dangdang Inc. (NYSE:DANG),http://seekingalpha.com/article/2789495-e-commerce-china-dangdang-time-to-buy-on-the-drop?source=feed_symbol_dang
DANG,0.031,0.81,0.16,0.9997,Dangdang Q3 FY2014 Results - E-Commerce China Dangdang Inc. (NYSE:DANG),http://seekingalpha.com/article/2720935-dangdang-q3-fy2014-results?source=feed_symbol_dang
NOG,0.026,0.825,0.149,1.0,Northern Oil & Gas' (NOG) CEO Mike Reger on Q4 2014 Results - Earnings Call Transcript,http://seekingalpha.com/article/2959846-northern-oil-and-gas-nog-ceo-mike-reger-on-q4-2014-results-earnings-call-transcript?source=feed_symbol_nog
SORL,0.029,0.84,0.131,0.9998,SORL Auto Parts' (SORL) Management on Q4 2014 Results - Earnings Call Transcript,http://seekingalpha.com/article/3042196-sorl-auto-parts-sorl-management-on-q4-2014-results-earnings-call-transcript?source=feed_symbol_sorl
SORL,0.026,0.833,0.141,0.9872,Update: SORL Auto Parts - Q2 Beats On Both Top And Bottom Lines - SORL Auto Parts Inc. (NASDAQ:SORL),http://seekingalpha.com/article/2429585-update-sorl-auto-parts-q2-beats-on-both-top-and-bottom-lines?source=feed_symbol_sorl
SORL,0.047,0.85,0.103,0.9957,Gross Undervaluation And Multiple Strategies Will Catalyze SORL Auto Parts - SORL Auto Parts Inc. (NASDAQ:SORL),http://seekingalpha.com/article/2377875-gross-undervaluation-and-multiple-strategies-will-catalyze-sorl-auto-parts?source=feed_symbol_sorl
SORL,0.026,0.859,0.115,0.9993,SORL Auto Parts' (SORL) Management on Q1 2014 Results - Earnings Call Transcript,http://seekingalpha.com/article/2222663-sorl-auto-parts-sorl-management-on-q1-2014-results-earnings-call-transcript?source=feed_symbol_sorl
SORL,0.031,0.86,0.109,0.9994,SORL Auto Parts' Management Discusses Q4 2013 Results - Earnings Call Transcript,http://seekingalpha.com/article/2118383-sorl-auto-parts-management-discusses-q4-2013-results-earnings-call-transcript?source=feed_symbol_sorl
SORL,0.036,0.767,0.197,0.9996,Interesting Chinese Companies Part I: Sorl Auto Parts - SORL Auto Parts Inc. (NASDAQ:SORL),http://seekingalpha.com/article/2109223-interesting-chinese-companies-part-i-sorl-auto-parts?source=feed_symbol_sorl
SORL,0.02,0.86,0.12,0.9997,SORL Auto Parts' CEO Discusses Q3 2013 Results - Earnings Call Transcript,http://seekingalpha.com/article/1842882-sorl-auto-parts-ceo-discusses-q3-2013-results-earnings-call-transcript?source=feed_symbol_sorl
SORL,0.026,0.874,0.101,0.9935,Sorl Auto Parts Could Be Undervalued With Potential Significant Upside - SORL Auto Parts Inc. (NASDAQ:SORL),http://seekingalpha.com/article/1736932-sorl-auto-parts-could-be-undervalued-with-potential-significant-upside?source=feed_symbol_sorl
SORL,0.031,0.85,0.119,0.9996,SORL Auto Parts' Management Discusses Q2 2013 Results - Earnings Call Transcript,http://seekingalpha.com/article/1635002-sorl-auto-parts-management-discusses-q2-2013-results-earnings-call-transcript?source=feed_symbol_sorl
SORL,0.031,0.882,0.087,0.9995,SORL Auto Parts' Management Discusses Q1 2013 Results - Earnings Call Transcript,http://seekingalpha.com/article/1436831-sorl-auto-parts-management-discusses-q1-2013-results-earnings-call-transcript?source=feed_symbol_sorl
SORL,0.046,0.847,0.107,0.9994,SORL Auto Parts' CEO Discusses Q4 2012 Results - Earnings Call Transcript,http://seekingalpha.com/article/1311811-sorl-auto-parts-ceo-discusses-q4-2012-results-earnings-call-transcript?source=feed_symbol_sorl
SORL,0.057,0.837,0.107,0.4833,Shares of Sorl Auto Parts (SORL +7.5%) jumped... - SORL Auto Parts Inc. (NASDAQ:SORL),http://seekingalpha.com/news/664641?source=feed_symbol_sorl
SORL,0.127,0.849,0.023,-0.7269,SORL Auto Parts (SORL -5.8%) goes out near its... - SORL Auto Parts Inc. (NASDAQ:SORL),http://seekingalpha.com/news/487061?source=feed_symbol_sorl
BLDR,0.063,0.839,0.098,0.9854,Builders FirstSource: Solid Prospects Unattractive Valuation - Builders FirstSource Inc. (NASDAQ:BLDR),http://seekingalpha.com/article/3020676-builders-firstsource-solid-prospects-unattractive-valuation?source=feed_symbol_bldr
BLDR,0.031,0.881,0.088,0.9998,Builders FirstSource's (BLDR) CEO Floyd Sherman on Q4 2014 Results -- Earnings Call Transcript,http://seekingalpha.com/article/2936736-builders-firstsources-bldr-ceo-floyd-sherman-on-q4-2014-results-earnings-call-transcript?source=feed_symbol_bldr
BLDR,0.025,0.848,0.127,1.0,Builders FirstSource's (BLDR) CEO Floyd Sherman on Q3 2014 Results - Earnings Call Transcript,http://seekingalpha.com/article/2596425-builders-firstsources-bldr-ceo-floyd-sherman-on-q3-2014-results-earnings-call-transcript?source=feed_symbol_bldr
BLDR,0.05,0.838,0.111,0.9921,Builders FirstSource Is Trading At A Discount To Comparable Firms - Builders FirstSource Inc. (NASDAQ:BLDR),http://seekingalpha.com/article/2587975-builders-firstsource-is-trading-at-a-discount-to-comparable-firms?source=feed_symbol_bldr
BLDR,0.052,0.793,0.155,0.9979,Builder's Firstsource: Operating Leverage Will Show When The Housing Market Turns; 100% Upside - Builders FirstSource Inc. (NASDAQ:BLDR),http://seekingalpha.com/article/2554355-builders-firstsource-operating-leverage-will-show-when-the-housing-market-turns-100-percent-upside?source=feed_symbol_bldr
BLDR,0.033,0.859,0.108,0.9999,Builders FirstSource's (BLDR) CEO Floyd Sherman on Q2 2014 Results - Earnings Call Transcript,http://seekingalpha.com/article/2343855-builders-firstsources-bldr-ceo-floyd-sherman-on-q2-2014-results-earnings-call-transcript?source=feed_symbol_bldr
BLDR,0.054,0.877,0.07,0.7186,Small Caps On The Move - Builders FirstSource - Builders FirstSource Inc. (NASDAQ:BLDR),http://seekingalpha.com/article/2173263-small-caps-on-the-move-builders-firstsource?source=feed_symbol_bldr
SYUT,0.04,0.898,0.062,0.9897,Synutra International An Undervalued Opportunity In The Chinese Infant Formula Market - Synutra International Inc. (NASDAQ:SYUT),http://seekingalpha.com/article/3045176-synutra-international-an-undervalued-opportunity-in-the-chinese-infant-formula-market?source=feed_symbol_syut
SYUT,0.022,0.867,0.111,0.9998,Synutra International (SYUT) Q3 2015 Results - Earnings Call Transcript,http://seekingalpha.com/article/2903476-synutra-international-syut-q3-2015-results-earnings-call-transcript?source=feed_symbol_syut
SYUT,0.055,0.816,0.129,0.9984,4 Reasons Why Now Might Be A Good Time To Invest In Synutra - Synutra International Inc. (NASDAQ:SYUT),http://seekingalpha.com/article/2793665-4-reasons-why-now-might-be-a-good-time-to-invest-in-synutra?source=feed_symbol_syut
SYUT,0.019,0.889,0.092,0.9996,Synutra International (SYUT) Q2 2015 Results - Earnings Call Transcript,http://seekingalpha.com/article/2670835-synutra-international-syut-q2-2015-results-earnings-call-transcript?source=feed_symbol_syut
SYUT,0.023,0.854,0.123,0.9881,Update: Synutra International Earnings - Synutra International Inc. (NASDAQ:SYUT),http://seekingalpha.com/article/2426635-update-synutra-international-earnings?source=feed_symbol_syut
SYUT,0.017,0.879,0.105,0.9996,Synutra International's (SYUT) Q1 2015 Results - Earnings Call Transcript,http://seekingalpha.com/article/2409665-synutra-internationals-syut-q1-2015-results-earnings-call-transcript?source=feed_symbol_syut
SYUT,0.025,0.826,0.149,0.8885,Synutra International: A Convincing Turnaround Story With Significant Upside - Synutra International Inc. (NASDAQ:SYUT),http://seekingalpha.com/article/1559142-synutra-international-a-convincing-turnaround-story-with-significant-upside?source=feed_symbol_syut
TAT,0.039,0.76,0.201,0.9998,Transatlantic Petroleum: A Gem Amid The Oil Bust - TransAtlantic Petroleum Ltd. (NYSEMKT:TAT),http://seekingalpha.com/article/3028446-transatlantic-petroleum-a-gem-amid-the-oil-bust?source=feed_symbol_tat
TAT,0.028,0.823,0.149,1.0,TransAtlantic Petroleum's (TAT) CEO Malone Mitchell on Q4 2014 Results - Earnings Call Transcript,http://seekingalpha.com/article/3007856-transatlantic-petroleums-tat-ceo-malone-mitchell-on-q4-2014-results-earnings-call-transcript?source=feed_symbol_tat
TAT,0.026,0.846,0.128,1.0,TransAtlantic Petroleum's (TAT) CEO Malone Mitchell on Q2 2014 Results - Earnings Call Transcript,http://seekingalpha.com/article/2402785-transatlantic-petroleums-tat-ceo-malone-mitchell-on-q2-2014-results-earnings-call-transcript?source=feed_symbol_tat
TAT,0.042,0.843,0.115,1.0,TransAtlantic Petroleum's (TAT) CEO Malone Mitchell on Q1 2014 Results - Earnings Call Transcript,http://seekingalpha.com/article/2207633-transatlantic-petroleums-tat-ceo-malone-mitchell-on-q1-2014-results-earnings-call-transcript?source=feed_symbol_tat
TAT,0.025,0.826,0.149,0.8885,TransAtlantic Petroleum: An Interesting Story With An Upcoming Catalyst - TransAtlantic Petroleum Ltd. (NYSEMKT:TAT),http://seekingalpha.com/article/1604202-transatlantic-petroleum-an-interesting-story-with-an-upcoming-catalyst?source=feed_symbol_tat
IMMR,0.047,0.826,0.127,0.9982,Immersion Post-HTC Settlement: Why No Increased Guidance? - Immersion Corporation (NASDAQ:IMMR),http://seekingalpha.com/article/3031096-immersion-post-htc-settlement-why-no-increased-guidance?source=feed_symbol_immr
IMMR,0.033,0.827,0.14,0.9998,Immersion Rides The Roller Coaster - Immersion Corporation (NASDAQ:IMMR),http://seekingalpha.com/article/3021556-immersion-rides-the-roller-coaster?source=feed_symbol_immr
IMMR,0.022,0.835,0.143,1.0,Immersion(IMMR) CEO Vic Viegason Q4 2014Results - Earnings Call Transcript,http://seekingalpha.com/article/2956886-immersion-immr-ceo-vic-viegason-q4-2014results-earnings-call-transcript?source=feed_symbol_immr
IMMR,0.025,0.823,0.152,0.8885,Immersion (IMMR) Q4 2014 Results - Earnings Call Webcast,http://seekingalpha.com/article/2953576-immersion-immr-q4-2014-results-earnings-call-webcast?source=feed_symbol_immr
IMMR,0.099,0.815,0.086,-0.9563,Immersion Files To Overturn The Invalidity Of 3 Patents In HTC Case - Immersion Corporation (NASDAQ:IMMR),http://seekingalpha.com/article/2941506-immersion-files-to-overturn-the-invalidity-of-3-patents-in-htc-case?source=feed_symbol_immr
IMMR,0.024,0.884,0.091,0.9985,Immersion's Homeland Haptic Trailer Delivers Strong Metrics - Immersion Corporation (NASDAQ:IMMR),http://seekingalpha.com/article/2797775-immersions-homeland-haptic-trailer-delivers-strong-metrics?source=feed_symbol_immr
IMMR,0.027,0.848,0.126,0.9997,Immersion Delivers A Mixed Quarter Guidance Narrowed To The Lower End - Immersion Corporation (NASDAQ:IMMR),http://seekingalpha.com/article/2637095-immersion-delivers-a-mixed-quarter-guidance-narrowed-to-the-lower-end?source=feed_symbol_immr
GSOL,0.018,0.858,0.124,0.9995,Global Sources' (GSOL) Management on Q4 2014 Results - Earnings Call Transcript,http://seekingalpha.com/article/3030526-global-sources-gsol-management-on-q4-2014-results-earnings-call-transcript?source=feed_symbol_gsol
GSOL,0.051,0.83,0.119,0.9979,Fundamental Strengths And Relative Mis-Pricing Provide A Long Opportunity Into Global Sources - Global Sources Ltd. (NASDAQ:GSOL),http://seekingalpha.com/article/2778635-fundamental-strengths-and-relative-mis-pricing-provide-a-long-opportunity-into-global-sources?source=feed_symbol_gsol
GSOL,0.011,0.88,0.108,0.9994,Global Sources' (GSOL) Q3 2014 Results - Earnings Call Transcript,http://seekingalpha.com/article/2678285-global-sources-gsol-q3-2014-results-earnings-call-transcript?source=feed_symbol_gsol
GSOL,0.013,0.87,0.117,0.9996,Global Sources' (GSOL) Q2 2014 Results - Earnings Call Transcript,http://seekingalpha.com/article/2422955-global-sources-gsol-q2-2014-results-earnings-call-transcript?source=feed_symbol_gsol
GSOL,0.025,0.826,0.149,0.8885,Special Situation: Make 11% In A Month With Global Sources Tender - Global Sources Ltd. (NASDAQ:GSOL),http://seekingalpha.com/article/2182293-special-situation-make-11-percent-in-a-month-with-global-sources-tender?source=feed_symbol_gsol
GSOL,0.047,0.754,0.2,0.9992,Make 25% In 2 Months With This Special Situation - Global Sources Ltd. (NASDAQ:GSOL),http://seekingalpha.com/article/2097233-make-25-percent-in-2-months-with-this-special-situation?source=feed_symbol_gsol
GSOL,0.045,0.894,0.061,0.953,Global Sources: Latest Company Actions Speak Louder Than Words; Extreme Caution Warranted - Global Sources Ltd. (NASDAQ:GSOL),http://seekingalpha.com/article/305247-global-sources-latest-company-actions-speak-louder-than-words-extreme-caution-warranted?source=feed_symbol_gsol
PERI,0.054,0.793,0.153,0.9982,Perion - Reinvention Time! - Perion Network Ltd. (NASDAQ:PERI),http://seekingalpha.com/article/2940516-perion-reinvention-time?source=feed_symbol_peri
PERI,0.039,0.909,0.052,0.9217,Investors Are Underestimating Perion - Perion Network Ltd. (NASDAQ:PERI),http://seekingalpha.com/article/2773325-investors-are-underestimating-perion?source=feed_symbol_peri
PERI,0.017,0.846,0.138,1.0,Perion Network's (PERI) CEO Josef Mandelbaum On Q3 2014 Results - Earnings Call Transcript,http://seekingalpha.com/article/2652375-perion-networks-peri-ceo-josef-mandelbaum-on-q3-2014-results-earnings-call-transcript?source=feed_symbol_peri
PERI,0.025,0.826,0.149,0.8885,Perion: A Likely Victim Of 'Short And Distort' - Perion Network Ltd. (NASDAQ:PERI),http://seekingalpha.com/article/2275223-perion-a-likely-victim-of-short-and-distort?source=feed_symbol_peri
PERI,0.016,0.867,0.117,1.0,Perion Network' (PERI) CEO Josef Mandelbaum on Q1 2014 Results - Earnings Call Transcript,http://seekingalpha.com/article/2220833-perion-network-peri-ceo-josef-mandelbaum-on-q1-2014-results-earnings-call-transcript?source=feed_symbol_peri
IESC,0.066,0.841,0.093,0.9475,Integrated Electrical Services - When Bedfellows Matter - Integrated Electrical Services Inc. (NASDAQ:IESC),http://seekingalpha.com/article/244760-integrated-electrical-services-when-bedfellows-matter?source=feed_symbol_iesc
IESC,0.144,0.785,0.071,-0.9873,Integrated Electrical: Spread Too Thin - Integrated Electrical Services Inc. (NASDAQ:IESC),http://seekingalpha.com/article/235544-integrated-electrical-spread-too-thin?source=feed_symbol_iesc
NL,0.062,0.803,0.136,0.9987,NL Industries: Christmas In July? - NL Industries Inc. (NYSE:NL),http://seekingalpha.com/article/2304065-nl-industries-christmas-in-july?source=feed
NL,0.025,0.826,0.149,0.8885,NL Industries: Large Holdings Of Marketable Securities And A Change Of Control Event Make This Company Interesting - NL Industries Inc. (NYSE:NL),http://seekingalpha.com/article/1927481-nl-industries-large-holdings-of-marketable-securities-and-a-change-of-control-event-make-this-company-interesting?source=feed
NL,0.054,0.87,0.077,0.9373,NL Industries Is $1 Selling For 62 Cents - NL Industries Inc. (NYSE:NL),http://seekingalpha.com/article/1634632-nl-industries-is-1-selling-for-62-cents?source=feed
NL,0.024,0.849,0.126,0.9965,An Opportunity In NL Industries Reminiscent Of Buffett's Sanborn Map Deal - NL Industries Inc. (NYSE:NL),http://seekingalpha.com/article/1098381-an-opportunity-in-nl-industries-reminiscent-of-buffetts-sanborn-map-deal?source=feed
NL,0.019,0.863,0.118,0.9926,NL Industries: Why Hanker After Children When The Parent Comes Cheap? - NL Industries Inc. (NYSE:NL),http://seekingalpha.com/article/973261-nl-industries-why-hanker-after-children-when-the-parent-comes-cheap?source=feed
DOVR,0.022,0.848,0.13,0.9998,Dover Saddlery's (DOVR) CEO Stephen Day on Q4 2014 Results - Earnings Call Transcript,http://seekingalpha.com/article/3029046-dover-saddlerys-dovr-ceo-stephen-day-on-q4-2014-results-earnings-call-transcript?source=feed_symbol_dovr
DOVR,0.025,0.824,0.152,0.9996,Dover Saddlery (DOVR) CEO Stephen Day on Q3 2014 Results - Earnings Call Transcript,http://seekingalpha.com/article/2665285-dover-saddlery-dovr-ceo-stephen-day-on-q3-2014-results-earnings-call-transcript?source=feed_symbol_dovr
DOVR,0.05,0.85,0.1,0.9697,Dover Saddlery: Earnings Preview - Dover Saddlery Inc. (NASDAQ:DOVR),http://seekingalpha.com/article/2636545-dover-saddlery-earnings-preview?source=feed_symbol_dovr
DOVR,0.025,0.826,0.149,0.8885,Dover Saddlery: 40%+ Upside With Buyout Potential In This Strong Specialty Retailer - Dover Saddlery Inc. (NASDAQ:DOVR),http://seekingalpha.com/article/2504075-dover-saddlery-40-percent-upside-with-buyout-potential-in-this-strong-specialty-retailer?source=feed_symbol_dovr
