Ticker,Name,StockExchange,EPS,PE,ShortR,BookValue,Divdend,MktCap,AvgVol,YearHigh,YearLow,PreviousClose
SAIA,Saia Inc.,NMS,2.19,19.15,5.70,15.29,None,1.04B,304200,62.31,37.01,41.93
CAM,Cameron International Corporati,NYQ,3.76,14.28,2.20,21.94,None,10.28B,2743910,74.89,39.52,53.69
SWHC,Smith & Wesson Holding Corporat,NMS,0.95,16.24,15.00,3.15,None,826.89M,794322,17.25,9.03,15.38
JOR.V,JOURDAN RESOURCES INC,VAN,-0.082,None,0.000,0.409,None,503294.97,14055,0.350,0.030,0.065
XOMA,XOMA Corporation,NGM,-0.69,None,8.10,-0.11,None,445.34M,2285410,5.95,2.92,3.78
POWI,Power Integrations Inc.,NMS,1.75,27.98,4.90,14.97,0.48,1.44B,237477,64.54,42.50,48.86
KYTH,Kythera Biopharmaceuticals Inc,NMS,-4.16,None,11.40,6.61,None,1.45B,543120,57.50,29.86,56.31
MXC,Mexco Energy Corporation Common,ASE,-0.03,None,0.90,6.59,None,9.52M,12388,10.78,4.28,4.67
HLSS,Home Loan Servicing Solutions,NMS,2.35,0.28,5.10,17.83,2.16,47.58M,1927910,23.38,0.66,0.67
SPLK,Splunk Inc.,NMS,-1.95,None,3.30,6.54,None,8.61B,2089450,74.88,40.71,69.16
TAXI,Medallion Financial Corp.,NMS,1.16,7.83,8.70,11.28,1.00,222.10M,255572,12.99,8.86,9.08
CRNT,Ceragon Networks Ltd.,NMS,-0.82,None,5.00,1.21,None,94.12M,216612,2.77,0.88,1.22
ANIK,Anika Therapeutics Inc.,NMS,1.76,18.90,10.90,12.20,None,496.04M,165716,50.89,31.36,33.28
NBHC,National Bank Holdings Corporat,NYQ,0.22,92.05,8.00,20.73,0.20,736.90M,174367,20.89,17.69,20.25
PRCP,Perceptron Inc.,NGM,0.01,1004.00,3.40,6.40,0.00,93.87M,63802,14.21,8.34,10.04
DENN,Denny's Corporation,NCM,0.40,28.15,2.60,0.05,None,952.46M,686955,12.10,6.18,11.29
XRM,Xerium Technologies Inc. New C,NYQ,-0.44,None,9.20,-6.60,0.00,266.64M,38134,18.93,12.64,17.10
SD,Sandridge Energy Inc. Common St,NYQ,-1.45,None,4.40,1.88,None,539.33M,13779100,7.43,1.07,1.13
RGEN,Repligen Corporation,NMS,0.21,184.02,8.90,3.41,None,1.26B,462455,42.43,18.23,38.46
CCRN,Cross Country Healthcare Inc.,NMS,-0.94,None,6.10,4.25,None,379.88M,185567,13.51,6.22,11.81
EXP,Eagle Materials Inc Common Stoc,NYQ,3.71,21.88,1.60,20.11,0.40,4.08B,721117,105.69,68.54,81.17
RDC,Rowan Companies plc Class A Ord,NYQ,-0.41,None,1.90,38.52,0.40,2.69B,3234880,32.85,17.23,21.57
VIPS,Vipshop Holdings Limited Americ,NYQ,0.28,85.80,2.50,0.84,None,14.04B,7896630,30.72,16.95,24.28
WEX,WEX Inc. common stock,NYQ,4.82,23.70,8.10,26.76,None,4.42B,268933,119.11,90.75,114.28
AEO,American Eagle Outfitters Inc.,NYQ,0.54,31.49,5.00,5.87,0.50,3.34B,4907390,18.12,10.18,17.07
PODD,Insulet Corporation,NMS,-1.02,None,6.00,1.42,None,1.72B,810834,47.97,24.95,30.32
SRPT,Sarepta Therapeutics Inc.,NMS,-4.13,None,5.70,4.86,None,1.17B,1414140,33.41,11.33,28.30
FRP,FairPoint Communications Inc.,NCM,-5.63,None,18.00,1.04,None,517.40M,93522,20.98,13.05,19.46
COH,Coach Inc. Common Stock,NYQ,1.68,20.84,4.80,9.20,1.35,9.69B,3624140,43.87,32.72,35.07
UFPI,Universal Forest Products Inc.,NMS,3.01,18.01,5.30,34.82,0.80,1.09B,94906,58.09,40.70,54.24
OA,Orbital ATK Inc. Common Stock,NYQ,5.60,13.69,1.40,29.90,1.04,4.55B,550338,140.61,60.23,76.64
FITB,Fifth Third Bancorp,NMS,1.72,12.29,1.90,17.83,0.52,17.14B,7416600,21.81,17.14,21.16
RPR.V,RAPIER GOLD INC,VAN,-0.010,None,0.000,0.103,None,1.53M,10451,0.055,0.010,0.045
FNHC,Federated National Holding Comp,NGM,2.90,8.71,3.00,14.88,0.16,358.41M,112698,37.04,19.70,25.29
EPZM,Epizyme Inc.,NMS,-3.22,None,13.90,5.39,None,803.48M,408684,40.98,15.51,19.50
A,Agilent Technologies Inc. Comm,NYQ,0.95,42.48,1.50,12.48,0.40,13.50B,2236050,43.59,35.62,40.53
AWI,Armstrong World Industries Inc,NYQ,1.67,32.61,7.70,12.61,0.00,3.02B,558342,59.90,44.00,54.56
CVT,CVENT INC. Common Stock,NYQ,-0.06,None,19.20,4.22,None,1.10B,120319,30.30,22.13,26.36
WFT,Weatherford International plc (,NYQ,-0.85,None,2.40,8.44,None,11.01B,8920540,24.88,9.40,14.21
SJT,San Juan Basin Royalty Trust Co,NYQ,1.13,9.67,6.40,0.20,0.32,508.03M,149923,20.25,10.35,10.90
JIVE,Jive Software Inc.,NMS,-0.65,None,2.70,0.99,None,437.69M,549325,8.75,4.88,5.85
HIBB,Hibbett Sports Inc.,NMS,2.85,16.89,11.60,13.94,None,1.20B,352703,55.97,41.16,48.20
FCB,FCB Financial Holdings Inc. Cl,NYQ,0.04,731.71,0.90,20.43,None,1.24B,241053,30.38,19.73,30.00
OSL-UN.TO,OCP SENIOR CREDIT FUND,TOR,None,9.57,0.00,0.00,None,239.36M,None,10.28,9.63,9.86
BKU,BankUnited Inc. Common Stock,NYQ,1.86,19.34,6.60,20.46,0.84,3.72B,639562,36.49,26.69,35.99
AMOT,Allied Motion Technologies Inc,NGM,1.59,15.59,0.90,5.99,0.10,230.16M,131923,42.63,11.55,24.78
PRU,Prudential Financial Inc. Comm,NYQ,4.70,19.12,1.10,99.32,2.32,40.74B,2425650,94.30,74.51,89.93
LII,Lennox International Inc. Comm,NYQ,4.20,27.40,8.20,-0.37,1.44,5.18B,410961,118.43,72.91,115.21
BCRX,BioCryst Pharmaceuticals Inc.,NMS,-0.72,None,17.20,0.89,None,924.63M,874217,14.62,7.85,12.75
ACHC,Acadia Healthcare Company Inc.,NMS,1.44,51.41,4.90,19.12,None,4.91B,560458,75.46,43.45,73.98
LLTC,Linear Technology Corporation,NMS,2.11,22.04,7.00,6.31,1.20,11.13B,2072530,49.57,37.56,46.48
ADT,ADT Corporation Common Stock,NYQ,1.74,21.23,14.70,17.57,0.84,6.32B,2275240,42.88,30.45,36.90
GALE,Galena Biopharma Inc.,NCM,-0.36,None,6.20,0.37,None,328.28M,3853150,3.36,1.27,2.03
TXRH,Texas Roadhouse Inc.,NMS,1.32,27.77,5.80,9.04,0.68,2.57B,583252,38.42,24.51,36.65
WTW,Weight Watchers International I,NYQ,1.60,3.12,8.60,-24.36,0.00,285.34M,1295210,29.84,4.96,4.99
MG,Mistras Group Inc Common Stock,NYQ,0.69,27.87,9.10,8.43,None,551.94M,95094,25.48,15.68,19.23
FFIV,F5 Networks Inc.,NMS,4.69,26.99,7.50,18.44,None,9.10B,1035920,136.11,106.57,126.48
OFC,Corporate Office Properties Tru,NYQ,0.35,72.43,2.50,13.43,1.10,2.36B,772472,30.94,24.77,25.06
ALGN,Align Technology Inc.,NMS,1.82,34.57,10.00,9.83,None,5.08B,860473,64.75,43.27,62.96
IMKTA,Ingles Markets Incorporated,NMS,2.85,17.28,4.40,20.01,0.66,996.14M,140419,54.59,23.07,49.17
RYN,Rayonier Inc. REIT Common Stock,NYQ,0.58,43.17,3.30,11.57,1.00,3.19B,1006310,36.32,24.96,25.17
AKR,Acadia Realty Trust Common Stoc,NYQ,1.04,29.32,6.50,15.62,0.96,2.10B,345731,36.82,27.00,30.49
LGIH,LGI Homes Inc.,NMS,1.43,12.81,18.50,9.58,None,365.71M,164692,22.21,12.21,18.37
HAWK,Blackhawk Network Holdings Inc,NMS,0.96,38.53,2.40,12.21,None,2.00B,501928,40.57,25.00,37.10
SWFT,Swift Transportation Company Cl,NYQ,1.29,19.05,5.10,3.61,None,3.50B,2036760,29.44,18.53,24.55
ROK,Rockwell Automation Inc. Commo,NYQ,6.29,20.16,6.80,19.07,2.60,17.08B,1056470,127.88,98.55,126.89
SEMG,Semgroup Corporation Class A Co,NYQ,0.40,194.44,4.30,26.40,1.52,3.41B,402909,88.99,56.83,77.58
ONB,Old National Bancorp,NMS,0.87,16.61,6.70,12.68,0.48,1.69B,545339,15.16,12.05,14.43
TFX,Teleflex Incorporated Common St,NYQ,4.08,32.27,7.70,44.74,1.36,5.47B,327111,133.12,101.95,131.74
RIG,Transocean Ltd (Switzerland) Co,NYQ,-7.86,None,6.80,36.33,0.60,6.59B,11713300,46.12,13.28,18.13
TSCO,Tractor Supply Company,NMS,2.74,32.92,6.60,9.64,0.80,12.29B,711205,91.90,55.95,90.11
DOT.V,DOT RESOURCES LTD.,VAN,-0.00,None,0.00,0.05,None,557340.00,32646,0.08,0.00,0.01
LVLT,Level 3 Communications Inc. Co,NYQ,1.13,49.25,1.50,18.97,None,19.69B,1590090,57.08,37.61,55.55
ANAC,Anacor Pharmaceuticals Inc.,NGM,-1.85,None,5.90,1.66,None,3.06B,692414,72.48,14.95,70.00
VSAR,Versartis Inc.,NMS,-2.39,None,5.40,7.78,None,505.72M,159319,36.86,14.13,17.28
SHAK,Shake Shack Inc. Class A Commo,NYQ,-0.46,None,1.60,9.14,None,933.77M,960114,96.75,38.63,77.44
EMITF,Elbit Imaging Ltd.,NMS,-5.42,None,1.20,1.07,0.00,39.70M,42470,4.60,1.20,1.44
MDRX,Allscripts Healthcare Solutions,NMS,-0.31,None,5.50,7.07,None,2.58B,2792790,17.17,11.00,14.27
FOSL,Fossil Group Inc.,NMS,6.69,10.62,5.40,17.58,None,3.47B,1079810,115.20,68.55,71.00
GRO.V,GOLD ROYALTIES CORPORATION,VAN,-0.213,None,0.000,0.148,None,5.30M,118631,0.370,0.035,0.185
IDRA,Idera Pharmaceuticals Inc.,NCM,-0.47,None,10.50,0.96,None,423.17M,1880490,5.48,1.94,3.59
CKR.V,CARIBOU KING RESOURCES LTD,VAN,-0.130,None,0.000,0.038,None,2.63M,35485,0.450,0.035,0.155
ATW,Atwood Oceanics Inc. Common St,NYQ,5.43,5.39,3.50,42.04,1.00,1.89B,2033140,53.90,26.12,29.27
VGGL,Viggle Inc.,NCM,-5.33,None,0.30,0.29,None,37.27M,2336070,5.70,1.27,2.16
WILDE,WILD CRAZE INC,OBB,-0.1200,None,0.0000,0.0000,None,None,74740,0.5940,0.0050,0.0114
OSHC,Ocean Shore Holding Co.,NGM,1.02,14.78,0.80,17.65,0.24,90.13M,9367,15.72,13.70,15.06
NBR,Nabors Industries Ltd.,NYQ,-2.05,None,1.80,17.05,0.24,4.33B,8253490,30.24,9.91,14.89
EPRS,EPIRUS Biopharmaceuticals Inc.,NCM,-3.83,None,3.60,3.13,None,140.14M,206306,14.60,3.78,5.96
TSLA,Tesla Motors Inc.,NMS,-3.18,None,5.70,6.54,None,31.78B,4541030,291.42,181.40,251.41
PETM,PetSmart Inc,NMS,4.26,None,0.00,0.00,0.78,None,2070980,83.49,55.00,82.98
ACHN,Achillion Pharmaceuticals Inc.,NMS,-0.71,None,4.60,2.26,None,992.19M,3375530,16.87,6.26,8.44
ADMS,Adamas Pharmaceuticals Inc.,NGM,0.17,116.61,4.00,7.76,None,355.39M,98688,21.00,13.60,19.94
CERE,Ceres Inc.,NCM,-4.68,None,0.20,2.40,None,13.39M,534919,6.56,1.44,2.22
CLH,Clean Harbors Inc. Common Stoc,NYQ,-0.74,None,11.50,19.82,None,3.30B,414373,65.53,43.05,56.20
ASB,Associated Banc-Corp Common Sto,NYQ,1.19,17.15,12.20,18.67,0.40,3.12B,673227,20.50,16.26,20.43
SSD,Simpson Manufacturing Company,NYQ,1.24,28.16,6.30,17.33,0.64,1.72B,217903,38.20,28.80,34.89
LMNR,Limoneira Co,NMS,0.46,47.25,30.40,8.44,0.18,306.35M,22205,26.23,19.81,21.69
TBPH,Theravance Biopharma Inc.,NGM,-6.85,None,18.60,8.55,None,454.62M,179675,35.67,13.05,13.45
WSO,Watsco Inc. Common Stock,NYQ,4.49,27.63,7.10,27.15,2.80,4.02B,201762,131.10,84.28,124.15
DV,DeVry Education Group Inc. Comm,NYQ,2.26,14.72,8.60,24.57,0.36,2.12B,736503,49.61,30.01,33.33
PLT,Plantronics Inc. Common Stock,NYQ,2.63,21.50,3.40,18.05,0.60,2.28B,353348,57.90,42.65,56.55
STBA,S&T Bancorp Inc.,NMS,1.88,15.16,12.80,21.91,0.72,992.03M,76062,30.80,23.07,28.51
PAL,North American Palladium Ltd.,ASE,-0.157,None,0.000,0.000,None,None,2358180,475.000,0.025,0.053
PETX,Aratana Therapeutics Inc.,NGM,-1.22,None,12.30,5.01,None,523.64M,232891,20.63,9.20,15.00
ZION,Zions Bancorporation,NMS,1.64,19.50,8.30,31.75,0.24,6.49B,2444800,32.66,23.72,31.94
SHOS,Sears Hometown and Outlet Store,NCM,-7.52,None,13.00,18.65,None,196.43M,160939,22.19,6.65,8.64
NICE,NICE-Systems Limited,NMS,1.91,35.26,0.80,20.76,0.64,4.00B,218328,68.38,37.84,67.41
DNR,Denbury Resources Inc. Common S,NYQ,1.33,5.11,3.00,15.92,0.25,2.38B,12462400,18.59,6.04,6.80
SPPI,Spectrum Pharmaceuticals Inc.,NMS,-0.67,None,14.80,3.44,0.00,454.28M,1118940,9.27,5.45,6.79
TXTR,Textura Corporation Common Stoc,NYQ,-0.81,None,38.90,4.70,None,765.40M,162622,31.23,19.12,29.81
ACM,AECOM Common Stock,NYQ,-0.05,None,3.20,22.86,None,5.06B,1359100,38.24,24.82,33.67
CRL,Charles River Laboratories Inte,NYQ,2.66,27.74,3.40,14.02,None,3.49B,468366,84.69,52.02,73.75
CRAY,Cray Inc,NMS,1.62,19.48,14.10,11.59,None,1.24B,225184,35.81,24.23,31.63
ASYS,Amtech Systems Inc.,NMS,-1.55,None,3.40,5.49,None,140.52M,76027,13.00,7.52,10.75
BCR,C.R. Bard Inc. Common Stock,NYQ,3.69,46.49,3.80,23.55,0.88,12.73B,521875,180.94,135.80,171.45
SEE,Sealed Air Corporation Common S,NYQ,1.33,38.02,3.20,5.46,0.52,10.61B,1598980,50.55,29.85,50.49
CCK,Crown Holdings Inc.,NYQ,2.94,19.23,2.40,-0.19,0.00,7.86B,838133,57.08,42.50,56.46
AZZ,AZZ Incorporated Common Stock,NYQ,2.52,20.55,9.00,16.32,0.60,1.33B,107142,54.01,36.84,51.79
SYRG,Synergy Resources Corporation C,ASE,0.52,23.26,8.90,5.43,None,1.26B,1300290,14.11,8.05,12.14
FNFG,First Niagara Financial Group I,NMS,-2.16,None,5.80,10.79,0.32,3.38B,2600130,9.74,7.00,9.62
MLF-UN.TO,MONEDA LATAM FIXED INCOME FD,TOR,None,11.01,0.00,0.00,None,70.48M,None,9.70,8.25,8.70
ED,Consolidated Edison Inc. Commo,NYQ,3.74,15.52,6.10,43.57,2.60,17.00B,2357330,72.25,54.58,58.04
MLHR,Herman Miller Inc.,NMS,1.52,19.19,6.30,7.12,0.56,1.74B,297078,32.35,26.74,29.17
UTI,Universal Technical Institute I,NYQ,0.23,37.39,7.50,5.30,0.40,203.96M,82198,12.88,7.94,8.45
GIII,G-III Apparel Group LTD.,NMS,2.55,26.24,10.50,16.92,None,3.01B,366467,68.92,35.33,67.00
MSTR,MicroStrategy Incorporated,NMS,2.80,64.45,1.60,30.75,None,2.05B,90470,197.89,127.46,180.64
CTS,CTS Corporation Common Stock,NYQ,0.82,23.00,5.30,8.80,0.16,626.10M,87017,19.38,15.30,18.86
ENFC,Entegra Financial Corp.,NGM,0.99,17.58,0.20,17.08,None,113.70M,8459,17.46,12.60,17.37
MLNX,Mellanox Technologies Ltd.,NMS,-0.06,None,6.10,15.94,None,2.28B,448252,51.23,33.33,49.55
QEP,QEP Resources Inc. Common Stoc,NYQ,3.85,4.91,2.80,22.75,0.08,3.33B,3162380,35.91,18.15,18.87
NFX,Newfield Exploration Company Co,NYQ,0.98,38.32,2.10,26.36,None,6.02B,2724160,45.43,22.31,37.44
TOUR,Tuniu Corporation,NGM,-2.09,None,3.50,3.07,None,714.83M,624083,24.99,10.33,20.04
LLY,Eli Lilly and Company Common St,NYQ,2.05,42.24,5.70,14.02,2.00,92.15B,4706060,87.24,58.50,86.59
LUV,Southwest Airlines Company Comm,NYQ,2.09,16.61,1.50,10.33,0.30,23.19B,8393620,47.17,25.68,34.70
FNGN,Financial Engines Inc.,NMS,0.69,63.03,34.00,7.44,0.28,2.25B,350345,50.00,29.40,43.49
EBS,Emergent Biosolutions Inc. Com,NYQ,0.77,42.14,14.40,14.03,None,1.24B,258564,32.72,19.31,32.36
NVAX,Novavax Inc.,NMS,-0.40,None,8.70,1.49,None,2.41B,3764340,9.95,3.92,8.99
PBT,Permian Basin Royalty Trust Com,NYQ,0.86,9.61,5.40,0.01,0.19,386.38M,127034,15.33,7.60,8.29
ESP,Espey Mfg. & Electronics Corp.,ASE,0.84,30.95,7.40,13.37,1.00,59.20M,4609,31.50,16.57,26.00
PLUG,Plug Power Inc.,NCM,-0.14,None,10.20,0.86,None,466.55M,2957660,6.47,2.32,2.69
ANW,Aegean Marine Petroleum Network,NYQ,0.51,27.98,10.20,12.29,0.08,690.28M,254711,15.71,6.99,14.30
N,Netsuite Inc Common Stock,NYQ,-1.31,None,8.40,2.93,None,7.16B,419067,113.88,78.23,92.29
VMI,Valmont Industries Inc. Common,NYQ,6.29,19.67,15.20,46.04,1.50,2.95B,236734,163.23,116.36,123.74
AR,Antero Resources Corporation Co,NYQ,4.42,8.29,3.10,19.30,0.72,10.16B,1587640,66.10,33.25,36.67
THRX,Theravance Inc.,NMS,-0.98,None,46.80,-2.23,1.00,2.20B,693172,31.80,10.58,18.79
FDO,Family Dollar Stores Inc. Comm,NYQ,2.05,38.39,1.40,15.46,1.24,9.00B,986069,80.97,59.81,78.62
CMN,Cantel Medical Corp. Common Sto,NYQ,1.08,48.05,8.00,9.48,0.10,2.16B,127495,53.20,33.36,51.94
NTAP,NetApp Inc.,NMS,1.75,19.25,2.70,11.06,0.72,10.40B,4175010,43.75,30.85,33.68
YELP,Yelp Inc. Class A Common Stock,NYQ,0.49,89.04,1.10,8.80,None,3.26B,4226130,86.88,37.91,43.54
ECPG,Encore Capital Group Inc,NMS,4.04,10.30,32.80,24.34,None,1.08B,208317,46.40,36.40,41.59
DDOO,DISCOUNT DENTAL,OBB,-0.09,None,0.00,0.00,None,None,17392,1.40,0.12,0.17
MDT,Medtronic plc. Ordinary Shares,NYQ,2.41,31.63,2.50,37.44,1.22,108.36B,5329000,79.50,58.32,76.22
PAYC,Paycom Software Inc. Common St,NYQ,0.20,176.16,1.00,1.42,None,2.04B,498039,39.75,12.28,35.76
SYNC,Synacor Inc.,NGM,-0.44,None,2.00,1.54,None,51.02M,107136,2.83,1.52,1.84
MBG.V,MALBEX RESOURCES INC.,VAN,-0.01,3.00,0.00,0.00,0.33,4.40M,402014,0.04,0.00,0.03
CASM,CAS Medical Systems Inc.,NCM,-0.43,None,0.50,-0.13,None,34.04M,60014,2.20,1.09,1.28
CDK,CDK Global Inc.,NMS,1.17,43.79,2.50,4.69,0.48,8.22B,1154260,55.20,25.00,51.24
BCEI,Bonanza Creek Energy Inc. Comm,NYQ,-0.29,None,5.10,18.66,None,1.00B,1374870,62.94,16.36,20.18
DAVE,Famous Dave's of America Inc.,NMS,0.36,59.28,18.50,4.05,None,149.86M,38366,34.72,19.90,21.40
FLT,FleetCor Technologies Inc. Com,NYQ,4.35,37.10,2.30,30.29,None,14.81B,559488,165.67,121.42,161.37
PDS,Precision Drilling Corporation,NYQ,-0.13,None,4.10,6.86,0.23,2.05B,3428360,14.65,4.53,6.99
NOW,ServiceNow Inc. Common Stock,NYQ,-1.31,None,4.90,2.97,None,11.95B,1582760,83.52,54.05,77.73
RJET,Republic Airways Holdings Inc.,NMS,1.11,9.09,3.80,12.40,None,515.45M,463908,15.36,9.49,10.13
CGE.V,COREX GOLD CORP,VAN,-0.01,None,0.00,0.03,None,2.89M,20858,0.10,0.04,0.04
MANT,ManTech International Corporati,NMS,1.32,21.69,3.50,30.98,0.84,1.08B,137008,35.23,26.09,28.68
ETR,Entergy Corporation Common Stoc,NYQ,4.64,15.40,3.90,56.45,3.32,12.82B,1233010,92.02,70.64,71.42
PAYX,Paychex Inc.,NMS,1.81,26.66,10.20,5.15,1.52,17.53B,1768060,51.72,40.10,48.25
SMCI,Super Micro Computer Inc.,NMS,1.82,19.12,3.90,12.40,None,1.64B,666695,42.00,21.50,34.74
BRKR,Bruker Corporation,NMS,0.32,65.62,4.90,4.25,None,3.54B,883430,24.93,17.26,21.00
MSFT,Microsoft Corporation,NMS,2.41,19.28,2.00,11.11,1.24,375.68B,36144500,50.05,40.12,46.44
AMTG,Apollo Residential Mortgage In,NYQ,2.34,6.76,3.70,24.58,1.92,507.77M,192338,17.14,15.41,15.82
CALM,Cal-Maine Foods Inc.,NMS,3.03,17.99,6.10,13.87,1.40,2.64B,846152,60.72,34.03,54.50
RKT,Rock-Tenn Company Common Stock,NYQ,3.62,17.65,5.90,31.77,1.28,8.91B,1481380,71.47,43.32,63.98
LLL,L-3 Communications Holdings In,NYQ,6.93,16.91,1.40,63.32,2.60,9.65B,567991,132.92,99.33,117.20
AIMC,Altra Industrial Motion Corp.,NMS,1.42,20.14,23.40,9.34,0.60,755.15M,134880,38.08,22.73,28.60
ALTV,Alteva,ASE,4.97,1.60,1.00,6.78,0.00,46.45M,19248,8.27,5.25,7.93
PW,Power REIT (MD) Common Stock,ASE,-1.13,None,0.10,4.38,0.00,8.57M,10953,11.25,4.65,4.95
BA,Boeing Company (The) Common Sto,NYQ,7.99,17.89,3.20,11.39,3.64,98.86B,3754540,158.83,116.32,142.96
FPRX,Five Prime Therapeutics Inc.,NMS,-1.776,None,6.400,6.031,None,583.89M,323389,28.470,10.500,22.755
ICPT,Intercept Pharmaceuticals Inc.,NMS,-3.57,None,4.60,18.49,None,5.97B,612272,349.08,128.50,247.83
CXO,Concho Resources Inc. Common St,NYQ,4.02,30.95,4.80,50.82,None,14.79B,1267030,148.61,77.22,124.40
