Ticker,Name,StockExchange,EPS,PE,ShortR,BookValue,Divdend,MktCap,AvgVol,YearHigh,YearLow,PreviousClose
SNAK,Inventure Foods Inc.,NMS,-0.29,None,12.20,2.94,None,173.60M,189706,14.11,8.64,8.88
DEPO,Depomed Inc.,NMS,2.05,10.12,7.00,6.15,None,1.24B,1849250,28.16,9.85,20.76
HPTX,Hyperion Therapeutics Inc.,NMS,-0.31,None,0.90,6.34,None,955.40M,None,45.99,45.99,45.99
WBC,Wabco Holdings Inc. Common Stoc,NYQ,4.91,26.85,2.70,13.48,0.00,7.74B,533946,133.31,85.22,131.89
MTRN,Materion Corporation,NYQ,2.12,17.82,6.90,23.07,0.36,761.91M,93836,41.85,26.64,37.81
ASPS,Altisource Portfolio Solutions,NMS,4.34,6.67,5.70,2.03,0.00,582.62M,638100,122.25,12.28,28.94
DF,Dean Foods Company Common Stock,NYQ,-0.22,None,5.20,6.67,0.28,1.77B,1566260,19.74,12.62,18.79
MNGA,MagneGas Corporation,NCM,-0.23,None,5.80,0.46,None,55.49M,1277270,1.83,0.42,1.49
POOL,Pool Corporation,NMS,2.56,26.43,5.00,5.53,0.88,2.95B,225529,72.55,51.61,67.60
TTI,Tetra Technologies Inc. Common,NYQ,-2.13,None,4.80,9.44,None,525.51M,1019890,12.11,4.72,6.66
LGND,Ligand Pharmaceuticals Incorpor,NGM,0.56,160.12,12.40,1.34,0.00,1.76B,429833,90.48,41.99,89.67
MRC,MRC Global Inc. Common Stock,NYQ,1.45,10.55,5.00,13.46,None,1.56B,2474820,29.34,10.20,15.30
PLXS,Plexus Corp.,NMS,2.84,16.00,7.30,24.07,None,1.53B,142678,45.75,34.07,45.46
EHIC,eHi Car Services Limited Americ,NYQ,-5.76,None,7.10,6.66,None,914.45M,118794,16.02,7.91,15.99
IG,IGI Laboratories Inc. Common S,ASE,0.17,34.07,15.30,0.88,None,309.75M,1280170,12.05,4.68,5.86
ARII,American Railcar Industries In,NMS,5.33,10.31,9.80,24.40,1.60,1.17B,253262,82.82,46.18,54.90
EXC,Exelon Corporation Common Stock,NYQ,2.58,13.34,11.00,26.78,1.24,29.63B,6847310,38.93,30.66,34.40
EXADE,EXPERIENCE ART & DES,OBB,-0.03,None,0.00,0.00,None,None,5192,5.00,0.40,1.19
ALB,Albemarle Corporation Common St,NYQ,1.40,44.29,4.10,28.76,1.16,6.69B,1141350,76.28,46.78,61.87
XGTI,XG Technology Inc,NCM,-0.83,None,0.20,0.62,None,7.07M,1415840,3.01,0.20,0.27
HRL,Hormel Foods Corporation Common,NYQ,2.30,24.75,5.60,14.13,1.00,15.03B,843978,59.36,44.91,56.92
GTT,GTT Communications Inc. Common,NYQ,-0.41,None,6.00,2.30,None,704.81M,104821,20.49,8.53,20.22
CUR,Neuralstem Inc. Common Stock,ASE,-0.25,None,11.10,0.21,None,148.15M,1080680,4.81,1.55,1.64
DRNA,Dicerna Pharmaceuticals Inc.,NMS,-3.00,None,5.10,5.53,None,298.66M,155308,27.33,8.00,16.76
BCC,Boise Cascade L.L.C. Common St,NYQ,2.08,17.40,2.30,12.70,None,1.43B,439686,43.90,25.31,36.17
SGEN,Seattle Genetics Inc.,NMS,-0.66,None,18.20,1.68,None,5.40B,1175260,44.95,30.05,43.23
BSX,Boston Scientific Corporation C,NYQ,-0.19,None,2.60,4.85,None,23.90B,10589800,18.50,11.10,17.83
CACI,CACI International Inc. Class,NYQ,4.99,17.45,4.80,58.99,None,2.10B,137308,92.20,67.01,87.00
RDCM,Radcom Ltd.,NCM,0.08,133.62,0.90,1.22,None,90.60M,31886,13.63,4.97,10.69
CJES,C&J Energy Services Ltd. Commo,NYQ,0.47,34.00,2.20,12.31,None,1.88B,1944610,34.93,9.11,15.81
PLCM,Polycom Inc.,NMS,0.47,28.12,9.40,7.57,None,1.80B,1126760,14.22,10.33,13.33
CECO,Career Education Corporation,NMS,-2.15,None,4.80,3.81,None,267.46M,655529,7.10,3.76,3.94
REGN,Regeneron Pharmaceuticals Inc.,NMS,3.12,164.86,4.80,29.07,None,52.53B,833706,519.46,269.50,513.88
DENN,Denny's Corporation,NCM,0.40,26.11,2.80,0.05,None,883.28M,647519,12.10,6.18,10.47
SHAK,Shake Shack Inc. Class A Commo,NYQ,0.07,1326.57,4.00,1.04,None,1.12B,831632,96.75,38.63,92.86
APAM,Artisan Partners Asset Manageme,NYQ,1.63,27.25,4.00,2.81,2.40,1.74B,321314,59.37,43.05,44.36
TPI,Tianyin Pharmaceutical Co. Inc,ASE,-0.0950,None,0.4000,3.2810,0.0000,13.16M,61178,0.7800,0.3800,0.4472
XRM,Xerium Technologies Inc. New C,NYQ,-0.48,None,3.70,-4.76,0.00,271.21M,44359,18.93,12.50,17.43
EMITF,Elbit Imaging Ltd.,NMS,10.99,0.15,1.00,2.18,0.00,46.87M,39278,4.60,1.20,1.70
HIW,Highwoods Properties Inc. Comm,NYQ,1.26,33.62,3.90,16.09,1.70,3.99B,706687,48.34,38.42,42.43
GILD,Gilead Sciences Inc.,NMS,8.77,12.74,5.00,11.64,1.72,164.17B,10745200,116.83,78.50,111.71
SD,Sandridge Energy Inc. Common St,NYQ,-1.45,None,5.70,1.88,None,587.06M,14917900,7.43,1.07,1.23
MDRX,Allscripts Healthcare Solutions,NMS,-0.31,None,8.50,7.08,None,2.64B,3084580,17.17,11.00,14.60
RARE,Ultragenyx Pharmaceutical Inc.,NMS,-2.25,None,5.40,5.79,None,2.96B,365703,85.93,32.36,83.13
RGEN,Repligen Corporation,NMS,0.21,195.60,7.40,3.41,None,1.34B,438960,42.43,18.23,40.88
SPN.V,SNIPP INTERACTIVE INC,VAN,-0.04,None,0.00,-0.00,None,79.14M,343514,0.99,0.14,0.79
FOSL,Fossil Group Inc.,NMS,6.69,11.73,10.50,17.58,None,3.83B,1056710,115.20,76.40,78.42
CGNX,Cognex Corporation,NMS,1.38,35.13,5.50,8.80,0.28,4.23B,572286,52.48,33.94,48.51
CCRN,Cross Country Healthcare Inc.,NMS,-0.93,None,4.80,4.25,None,327.02M,224825,13.51,5.46,10.45
AJG,Arthur J. Gallagher & Co. Commo,NYQ,1.71,28.82,2.70,18.87,1.48,8.20B,921156,49.59,43.36,49.22
GRO.V,GOLD ROYALTIES CORPORATION,VAN,-0.249,None,0.000,0.161,None,5.30M,118631,0.370,0.035,0.185
RVBD,Riverbed Technology Inc.,NMS,0.44,47.70,0.60,5.33,None,3.31B,2377520,21.00,16.71,20.99
EXP,Eagle Materials Inc Common Stoc,NYQ,3.24,25.79,2.10,19.35,0.40,4.21B,753462,105.69,68.54,83.64
KEX,Kirby Corporation Common Stock,NYQ,4.93,16.35,6.40,39.83,0.00,4.50B,521516,124.12,70.89,80.68
IDRA,Idera Pharmaceuticals Inc.,NCM,-0.47,None,6.80,0.46,None,368.83M,1974640,5.48,1.94,3.13
OTIC,Otonomy Inc.,NMS,-5.46,None,4.60,7.26,None,599.80M,177148,41.99,15.19,24.86
RDC,Rowan Companies plc Class A Ord,NYQ,-0.41,None,3.00,38.52,0.40,2.93B,3410110,32.85,17.23,23.49
KBAL,Kimball International Inc.,NMS,0.60,19.73,6.30,3.79,0.20,453.43M,134567,14.60,8.38,11.76
CKR.V,CARIBOU KING RESOURCES LTD,VAN,-0.164,None,0.000,0.050,None,1.05M,50157,0.525,0.035,0.185
MWA,MUELLER WATER PRODUCTS Common S,NYQ,0.22,42.07,3.70,2.04,0.08,1.50B,1109520,10.54,7.64,9.34
VIPS,Vipshop Holdings Limited Americ,NYQ,0.23,111.54,3.30,0.72,None,14.71B,7278480,30.72,16.01,25.43
ERII,Energy Recovery Inc.,NMS,-0.45,None,17.70,1.21,None,146.20M,270130,6.18,2.49,2.81
ATW,Atwood Oceanics Inc. Common St,NYQ,5.43,6.18,4.00,42.04,1.00,2.17B,2029560,53.90,26.12,33.56
PGI,Premiere Global Services Inc.,NYQ,0.29,35.10,6.60,5.33,None,444.78M,161144,14.05,8.61,10.11
WEX,WEX Inc. common stock,NYQ,4.82,24.00,5.00,26.76,None,4.47B,278375,119.11,90.75,115.74
ZMH,Zimmer Holdings Inc. Common St,NYQ,3.92,29.02,3.40,38.62,0.88,19.39B,1115260,121.84,94.73,113.77
VGGL,Viggle Inc.,NCM,-6.61,None,2.00,1.06,None,40.73M,2188030,6.10,1.27,2.46
KAY-P.V,KARSTEN ENERGY CORP,VAN,None,None,0.00,0.00,None,200000.00,None,0.12,0.02,0.10
AEO,American Eagle Outfitters Inc.,NYQ,0.41,39.88,6.00,5.86,0.50,3.21B,5044130,18.12,10.18,16.47
CUBI,Customers Bancorp Inc Common S,NYQ,1.75,14.39,6.70,17.07,None,675.58M,143516,26.33,17.10,25.18
WILDE,WILD CRAZE INC,OBB,-0.1200,None,0.0000,0.0000,None,None,74740,0.5940,0.0050,0.0114
SPN,Superior Energy Services Inc.,NYQ,1.36,17.31,2.70,26.96,0.32,3.53B,3089300,37.05,16.70,23.49
PODD,Insulet Corporation,NMS,-1.022,None,6.600,1.424,None,1.60B,869141,47.970,24.950,28.115
NNBR,NN Inc.,NMS,0.48,55.31,9.90,8.46,0.28,512.35M,217240,30.94,17.49,26.77
OSHC,Ocean Shore Holding Co.,NGM,1.02,15.17,5.60,17.65,0.24,92.53M,11259,15.70,13.70,15.46
LEAF,Springleaf Holdings Inc. Commo,NYQ,3.93,12.21,5.10,17.61,None,5.52B,978883,54.34,23.03,48.01
SRPT,Sarepta Therapeutics Inc.,NMS,-4.13,None,15.80,4.86,None,1.09B,1320920,35.45,11.33,26.22
PBU-UN.TO,PRECIOUS METALS BULLION TRUST,TOR,None,9.51,0.00,0.00,None,17.90M,1472,13.00,9.73,10.18
NBR,Nabors Industries Ltd.,NYQ,-2.05,None,1.70,17.05,0.24,4.57B,8861310,30.24,9.91,15.71
AEP,American Electric Power Company,NYQ,3.48,15.99,1.40,35.19,2.12,27.27B,2573620,65.38,49.06,55.65
FRP,FairPoint Communications Inc.,NCM,-5.63,None,11.60,1.04,None,473.53M,91594,20.98,13.05,17.81
EPRS,EPIRUS Biopharmaceuticals Inc.,NCM,-6.81,None,1.70,2.51,None,71.19M,245646,16.90,3.78,5.51
VSH,Vishay Intertechnology Inc. Co,NYQ,0.80,16.27,17.40,12.02,0.24,1.91B,1059260,16.34,12.23,12.97
KNX,Knight Transportation Inc. Com,NYQ,1.38,21.67,6.80,8.64,0.24,2.45B,875775,34.73,23.17,29.88
COH,Coach Inc. Common Stock,NYQ,1.68,22.30,6.70,9.20,1.35,10.37B,3892240,43.87,32.72,37.53
TSLA,Tesla Motors Inc.,NMS,-3.18,None,5.10,6.56,None,31.20B,5140630,291.42,181.40,247.73
JBL,Jabil Circuit Inc. Common Stoc,NYQ,1.45,16.90,1.90,11.59,0.32,4.76B,1613140,24.95,18.03,24.57
AMZG,American Eagle Energy Corporati,ASE,-3.3520,None,2.7000,1.5430,None,5.87M,942933,7.0500,0.1200,0.1927
UFPI,Universal Forest Products Inc.,NMS,3.01,18.49,3.40,34.82,0.80,1.12B,98360,58.09,40.70,55.66
PETM,PetSmart Inc,NMS,4.26,None,0.00,0.00,0.78,None,2070980,83.49,55.00,82.98
CNAT,Conatus Pharmaceuticals Inc.,NGM,-1.44,None,1.20,2.13,None,84.11M,696332,11.74,5.22,5.36
TZR.V,TERRACE ENERGY CORP,VAN,-0.14,None,0.00,0.38,None,57.98M,136956,2.40,0.31,0.66
OA,Orbital ATK Inc. Common Stock,NYQ,9.85,7.72,1.80,63.82,1.04,2.43B,596381,140.61,60.23,76.10
ACHN,Achillion Pharmaceuticals Inc.,NMS,-0.71,None,6.00,2.26,None,1.09B,3614810,16.87,2.65,9.23
RGR,Sturm Ruger & Company Inc. Co,NYQ,1.52,36.38,11.00,10.46,1.28,1.04B,278784,63.40,33.60,55.44
LJPC,La Jolla Pharmaceutical Company,NCM,-1.92,None,4.80,2.38,None,299.97M,157046,24.89,6.17,19.67
FITB,Fifth Third Bancorp,NMS,1.74,11.78,1.00,17.85,0.52,16.72B,7095910,21.81,17.14,20.51
SPR,Spirit Aerosystems Holdings In,NYQ,2.75,19.47,3.30,13.03,None,7.37B,1147320,54.14,31.67,53.54
ADMS,Adamas Pharmaceuticals Inc.,NGM,0.53,32.89,2.00,8.38,None,307.50M,79225,21.00,13.60,17.43
OMCL,Omnicell Inc.,NMS,0.83,44.13,3.30,11.20,None,1.33B,186337,37.00,25.95,36.58
RPR.V,RAPIER GOLD INC,VAN,-0.010,None,0.000,0.112,None,1.37M,12608,0.055,0.010,0.045
SXC,SunCoke Energy Inc. Common Sto,NYQ,-1.80,None,1.70,6.06,0.30,1.02B,573025,24.57,14.38,15.64
CERE,Ceres Inc.,NCM,-4.6850,None,0.7000,2.3990,None,10.24M,216375,6.5600,1.4400,1.6973
BRS,Bristow Group Inc. Common Stock,NYQ,2.76,21.90,8.40,48.55,1.28,2.10B,359497,81.60,50.80,60.47
FNHC,Federated National Holding Comp,NGM,2.90,8.84,3.20,14.88,0.16,363.51M,120227,37.04,19.63,25.65
LYB,LyondellBasell Industries NV Or,NYQ,8.69,11.84,2.10,15.73,2.80,48.70B,3781720,115.40,70.06,102.90
EPZM,Epizyme Inc.,NMS,-3.22,None,5.50,5.39,None,787.00M,415205,40.98,15.51,19.10
SFUN,SouFun Holdings Limited America,NYQ,0.57,14.01,0.80,1.53,0.40,3.32B,9757930,13.40,5.25,8.03
MW,Men's Wearhouse Inc. (The) Com,NYQ,-0.01,None,8.00,20.15,0.72,2.81B,723189,59.10,39.77,58.47
LOCO,El Pollo Loco Holdings Inc.,NMS,1.24,18.17,3.60,5.62,None,843.07M,1292260,41.70,18.48,22.53
CRZO,Carrizo Oil & Gas Inc.,NMS,4.30,11.78,2.70,25.65,None,2.61B,1126180,70.49,31.70,50.69
XEC,Cimarex Energy Co Common Stock,NYQ,-0.63,None,3.80,46.61,0.64,10.38B,1222330,150.71,91.74,118.34
WVFC,WVS Financial Corp.,NGM,0.63,18.66,0.40,15.65,0.16,24.29M,5778,12.60,10.75,11.85
ADES,Advanced Emissions Solutions I,NCM,-0.46,None,5.60,-0.89,None,255.34M,102025,17.72,11.99,12.62
HT,Hersha Hospitality Trust Class,NYQ,0.27,23.81,8.70,4.04,0.28,1.26B,1742590,7.49,6.15,6.43
CRH.TO,CRH MEDICAL CORPORATION,TOR,0.06,65.96,4.30,0.61,None,259.67M,477403,4.37,0.65,3.76
NOV,National Oilwell Varco Inc. Co,NYQ,5.23,9.69,4.20,48.19,1.84,19.67B,6041340,86.55,46.08,50.71
TREE,Tree.com Inc.,NMS,1.83,31.22,6.10,8.93,0.00,652.88M,169278,65.98,23.17,57.01
OII,Oceaneering International Inc.,NYQ,3.88,13.68,2.90,16.04,1.08,5.24B,1370800,79.05,48.37,53.09
JRJC,China Finance Online Co. Limite,NMS,-0.350,None,2.600,2.943,None,124.58M,576002,11.880,2.450,5.675
TEX,Terex Corporation Common Stock,NYQ,2.56,11.24,5.20,16.63,0.24,3.02B,2060610,42.53,22.01,28.73
HASI,Hannon Armstrong Sustainable In,NYQ,0.34,58.85,4.20,10.10,1.04,527.98M,215421,20.91,13.07,20.01
ZOES,Zoe's Kitchen Inc. Common Stoc,NYQ,-0.58,None,13.90,6.29,None,628.73M,389465,38.42,27.09,32.59
ACQ.TO,AUTOCANADA INC,TOR,2.30,18.60,0.00,15.63,None,1.04B,251528,91.72,31.32,42.79
OVAS,OvaScience Inc.,NGM,-2.19,None,3.20,2.30,None,748.53M,869154,55.69,6.93,31.08
GHL,Greenhill & Co. Inc. Common St,NYQ,1.67,24.03,10.00,8.59,1.80,1.14B,296302,51.21,34.36,40.08
MHR,Magnum Hunter Resources Corpora,NYQ,-1.32,None,9.20,0.59,None,385.80M,4525110,8.90,1.53,1.92
RKN.TO,REDKNEE SOLUTIONS INC.,TOR,-0.39,None,0.00,1.09,None,524.72M,359564,5.99,2.83,4.81
CLH,Clean Harbors Inc. Common Stoc,NYQ,-0.74,None,11.60,19.82,None,3.33B,486225,65.53,43.05,56.84
ASB,Associated Banc-Corp Common Sto,NYQ,1.19,16.13,10.90,18.67,0.40,2.93B,671902,19.52,16.26,19.21
SSD,Simpson Manufacturing Company,NYQ,1.24,27.29,3.90,17.33,0.64,1.67B,232422,38.20,28.80,33.81
LMNR,Limoneira Co,NMS,0.44,50.71,24.70,8.06,0.18,314.40M,22229,26.23,19.81,22.26
TBPH,Theravance Biopharma Inc.,NGM,-6.85,None,18.40,8.81,None,472.10M,159970,35.67,13.11,14.38
WSO,Watsco Inc. Common Stock,NYQ,4.49,28.22,4.00,27.15,2.80,4.11B,191541,131.10,84.28,126.79
DV,DeVry Education Group Inc. Comm,NYQ,2.26,14.14,5.80,24.57,0.36,2.04B,716471,49.61,30.01,32.01
PLT,Plantronics Inc. Common Stock,NYQ,2.63,21.44,3.60,17.48,0.60,2.35B,352087,57.90,42.65,56.40
STBA,S&T Bancorp Inc.,NMS,1.88,14.37,8.40,21.91,0.72,939.84M,75873,30.80,23.07,27.01
PAL,North American Palladium Ltd.,ASE,-0.157,None,3.100,0.461,None,20.75M,2358180,475.000,0.025,0.053
PETX,Aratana Therapeutics Inc.,NGM,-1.22,None,8.20,5.02,None,458.53M,248295,20.63,9.20,13.41
ZION,Zions Bancorporation,NMS,1.64,17.72,7.50,31.75,0.24,5.90B,2175340,30.89,23.72,29.02
SHOS,Sears Hometown and Outlet Store,NCM,-7.45,None,6.00,18.57,None,155.96M,121810,23.00,6.76,6.86
NICE,NICE-Systems Limited,NMS,1.912,34.025,0.400,20.756,0.640,3.86B,200546,67.150,37.840,65.055
DNR,Denbury Resources Inc. Common S,NYQ,1.33,5.59,2.50,15.92,0.25,2.61B,12952300,18.59,6.04,7.44
SPPI,Spectrum Pharmaceuticals Inc.,NMS,-0.67,None,18.00,3.44,0.00,424.18M,1400150,9.27,5.45,6.34
TXTR,Textura Corporation Common Stoc,NYQ,-0.81,None,56.30,4.70,None,741.01M,178087,30.53,18.86,28.86
ACM,AECOM Common Stock,NYQ,0.63,51.89,3.70,23.71,None,5.12B,1499030,38.24,24.82,32.95
CRL,Charles River Laboratories Inte,NYQ,2.66,27.31,3.80,14.02,None,3.44B,509679,84.69,52.02,72.62
CRAY,Cray Inc,NMS,1.62,18.56,16.30,11.59,None,1.18B,257406,35.81,24.23,30.14
MG,Mistras Group Inc Common Stock,NYQ,0.69,26.07,5.80,8.43,None,516.35M,113870,25.48,15.68,17.99
FFIV,F5 Networks Inc.,NMS,4.69,27.05,4.90,18.44,None,9.12B,1047860,136.11,106.46,126.77
OFC,Corporate Office Properties Tru,NYQ,0.35,76.07,1.70,13.43,1.10,2.48B,834611,30.94,25.29,26.32
ALGN,Align Technology Inc.,NMS,1.82,32.56,5.20,9.83,None,4.79B,855822,64.75,43.27,59.29
IMKTA,Ingles Markets Incorporated,NMS,2.85,17.68,5.40,20.01,0.66,1.02B,154224,54.59,23.07,50.32
RYN,Rayonier Inc. REIT Common Stock,NYQ,0.58,43.33,4.70,11.57,1.00,3.20B,878054,36.46,25.07,25.26
AKR,Acadia Realty Trust Common Stoc,NYQ,1.04,30.14,4.60,15.62,0.96,2.16B,362048,36.82,27.00,31.35
LGIH,LGI Homes Inc.,NMS,1.43,12.45,13.00,9.58,None,355.56M,154254,22.21,12.21,17.86
HAWK,Blackhawk Network Holdings Inc,NMS,0.96,38.70,9.50,12.21,None,2.01B,518065,40.57,23.86,37.27
SWFT,Swift Transportation Company Cl,NYQ,1.29,19.15,7.00,3.61,None,3.52B,1869930,29.44,18.53,24.69
ROK,Rockwell Automation Inc. Commo,NYQ,6.29,19.88,7.20,19.07,2.60,16.84B,1088570,128.57,98.55,125.13
SEMG,Semgroup Corporation Class A Co,NYQ,0.40,204.66,4.90,28.87,1.36,3.57B,424206,88.99,56.83,81.66
ONB,Old National Bancorp,NMS,0.87,15.89,7.20,12.68,0.48,1.62B,573954,15.16,12.05,13.81
TFX,Teleflex Incorporated Common St,NYQ,4.08,31.78,10.40,44.74,1.36,5.39B,320441,130.25,101.95,129.72
RIG,Transocean Ltd (Switzerland) Co,NYQ,-7.86,None,10.00,36.33,3.00,7.32B,12513300,46.12,13.28,20.15
TSCO,Tractor Supply Company,NMS,2.74,33.07,5.50,9.64,0.80,12.35B,773671,91.90,55.95,90.52
DOT.V,DOT RESOURCES LTD.,VAN,-0.00,None,0.00,0.05,None,557340.00,38968,0.08,0.00,0.01
LVLT,Level 3 Communications Inc. Co,NYQ,1.13,49.05,2.00,18.97,None,19.61B,1718020,57.08,37.61,55.33
ANAC,Anacor Pharmaceuticals Inc.,NGM,-1.85,None,5.30,1.66,None,2.86B,700043,68.90,13.19,65.36
VSAR,Versartis Inc.,NMS,-2.39,None,17.80,8.18,None,411.85M,135348,36.86,14.44,14.81
VRW.V,MEDIAVALET INC.,VAN,0.02,2.86,0.00,0.02,None,3.47M,160095,0.12,0.02,0.06
BLRX,BioLineRx Ltd.,NCM,-0.32,None,0.40,0.82,None,108.05M,816832,3.28,1.20,2.02
WYNN,Wynn Resorts Limited,NMS,4.53,23.51,2.50,-2.21,2.00,10.77B,2567100,220.50,105.21,106.54
RKUS,Ruckus Wireless Inc. Common St,NYQ,0.08,135.25,6.20,3.13,None,936.60M,1486190,15.21,9.11,10.82
GRPN,Groupon Inc.,NMS,-0.07,None,7.70,1.13,None,4.43B,9017550,8.43,5.46,6.54
ENTA,Enanta Pharmaceuticals Inc.,NMS,5.86,6.84,8.90,12.00,None,749.55M,319795,52.58,30.13,40.10
PATK,Patrick Industries Inc.,NMS,3.12,18.99,1.50,10.51,0.00,609.45M,70157,64.88,34.74,59.21
AMRE,AmREIT Inc.,NYQ,0,None,0,0,0,None,None,None,None,None
PRSS,CafePress Inc.,NMS,-0.92,None,1.50,4.03,None,74.99M,72795,5.52,1.95,4.27
ROYT,Pacific Coast Oil Trust Units o,NYQ,1.40,2.74,1.20,6.12,0.11,148.16M,195463,13.48,3.62,3.84
RCKY,Rocky Brands Inc.,NMS,1.39,14.57,0.90,18.40,0.40,153.03M,84806,23.11,12.61,20.24
PFNX,Pfenex Inc. Common Stock,ASE,-1.04,None,1.00,2.93,None,369.19M,196437,19.95,5.28,17.99
GRUB,GrubHub Inc. Common Stock,NYQ,0.36,112.77,3.80,9.69,None,3.38B,1618190,47.95,30.62,40.26
NBU.V,NEBU RESOURCES INC.,VAN,-0.037,None,0.000,0.050,None,198555.00,7030,0.150,0.010,0.015
DXR,Daxor Corporation Common Stock,ASE,-0.25,None,1.00,6.16,0.03,29.25M,38646,9.18,5.40,7.33
FET,Forum Energy Technologies Inc.,NYQ,1.76,12.14,5.20,15.56,None,1.92B,908398,37.03,14.96,21.42
FNSR,Finisar Corporation,NMS,0.32,67.72,7.20,10.40,None,2.25B,1199140,25.45,14.22,21.67
BPZ,BPZ Resources Inc,NYQ,-1,None,0,0,None,None,2645700,3,0,None
ONVI,Onvia Inc.,NCM,-0.10,None,5.30,0.73,0.00,33.67M,9897,5.49,4.15,4.55
TSO,Tesoro Corporation Common Stock,NYQ,7.06,12.76,4.20,36.27,1.70,11.28B,2516660,94.83,53.79,90.09
DXM,Dex Media Inc.,NMS,-20.0870,None,27.5000,-66.7870,None,16.74M,349165,13.7400,0.9500,0.9501
IQ.V,AIRIQ INC.,VAN,0.006,14.167,0.000,0.003,None,2.46M,89387,0.140,0.035,0.085
MON,Monsanto Company Common Stock,NYQ,4.70,25.62,2.60,15.85,1.96,57.27B,3222050,128.79,105.76,120.29
SANM,Sanmina Corporation,NMS,2.19,9.75,3.20,15.45,None,1.76B,569533,26.08,16.57,21.35
SAH,Sonic Automotive Inc. Common S,NYQ,1.75,13.47,12.70,13.22,0.10,1.20B,285244,27.87,21.76,23.60
PCTY,Paylocity Holding Corporation,NMS,-0.33,None,8.40,2.15,None,1.68B,202841,34.83,17.90,33.14
NVR,NVR Inc. Common Stock,NYQ,68.41,20.07,7.50,286.81,None,5.58B,25165,1387.40,1040.83,1373.00
