Ticker,Name,StockExchange,EPS,PE,ShortR,BookValue,Divdend,MktCap,AvgVol,YearHigh,YearLow,PreviousClose
ELNK,EarthLink Holdings Corp.,NMS,-0.71,None,7.90,0.73,0.20,472.64M,728436,4.72,2.95,4.62
HEES,H&E Equipment Services Inc.,NMS,1.56,16.29,2.20,3.80,1.00,891.81M,624481,42.38,17.40,25.42
ZGNX,Zogenix Inc.,NGM,0.06,24.50,7.80,0.36,None,225.44M,3656640,3.10,1.07,1.47
SAIA,Saia Inc.,NMS,2.04,20.13,2.90,14.87,None,1.01B,305394,62.31,35.19,41.07
CAM,Cameron International Corporati,NYQ,3.96,11.46,1.40,23.36,None,8.78B,3338290,74.89,39.52,45.34
SWHC,Smith & Wesson Holding Corporat,NMS,0.95,13.69,10.00,3.15,None,696.78M,1260180,17.28,9.03,12.96
JOR.V,JOURDAN RESOURCES INC,VAN,-0.066,None,0.000,0.409,None,658070.00,20032,0.500,0.030,0.085
XOMA,XOMA Corporation,NGM,-0.68,None,9.00,0.03,None,411.29M,2471290,5.95,3.22,3.54
POWI,Power Integrations Inc.,NMS,1.93,26.17,5.50,14.74,0.48,1.48B,217092,66.65,38.07,50.50
KYTH,Kythera Biopharmaceuticals Inc,NMS,-6.04,None,21.70,2.62,None,1.06B,453918,56.00,29.50,46.67
MXC,Mexco Energy Corporation Common,ASE,-0.03,None,0.20,6.59,None,11.33M,16724,10.78,4.28,5.56
HLSS,Home Loan Servicing Solutions,NMS,2.39,7.23,1.50,17.99,2.16,1.23B,3506490,23.38,9.73,17.32
SPLK,Splunk Inc.,NMS,-1.81,None,3.10,6.65,None,7.25B,2082580,74.88,39.35,59.23
TAXI,Medallion Financial Corp.,NMS,1.14,9.07,8.00,11.25,0.96,252.41M,190823,14.43,9.00,10.34
NBHC,National Bank Holdings Corporat,NYQ,0.22,87.07,3.40,20.43,0.20,696.52M,239181,20.89,17.69,18.72
CRNT,Ceragon Networks Ltd.,NMS,-1.22,None,2.80,1.36,None,87.53M,267902,2.91,0.88,1.14
PRCP,Perceptron Inc.,NGM,0.43,30.32,1.40,6.75,0.15,121.85M,54982,14.11,8.34,13.16
ANIK,Anika Therapeutics Inc.,NMS,2.51,16.28,12.50,12.03,None,604.88M,149121,51.40,34.16,40.87
DENN,Denny's Corporation,NCM,0.37,31.57,2.10,0.02,None,991.08M,700521,12.08,6.13,11.68
XRM,Xerium Technologies Inc. New C,NYQ,-0.48,None,5.90,-4.76,0.00,258.30M,48653,16.71,11.20,16.60
SD,Sandridge Energy Inc. Common St,NYQ,0.42,4.33,3.00,4.07,None,866.80M,15985700,7.43,1.13,1.82
RGEN,Repligen Corporation,NMS,0.25,121.00,16.00,3.41,None,991.50M,393924,34.15,12.60,30.25
CCRN,Cross Country Healthcare Inc.,NMS,-1.02,None,3.60,4.15,None,382.21M,293500,13.51,5.26,11.97
EXP,Eagle Materials Inc Common Stoc,NYQ,3.24,25.52,1.10,19.35,0.40,4.16B,816689,105.69,68.54,82.75
RDC,Rowan Companies plc Class A Ord,NYQ,-0.93,None,2.60,37.66,0.40,2.25B,2872660,32.85,17.23,18.07
VIPS,Vipshop Holdings Limited Americ,NYQ,0.23,127.68,2.90,0.72,None,16.67B,5795690,29.98,12.30,29.11
WEX,WEX Inc. common stock,NYQ,5.18,20.55,4.50,27.26,None,4.13B,387252,119.11,86.17,106.46
AEO,American Eagle Outfitters Inc.,NYQ,0.41,41.21,7.80,5.86,0.50,3.32B,4787630,17.41,10.12,17.02
PODD,Insulet Corporation,NMS,-0.93,None,4.20,1.49,None,1.73B,933421,49.55,27.02,30.62
SRPT,Sarepta Therapeutics Inc.,NMS,-3.39,None,14.90,5.99,None,588.68M,836873,40.00,11.33,14.25
FRP,FairPoint Communications Inc.,NCM,-5.15,None,19.80,-22.67,None,511.82M,92997,19.39,12.54,19.33
COH,Coach Inc. Common Stock,NYQ,2.05,20.40,4.30,9.13,1.35,11.55B,4797880,50.86,32.72,41.86
UFPI,Universal Forest Products Inc.,NMS,2.86,19.01,4.20,34.31,0.80,1.09B,94553,57.25,40.70,54.38
OA,Orbital ATK Inc. Common Stock,NYQ,9.85,7.70,1.10,63.82,1.04,2.42B,779250,158.13,60.23,75.93
FITB,Fifth Third Bancorp,NMS,1.66,11.43,0.90,17.35,0.52,15.46B,9980580,23.41,17.14,18.98
RPR.V,RAPIER GOLD INC,VAN,-0.008,None,0.000,0.112,None,1.06M,30033,0.050,0.010,0.035
BWC,Babcock Common Stock,NYQ,0.27,117.15,3.10,9.36,0.40,3.38B,711927,36.00,26.58,31.63
IVAN,Ivanhoe Energy Inc.,NCM,-13.3880,None,0.0000,0.0000,None,None,224765,5.5300,0.2300,0.2892
ALTR,Altera Corporation,NMS,1.52,28.36,4.20,10.86,0.72,12.97B,3931510,45.00,30.47,43.10
LQDT,Liquidity Services Inc.,NMS,-1.33,None,8.40,8.47,None,285.99M,286287,19.55,7.32,9.54
CTSO,CYTOSORBENTS COR,NCM,-1.29,None,2.90,-0.84,None,188.96M,267774,15.24,4.40,7.71
CNSI,Comverse Inc.,NGM,-0.74,None,10.20,-0.13,None,435.79M,104271,35.80,16.95,19.89
TNK,Teekay Tankers Ltd.,NYQ,0.66,8.98,4.10,5.08,0.12,532.13M,1492270,7.05,3.18,5.93
LEG.TO,LEGACY OIL AND GAS INC,TOR,-0.56,10.80,9.50,9.74,None,323.56M,4124540,10.03,1.17,1.62
COWN,Cowen Group Inc.,NMS,1.40,3.77,10.70,6.09,None,589.96M,785282,5.53,3.52,5.28
DRAM,Dataram Corporation,NCM,-2.12,None,0.40,0.28,0.00,5.78M,43218,3.84,1.41,2.12
EEFT,Euronet Worldwide Inc.,NMS,1.89,30.12,3.50,14.16,None,2.94B,335292,59.75,39.21,56.92
HIHO,Highway Holdings Limited,NCM,0.30,10.57,0.10,3.27,0.40,11.97M,28448,3.72,2.52,3.16
HIVE,Aerohive Networks Inc. Common,NYQ,-0.85,None,4.60,1.26,None,196.66M,179418,11.74,3.43,4.51
FBHS,Fortune Brands Home & Security,NYQ,0.95,49.19,3.10,14.29,0.56,7.44B,1402230,48.17,36.54,46.88
KSS,Kohl's Corporation Common Stock,NYQ,4.24,18.65,6.10,29.81,1.80,16.04B,3029460,79.53,50.90,79.07
WLH,Lyon William Homes Common Stock,NYQ,1.34,19.49,0.00,18.21,None,821.19M,417729,31.40,17.03,26.12
NMBL,Nimble Storage Inc. Common Sto,NYQ,-1.37,None,7.10,2.26,None,1.59B,1071600,37.19,19.17,22.21
IMV.V,IMMUNOVACCINE INC,VAN,-0.07,None,0.00,0.00,None,None,344580,1.50,0.30,0.73
SPLS,Staples Inc.,NMS,0.21,77.29,2.20,8.28,0.48,10.40B,10932200,19.40,10.70,16.23
SANW,S&W Seed Company,NCM,-0.19,None,13.10,3.96,None,59.60M,103868,8.23,2.99,4.61
TOWR,Tower International Inc. Commo,NYQ,1.01,26.47,1.70,2.08,None,561.79M,197952,37.50,20.04,26.71
DHT,DHT Holdings Inc.,NYQ,0.18,40.74,1.70,7.30,0.20,665.73M,2172270,9.31,5.20,7.17
ECHO,Echo Global Logistics Inc.,NMS,0.71,36.63,12.30,7.84,None,619.69M,196119,30.18,16.34,26.01
NRG,NRG Energy Inc. Common Stock,NYQ,0.23,104.30,2.20,29.00,0.58,8.10B,4487000,38.09,22.78,23.99
MW,Men's Wearhouse Inc. (The) Com,NYQ,-0.01,None,8.70,20.19,0.72,2.53B,742990,59.10,39.77,52.68
LHO,LaSalle Hotel Properties Common,NYQ,1.88,20.84,2.30,21.64,1.50,4.42B,1085100,43.56,30.84,39.17
WAGE,WageWorks Inc. Common Stock $0,NYQ,0.50,105.24,5.20,7.88,None,1.87B,252889,65.56,33.04,52.62
LOCO,El Pollo Loco Holdings Inc.,NMS,1.24,20.67,5.00,5.62,None,959.07M,1392760,41.70,18.48,25.63
MPO,Midstates Petroleum Company In,NYQ,1.013,0.903,2.800,6.964,None,61.21M,1252140,7.500,0.720,0.915
MPW,Medical Properties Trust Inc.,NYQ,0.29,51.62,2.70,8.02,0.88,2.58B,2469320,15.62,12.18,14.97
CRZO,Carrizo Oil & Gas Inc.,NMS,4.90,10.22,3.80,23.92,None,2.31B,1346890,70.49,31.70,50.05
RBC,Regal Beloit Corporation Common,NYQ,0.69,114.11,3.10,43.28,0.88,3.51B,331316,80.77,62.15,78.62
FTI,FMC Technologies Inc. Common S,NYQ,2.95,12.59,2.90,10.61,None,8.60B,4022480,63.92,34.85,37.15
XEC,Cimarex Energy Co Common Stock,NYQ,5.80,20.47,2.70,51.38,0.64,10.39B,1395020,150.71,91.74,118.65
CRUS,Cirrus Logic Inc.,NMS,0.715,45.755,1.800,11.371,None,2.05B,1507350,34.460,16.800,32.715
ICA,Empresas Ica Soc Contrladora Co,NYQ,-1.32,None,7.90,6.90,0.00,518.28M,316924,8.43,2.96,3.37
WVFC,WVS Financial Corp.,NGM,0.45,23.67,0.00,15.52,0.16,24.60M,10408,12.45,10.75,12.00
GALT,Galectin Therapeutics Inc.,NCM,-0.78,None,13.40,0.93,None,78.17M,269302,16.55,3.00,3.32
LL,Lumber Liquidators Holdings In,NYQ,2.31,14.37,4.40,12.27,None,898.69M,5058290,96.75,27.15,33.20
ADES,ADVANCED EMISSIONS,PNK,-0.46,None,0.00,0.00,None,None,71021,25.99,8.68,16.95
PBPB,Potbelly Corporation,NMS,0.14,98.36,6.30,5.39,None,398.37M,406148,18.73,10.91,13.77
FMER,FirstMerit Corporation,NMS,1.39,13.73,8.80,16.53,0.64,3.16B,954405,21.67,16.26,19.08
HT,Hersha Hospitality Trust Class,NYQ,0.26,25.00,4.30,4.17,0.28,1.30B,2267340,7.49,5.52,6.55
ATU,Actuant Corporation Common Stoc,NYQ,0.69,35.19,4.20,10.80,0.04,1.50B,759218,36.74,22.55,24.21
UCBI,United Community Banks Inc.,NMS,1.11,17.14,8.50,12.27,0.20,1.15B,234023,19.87,14.86,19.01
CRH.TO,CRH MEDICAL CORPORATION,TOR,0.03,117.00,4.30,0.31,None,213.69M,536056,4.15,0.61,3.51
AYR,Aircastle Limited Common Stock,NYQ,1.25,17.93,7.00,21.24,0.88,1.81B,377298,23.82,15.50,22.32
ISRG,Intuitive Surgical Inc.,NMS,11.11,45.75,5.30,92.33,None,18.60B,250435,538.83,346.46,508.29
NOV,National Oilwell Varco Inc. Co,NYQ,5.82,8.76,3.20,49.39,1.84,20.91B,7169920,86.55,46.08,51.01
NOG,Northern Oil and Gas Inc. Comm,ASE,2.69,3.08,6.40,12.74,None,501.17M,2108400,17.43,4.79,8.28
GXP,Great Plains Energy Incorporate,NYQ,1.57,17.20,2.30,23.30,0.98,4.15B,1541380,30.25,23.91,26.95
TREE,Tree.com Inc.,NMS,0.84,66.74,4.50,8.46,0.00,639.37M,175124,58.00,22.94,55.86
STRZA,Starz,NMS,2.430,14.459,9.100,0.477,None,3.57B,852729,35.240,27.310,35.135
TMH,Team Health Holdings Inc. Team,NYQ,1.35,43.22,3.50,5.90,None,4.16B,576453,63.13,43.18,58.35
OII,Oceaneering International Inc.,NYQ,4.00,13.65,1.60,16.64,1.08,5.44B,1626270,79.05,48.37,54.59
LABL,Multi-Color Corporation,NMS,2.20,31.67,2.60,18.03,0.20,1.16B,97613,72.47,31.71,69.83
MRO,Marathon Oil Corporation Common,NYQ,4.46,6.07,1.10,31.14,0.84,18.27B,7387810,41.92,24.28,27.07
IMGN,ImmunoGen Inc.,NMS,-0.846,None,6.600,0.900,None,809.84M,1677900,14.840,5.340,9.405
JRJC,China Finance Online Co. Limite,NMS,-0.35,None,4.10,2.77,None,96.65M,536710,11.88,2.33,4.42
THOR,Thoratec Corporation,NMS,0.89,46.93,5.80,11.69,None,2.24B,670387,42.58,22.50,41.77
TCCO,Technical Communications Corpor,NCM,-1.8920,None,0.5000,4.5570,0.0000,7.65M,3585,6.6400,3.6600,4.1599
FCH,FelCor Lodging Trust Incorporat,NYQ,0.43,27.96,4.20,-1.41,0.16,1.49B,781414,12.43,8.59,11.94
TEX,Terex Corporation Common Stock,NYQ,2.80,9.31,2.60,19.03,0.24,2.76B,2408460,44.72,22.01,26.01
MPWR,Monolithic Power Systems Inc.,NMS,0.89,58.09,2.30,8.92,0.80,2.03B,321787,56.19,33.99,51.70
SWC,Stillwater Mining Company Commo,NYQ,0.56,23.65,14.20,7.59,None,1.58B,1262440,19.42,11.81,13.15
INCY,Incyte Corporation,NMS,-0.29,None,9.00,-0.48,None,15.25B,1211170,99.00,40.30,88.79
HASI,Hannon Armstrong Sustainable In,NYQ,0.43,43.26,2.70,10.21,1.04,486.24M,230421,19.15,12.91,18.43
LBY,Libbey Inc. Common Stock,ASE,0.22,179.09,3.40,3.55,0.44,857.54M,123044,40.00,22.36,39.40
AEC,Associated Estates Realty Corpo,NYQ,2.49,9.95,3.30,11.23,0.84,1.43B,504661,26.24,16.37,24.78
ATRS,Antares Pharma Inc.,NCM,-0.27,None,14.60,0.31,None,349.12M,690118,3.54,1.82,2.65
ZOES,Zoe's Kitchen Inc. Common Stoc,NYQ,-0.58,None,19.40,6.29,None,598.78M,401976,38.42,23.73,32.56
MHO,M/I Homes Inc. Common Stock,NYQ,1.65,14.85,9.50,20.24,0.00,601.52M,248111,24.92,18.73,24.54
FARO,FARO Technologies Inc.,NMS,1.93,31.84,7.70,19.86,None,1.06B,135774,65.63,39.75,61.45
RFIL,RF Industries Ltd.,NGM,0.14,29.09,18.60,3.11,0.28,35.40M,16156,6.76,4.00,4.16
ACQ.TO,AUTOCANADA INC,TOR,1.83,15.21,0.00,15.63,None,805.74M,291743,91.72,31.32,33.01
SNOW,Intrawest Resorts Holdings Inc,NYQ,-0.62,None,6.00,5.14,None,392.28M,85873,12.77,8.25,8.68
REG,Regency Centers Corporation Com,NYQ,1.80,38.09,7.90,16.88,1.94,6.41B,687792,70.80,50.76,68.41
OVAS,OvaScience Inc.,NGM,-2.19,None,8.50,2.30,None,844.39M,679719,55.69,5.51,35.06
GMCR,Keurig Green Mountain Inc.,NMS,3.65,31.29,2.40,21.36,1.15,18.45B,1887810,158.87,90.08,114.13
PDFS,PDF Solutions Inc.,NMS,0.58,30.79,2.30,5.20,None,563.29M,244556,22.66,11.62,17.86
USB-U.TO,POWERSHARES LAD US 0 TO 5 YR CO,TOR,None,None,0.00,0.00,None,5.58M,None,18.76,18.59,18.59
GHL,Greenhill & Co. Inc. Common St,NYQ,1.43,28.37,7.50,8.59,1.80,1.15B,377535,52.99,34.36,40.54
SVT,Servotronics Inc. Common Stock,ASE,-1.38,None,0.00,9.20,0.00,15.95M,15018,8.13,5.54,7.05
WSCI,WSI Industries Inc.,NCM,0.4200,17.3997,0.7000,4.5420,0.1600,17.71M,6652,9.2500,5.4800,6.0899
BOOM,Dynamic Materials Corporation,NMS,0.18,69.21,8.70,11.07,0.16,173.29M,96356,23.45,11.87,12.25
MHR,Magnum Hunter Resources Corpora,NYQ,-1.32,None,7.20,0.59,None,562.62M,6101670,9.10,1.60,2.80
UCTT,Ultra Clean Holdings Inc.,NMS,0.38,19.32,4.50,6.39,None,216.51M,129247,13.89,6.99,7.34
WLK,Westlake Chemical Corporation C,NYQ,5.07,13.92,1.20,21.91,0.66,9.37B,886329,98.44,53.43,70.55
QTM,Quantum Corporation Common Stoc,NYQ,-0.05,None,10.70,-0.30,None,410.22M,1230600,1.83,0.97,1.60
ICE,Intercontinental Exchange Inc.,NYQ,8.56,26.75,2.00,109.38,2.60,26.33B,800600,240.05,182.40,228.87
HL,Hecla Mining Company Common Sto,NYQ,0.05,64.90,4.40,3.80,0.01,1.17B,6728050,3.54,2.00,3.18
SKYW,SkyWest Inc.,NMS,-0.47,None,2.50,27.36,0.16,724.88M,507185,16.00,7.01,14.12
ENSG,The Ensign Group Inc.,NMS,1.56,29.47,2.30,11.46,0.30,1.04B,150566,48.00,21.70,45.97
PVTB,PrivateBancorp Inc.,NMS,1.94,18.31,5.30,18.95,0.04,2.79B,553418,36.95,25.20,35.53
XLNX,Xilinx Inc.,NMS,2.377,17.692,3.100,10.239,1.240,10.99B,4035730,55.060,36.240,42.055
BMS,Bemis Company Inc. Common Stoc,NYQ,1.89,24.14,3.20,14.59,1.12,4.44B,1051930,49.44,34.34,45.53
DVAX,Dynavax Technologies Corporatio,NCM,-3.45,None,18.90,3.82,None,653.75M,432619,26.89,12.50,22.61
CNMD,CONMED Corporation,NMS,1.16,44.07,5.30,21.10,0.80,1.41B,154647,52.24,35.85,51.12
CUR,Neuralstem Inc. Common Stock,ASE,-0.26,None,14.50,0.20,None,174.92M,1390040,4.81,1.66,1.95
DRNA,Dicerna Pharmaceuticals Inc.,NMS,-3.00,None,8.20,5.53,None,379.39M,134090,27.33,8.00,21.29
SGEN,Seattle Genetics Inc.,NMS,-0.617,None,17.000,1.701,None,4.40B,1204860,44.950,30.050,35.375
CACI,CACI International Inc. Class,NYQ,4.98,17.74,2.80,58.07,None,2.13B,167434,92.20,67.01,88.33
PVH,PVH Corp. Common Stock,NYQ,5.27,25.48,1.50,55.60,0.15,8.86B,1437670,133.89,93.80,107.47
MJN,Mead Johnson Nutrition Company,NYQ,3.54,29.13,2.30,2.84,1.65,20.86B,1027480,105.45,81.23,103.11
AMS,American Shared Hospital Servic,ASE,-0.19,None,1.40,3.93,0.00,13.51M,8985,3.20,1.98,2.52
SSNI,Silver Spring Networks Inc. Co,NYQ,-1.84,None,8.80,-2.73,None,442.06M,241758,16.60,6.90,8.95
OC,Owens Corning Inc Common Stock,NYQ,1.91,22.48,2.50,31.34,0.64,5.06B,1982540,44.04,28.38,42.94
TTPH,Tetraphase Pharmaceuticals Inc,NMS,-2.49,None,4.50,3.52,None,1.15B,609982,44.55,8.01,36.99
BRCD,Brocade Communications Systems,NMS,0.55,21.75,1.90,5.78,0.14,5.03B,5288730,12.96,7.95,11.92
ANFI,Amira Nature Foods Ltd Ordinary,NYQ,1.38,6.60,8.30,4.91,None,324.73M,402584,19.86,7.41,9.10
TBI,TrueBlue Inc. Common Stock,NYQ,1.59,15.43,2.60,11.74,None,980.78M,370026,31.30,19.82,24.53
BDBD,Boulder Brands Inc.,NMS,-2.09,None,12.90,3.92,None,596.75M,661176,17.86,7.77,9.74
GWGH,GWG Holdings Inc,NCM,-1.24,None,0.00,0.32,None,46.49M,2334,17.47,6.05,7.92
HNNA,Hennessy Advisors Inc.,NCM,1.40,15.13,0.50,6.52,0.24,127.41M,13398,24.95,10.60,21.15
BTU,Peabody Energy Corporation Comm,NYQ,-2.94,None,4.90,10.03,0.01,1.34B,11719000,19.63,4.71,4.87
AES,The AES Corporation Common Stoc,NYQ,1.06,12.09,1.50,6.07,0.40,9.02B,6367850,15.65,11.53,12.84
SCTY,SolarCity Corporation,NMS,-0.60,None,7.50,7.72,None,5.05B,2388670,79.40,45.79,52.31
CE,Celanese Corporation Celanese C,NYQ,3.99,13.88,2.50,18.43,1.00,8.48B,985687,66.35,49.42,55.46
AMCO,Armco Metals Holdings Inc. Com,ASE,0.39,None,0.40,9.47,None,6.50M,137342,4.20,0.90,1.16
PMC,Pharmerica Corporation Common S,NYQ,0.22,126.86,6.20,15.88,None,841.60M,413052,30.48,19.42,27.91
QLTY,Quality Distribution Inc.,NGM,0.74,13.61,2.20,-1.16,None,274.58M,185000,15.83,8.32,10.07
WRES,Warren Resources Inc.,NMS,0.3100,3.0842,2.8000,3.6210,None,77.21M,1600000,7.0200,0.8400,0.9561
ABC,AmerisourceBergen Corporation C,NYQ,0.15,734.58,3.70,8.06,1.16,24.68B,2011370,114.73,62.55,112.39
JCI,Johnson Controls Inc. Common S,NYQ,1.87,26.90,2.40,16.47,1.04,32.97B,3243510,52.00,38.60,50.16
MPEL,Melco Crown Entertainment Limit,NMS,1.10,21.04,2.90,7.86,0.20,12.60B,3714950,39.10,20.40,23.10
MRTN,Marten Transport Ltd.,NMS,0.89,25.53,6.30,11.61,0.10,759.92M,147769,25.71,15.36,22.72
