Ticker,Name,StockExchange,EPS,PE,ShortR,BookValue,Divdend,MktCap,AvgVol,YearHigh,YearLow,PreviousClose
SWHC,Smith & Wesson Holding Corporat,NMS,0.95,13.65,7.60,3.15,None,695.17M,1260180,17.28,9.03,12.93
JOR.V,JOURDAN RESOURCES INC,VAN,-0.066,None,0.000,0.326,None,580650.00,20032,0.500,0.030,0.075
XOMA,XOMA Corporation,NGM,-0.68,None,7.30,0.03,None,406.65M,2471290,5.95,3.22,3.50
POWI,Power Integrations Inc.,NMS,1.93,26.23,7.30,14.74,0.48,1.49B,217092,66.65,38.07,50.63
KYTH,Kythera Biopharmaceuticals Inc,NMS,-6.04,None,6.40,2.62,None,1.05B,453918,56.00,29.50,46.20
MXC,Mexco Energy Corporation Common,ASE,-0.03,None,0.50,6.59,None,11.27M,16724,10.78,4.28,5.53
HLSS,Home Loan Servicing Solutions,NMS,2.39,7.25,2.00,17.99,2.16,1.23B,3506490,23.38,9.73,17.36
SPLK,Splunk Inc.,NMS,-1.81,None,2.70,6.58,None,7.52B,2082580,74.88,39.35,60.18
TAXI,Medallion Financial Corp.,NMS,1.14,9.00,8.10,11.25,0.96,250.46M,190823,14.43,9.00,10.26
CRNT,Ceragon Networks Ltd.,NMS,-1.22,None,2.50,1.36,None,87.96M,267902,2.91,0.88,1.14
ANIK,Anika Therapeutics Inc.,NMS,2.51,15.97,11.40,12.03,None,593.18M,149121,51.40,34.16,40.08
CJES,C&J Energy Services Ltd. Commo,NYQ,1.22,10.52,2.80,14.49,None,692.26M,1683980,34.93,9.11,12.83
PERY,Perry Ellis International Inc.,NMS,-2.50,None,5.80,20.43,0.00,372.80M,118353,27.00,13.72,25.22
YUME,YuMe Inc. Common Stock,NYQ,-0.27,None,5.50,3.27,None,175.95M,112897,7.15,4.20,5.28
LAKE,Lakeland Industries Inc.,NGM,-0.76,None,4.90,7.80,None,65.18M,147095,29.55,5.50,9.25
CRK,Comstock Resources Inc. Common,NYQ,-1.24,None,6.70,18.57,0.00,208.60M,2973150,29.49,3.23,4.38
AMDA,Amedica Corporation,NCM,-2.66,None,0.20,0.26,None,8.03M,506729,7.75,0.20,0.30
CSIQ,Canadian Solar Inc.,NMS,4.11,8.32,1.60,12.99,None,1.89B,2923980,41.12,18.68,34.19
PSMH.OB,PSM HOLDINGS INC,OBB,-0.1960,None,0.0000,0.0000,None,3.39M,None,0.4500,0.0900,0.1150
REXX,Rex Energy Corporation,NMS,-0.92,None,5.50,10.01,None,230.63M,3731690,22.00,2.47,4.38
DRIV,Digital River Inc.,NMS,-0.29,None,0.00,0.00,None,None,514199,26.00,13.61,25.99
FRGI,Fiesta Restaurant Group Inc.,NMS,1.35,45.34,4.70,7.63,None,1.60B,358358,69.00,35.34,61.21
HART,Harvard Apparatus Regenerative,NCM,-1.41,None,0.00,0.83,None,32.42M,115474,10.82,1.85,3.22
PLPM,Planet Payment Inc.,NCM,0.05,38.40,0.50,0.45,None,102.79M,243823,3.04,1.33,1.92
JACK,Jack In The Box Inc.,NMS,2.27,41.98,1.10,5.58,0.80,3.62B,618568,99.99,52.41,95.12
STXS,Stereotaxis Inc.,NCM,-0.26,None,2.30,-0.61,None,41.05M,253885,4.60,1.32,1.98
ARIA,ARIAD Pharmaceuticals Inc.,NMS,-0.87,None,6.30,0.43,None,1.53B,6204730,9.19,4.90,8.17
KND,Kindred Healthcare Inc. Common,NYQ,-1.36,None,3.50,20.60,0.48,1.71B,1404470,26.81,16.94,24.37
TTS,Tile Shop Hldgs Inc.,NMS,0.21,59.95,11.80,1.83,None,636.82M,479282,16.69,6.94,12.41
HABT,The Habit Restaurants Inc.,NGM,-0.00,None,4.20,4.63,None,279.09M,418915,44.20,29.05,31.10
PDCE,PDC Energy Inc.,NMS,4.24,12.86,4.50,32.18,None,1.93B,1244570,70.44,27.91,54.57
CLRX,CollabRx Inc.,NCM,-1.84,None,0.30,0.43,None,7.11M,1151590,3.36,0.51,1.05
CAPN,Capnia Inc.,NCM,-10.93,None,0.00,-1.53,None,49.08M,713244,9.90,1.02,7.25
NDRM,NeuroDerm Ltd.,NGM,-76.12,None,1.40,2.32,None,226.90M,489234,19.07,5.67,13.35
CYBR,CyberArk Software Ltd.,NMS,0.34,164.12,0.50,5.08,None,1.63B,1957150,70.48,22.12,54.98
WPCS,WPCS International Incorporated,NCM,-0.78,None,2.40,-0.52,None,3.33M,332095,1.73,0.17,0.19
AXN,Aoxing Pharmaceutical Company,ASE,-0.0670,None,0.2000,0.0590,None,113.25M,691126,2.5800,0.1800,1.6662
NPSP,NPS Pharmaceuticals Inc.,NMS,0.01,None,0.00,0.00,None,None,5286980,46.01,22.11,45.97
ATOS,Atossa Genetics Inc.,NCM,-0.61,None,0.40,0.39,None,39.62M,1136440,2.65,0.80,1.56
ASTI,Ascent Solar Technologies Inc.,NCM,-4.85,None,0.60,0.42,None,24.67M,1171580,6.00,0.55,0.98
WLL,Whiting Petroleum Corporation C,NYQ,0.53,65.64,1.50,34.12,None,5.81B,10392300,92.92,24.13,34.79
EGRX,Eagle Pharmaceuticals Inc.,NGM,-1.63,None,0.50,1.99,None,659.41M,314416,49.64,9.16,46.98
GDP,Goodrich Petroleum Corporation,NYQ,-8.62,None,3.90,-0.40,None,168.26M,3869800,30.52,2.35,3.73
HOTR,Chanticleer Holdings Inc.,NCM,-0.91,None,0.10,2.13,None,17.16M,221474,3.46,1.40,2.37
FEYE,FireEye Inc.,NMS,-3.12,None,1.90,8.18,None,6.06B,6796340,56.45,24.81,38.94
NVTA,Invitae Corporation Common Stoc,NYQ,-56.13,None,1.20,-88.48,None,523.60M,397691,22.35,15.83,17.00
MDAS,MedAssets Inc.,NMS,-0.34,None,3.10,7.42,None,1.17B,641737,25.57,17.00,19.36
ANGI,Angie's List Inc.,NMS,-0.21,None,3.40,-0.38,None,350.51M,1509650,14.65,4.36,5.99
OAS,Oasis Petroleum Inc. Common Sto,NYQ,5.05,3.30,2.20,18.48,None,1.71B,10405800,58.09,10.64,16.65
SFY,Swift Energy Company (Holding C,NYQ,-6.47,None,5.90,18.09,None,115.74M,3007620,13.12,1.97,2.63
WGBS,WaferGen Bio-systems Inc.,NCM,-4.16,None,0.60,2.39,None,24.56M,197103,25.00,2.85,4.34
SANW,S&W Seed Company,NCM,-0.19,None,11.10,3.96,None,57.53M,103868,8.23,2.99,4.45
ECHO,Echo Global Logistics Inc.,NMS,0.71,35.37,15.70,7.84,None,598.25M,196119,30.18,16.34,25.11
LHO,LaSalle Hotel Properties Common,NYQ,1.88,21.03,2.80,21.64,1.50,4.46B,1085100,43.56,30.84,39.53
MPO,Midstates Petroleum Company In,NYQ,1.0130,0.9362,3.0000,6.9640,None,63.44M,1252140,7.5000,0.7200,0.9484
RBC,Regal Beloit Corporation Common,NYQ,0.69,113.64,2.70,43.28,0.88,3.50B,331316,80.77,62.15,78.30
CRUS,Cirrus Logic Inc.,NMS,0.71,45.99,3.00,11.37,None,2.06B,1507350,34.46,16.80,32.88
GALT,Galectin Therapeutics Inc.,NCM,-0.78,None,16.80,0.93,None,78.41M,269302,16.55,3.00,3.33
PBPB,Potbelly Corporation,NMS,0.14,101.50,5.20,5.39,None,411.10M,406148,18.73,10.91,14.21
ATU,Actuant Corporation Common Stoc,NYQ,0.69,35.55,5.80,10.80,0.04,1.51B,759218,36.74,22.55,24.46
AYR,Aircastle Limited Common Stock,NYQ,1.25,18.08,7.10,21.24,0.88,1.82B,377298,23.82,15.50,22.51
NOG,Northern Oil and Gas Inc. Comm,ASE,2.69,3.30,6.90,12.74,None,536.88M,2108400,17.43,4.79,8.87
STRZA,Starz,NMS,2.43,14.47,9.70,0.48,None,3.58B,852729,35.66,27.31,35.17
LABL,Multi-Color Corporation,NMS,2.20,31.37,3.00,18.03,0.20,1.15B,97613,72.47,31.71,69.18
THOR,Thoratec Corporation,NMS,0.89,46.90,8.00,11.69,None,2.24B,670387,42.58,22.50,41.74
MPWR,Monolithic Power Systems Inc.,NMS,0.89,58.31,2.40,8.92,0.80,2.04B,321787,56.19,33.99,51.90
LBY,Libbey Inc. Common Stock,ASE,0.22,175.27,2.90,3.55,0.44,839.26M,123044,40.00,22.36,38.56
MHO,M/I Homes Inc. Common Stock,NYQ,1.65,14.97,10.40,20.24,0.00,606.67M,248111,24.92,18.73,24.75
SNOW,Intrawest Resorts Holdings Inc,NYQ,-0.62,None,6.50,5.14,None,404.49M,85873,12.77,8.25,8.95
GMCR,Keurig Green Mountain Inc.,NMS,3.65,31.60,4.60,21.36,1.15,18.63B,1887810,158.87,90.08,115.25
SVT,Servotronics Inc. Common Stock,ASE,-1.38,None,0.10,9.16,0.00,16.08M,15018,8.13,5.54,7.06
CHOP,China Gerui Advanced Materials,NMS,-8.0000,None,7.8000,43.1270,None,4.18M,12679,12.2000,0.5900,0.7032
PRXI,Premier Exhibitions Inc.,NCM,-1.30,None,0.50,2.67,None,23.00M,8747,10.50,2.41,4.68
IOT,Income Opportunity Realty Inves,ASE,1.30,5.38,0.70,19.94,0.00,29.22M,8684,7.69,5.20,7.01
IRDM,Iridium Communications Inc,NMS,0.69,15.07,13.10,13.12,None,969.85M,980677,10.50,6.12,10.32
IPCM,IPC The Hospitalist Company In,NMS,2.21,21.52,5.60,21.34,None,822.10M,159905,50.66,36.12,47.57
BKU,BankUnited Inc. Common Stock,NYQ,1.95,17.04,3.10,20.19,0.84,3.40B,878526,35.65,26.69,33.24
IACI,IAC/InterActiveCorp,NMS,4.68,14.50,2.10,23.67,1.36,5.71B,1107940,73.93,56.50,67.88
JEC,Jacobs Engineering Group Inc. C,NYQ,2.54,17.83,2.90,34.28,None,5.81B,1345930,65.02,37.87,45.25
VPCO,Vapor Corp.,NCM,-0.43,None,3.50,0.05,None,34.31M,233774,6.94,1.00,1.02
IBKR,Interactive Brokers Group Inc.,NMS,0.77,44.12,2.50,13.11,0.40,1.99B,560531,34.80,20.35,33.97
BCRX,BioCryst Pharmaceuticals Inc.,NMS,-0.68,None,12.70,1.05,None,700.78M,956681,14.62,7.29,9.69
ACTG,Acacia Research Corporation,NMS,-1.36,None,12.70,9.66,0.50,552.79M,662877,19.93,10.18,10.85
CKEC,Carmike Cinemas Inc.,NMS,-0.38,None,3.80,11.82,0.00,814.90M,286011,36.22,24.00,33.37
CSCO,Cisco Systems Inc.,NMS,1.67,16.26,1.40,11.30,0.84,138.95B,31032200,30.31,22.43,27.22
FCB,FCB Financial Holdings Inc. Cl,NYQ,0.58,46.78,0.70,20.57,None,1.12B,181552,27.74,19.73,27.13
ANDE,The Andersons Inc.,NMS,3.84,10.93,1.80,27.90,0.56,1.21B,314394,69.93,38.65,41.96
GALE,Galena Biopharma Inc.,NCM,-0.31,None,5.60,0.29,None,187.18M,2499930,3.58,1.33,1.40
MVO,MV Oil Trust Units of Beneficia,NYQ,3.39,3.61,2.60,2.15,2.44,140.76M,74792,29.15,11.00,12.24
DNR,Denbury Resources Inc. Common S,NYQ,1.81,4.86,2.90,16.31,0.25,3.07B,14179600,18.59,6.04,8.79
IBKC,IBERIABANK Corporation,NMS,3.30,19.11,8.00,55.39,1.36,2.12B,251006,71.09,54.34,63.09
DRC,Dresser-Rand Group Inc. Common,NYQ,1.59,51.25,7.10,16.96,None,6.26B,934369,82.95,56.79,81.49
UMPQ,Umpqua Holdings Corporation,NMS,0.78,22.13,5.40,17.17,0.60,3.80B,1596820,19.36,14.70,17.26
PRU,Prudential Financial Inc. Comm,NYQ,2.97,26.98,1.50,91.84,2.32,36.37B,3121880,94.30,74.51,80.12
VR,Validus Holdings Ltd. Common S,NYQ,5.08,8.27,3.70,42.78,1.28,3.50B,593966,42.35,36.01,42.06
AMCO,Armco Metals Holdings Inc. Com,ASE,0.39,2.74,0.80,9.72,None,6.50M,137342,4.20,0.90,1.07
BC,Brunswick Corporation Common St,NYQ,2.58,20.00,2.90,12.64,0.50,4.80B,1073660,56.63,38.17,51.69
ININ,Interactive Intelligence Group,NMS,-1.98,None,17.40,8.02,None,892.60M,127266,73.49,35.87,41.64
SPPI,Spectrum Pharmaceuticals Inc.,NMS,-0.71,None,10.50,3.91,0.00,385.01M,1250030,9.27,5.65,5.91
CYTR,CytRx Corporation,NCM,-0.55,None,17.80,1.22,None,194.47M,1289620,5.46,2.08,3.49
P.TO,PRIMERO MINING CORP,TOR,-1.48,None,0.00,4.63,0.37,775.46M,687481,9.05,3.25,4.80
LAYN,Layne Christensen Company,NMS,-5.18,None,17.10,10.47,None,107.79M,270698,18.89,4.35,5.49
LLTC,Linear Technology Corporation,NMS,2.04,22.68,6.00,6.02,1.20,11.06B,2387690,51.77,37.56,46.24
STRA,Strayer Education Inc.,NMS,4.35,12.37,12.30,8.77,0.00,569.47M,131998,79.77,41.52,53.83
PMC,Pharmerica Corporation Common S,NYQ,0.22,128.18,4.60,15.88,None,850.34M,413052,30.48,19.42,28.20
AMAT,Applied Materials Inc.,NMS,0.94,23.57,5.20,6.57,0.40,27.23B,15238700,25.71,18.27,22.16
SIX,Six Flags Entertainment Corpora,NYQ,0.77,64.13,5.40,2.41,2.08,4.57B,638534,49.14,31.77,49.12
ACM,AECOM Common Stock,NYQ,0.63,49.65,2.00,23.71,None,4.90B,1752900,38.24,24.82,31.53
CVEO,Civeo Corporation Common Stock,NYQ,-1.77,None,1.20,8.04,0.52,335.03M,2586830,28.40,2.25,3.12
HAS,Hasbro Inc.,NMS,3.20,20.05,14.50,11.77,1.84,7.97B,1315550,64.48,48.01,64.15
PEG,Public Service Enterprise Group,NYQ,2.99,14.18,2.80,24.09,1.56,21.46B,3409330,44.45,34.05,42.40
WTW,Weight Watchers International I,NYQ,1.74,4.14,7.20,-24.51,0.00,408.32M,1676270,29.84,6.71,7.20
TRCH,Torchlight Energy Resources In,NCM,-1.12,None,0.00,0.94,None,8.58M,132282,5.30,0.22,0.37
QLTY,Quality Distribution Inc.,NGM,0.74,13.39,2.20,-1.16,None,270.22M,185000,15.83,8.32,9.91
NTLS,NTELOS Holdings Corp.,NMS,-2.54,None,9.20,-1.60,0.00,104.50M,504981,15.10,3.85,4.89
CLMS,Calamos Asset Management Inc.,NMS,0.71,18.83,5.60,11.44,0.60,274.47M,89911,14.44,11.15,13.37
CRAY,Cray Inc,NMS,1.54,19.36,10.70,11.65,None,1.16B,281811,36.69,24.23,29.82
PRXL,PAREXEL International Corporati,NMS,2.66,25.72,10.80,10.76,None,3.75B,498871,70.73,41.79,68.39
SAAS,inContact Inc.,NCM,-0.18,None,3.70,1.70,None,675.16M,577021,11.93,7.35,11.00
JBHT,J.B. Hunt Transport Services I,NMS,3.16,26.83,5.50,10.33,0.84,9.88B,776503,90.46,71.00,84.77
CALL,magicJack VocalTec Ltd,NGM,0.21,34.05,20.00,2.75,None,127.76M,208805,22.27,6.50,7.15
MCRL,Micrel Incorporated,NMS,0.24,60.63,5.90,3.89,0.20,820.87M,295839,15.72,9.74,14.55
WRES,Warren Resources Inc.,NMS,0.3100,3.0832,3.0000,3.6210,None,77.18M,1600000,7.0200,0.8400,0.9558
NVDA,NVIDIA Corporation,NMS,1.120,19.344,7.900,8.108,0.340,11.91B,6472580,23.610,16.770,21.665
PTX,Pernix Therapeutics Holdings I,NGM,-0.93,None,9.40,2.18,0.00,383.86M,614594,12.88,4.07,10.00
HBOS,Heritage Financial Group,NMS,0.95,29.09,0.70,18.03,0.28,252.99M,45294,28.28,17.27,27.64
INN,Summit Hotel Properties Inc. C,NYQ,0.05,306.30,2.00,9.05,0.47,1.21B,831239,14.42,8.92,14.09
AIRM,Air Methods Corporation,NMS,2.46,18.61,14.50,12.03,0.00,1.80B,477003,60.74,40.31,45.80
ISR,IsoRay Inc. Common Stock,ASE,-0.11,None,4.90,0.41,None,82.31M,575971,3.47,1.22,1.50
POR,Portland General Electric Co Co,NYQ,2.18,17.22,18.00,24.43,1.12,2.94B,638981,41.04,31.41,37.53
MAR,Marriott International - Class,NMS,2.54,31.61,7.10,-7.86,0.80,22.20B,2079670,85.00,55.00,80.28
ABC,AmerisourceBergen Corporation C,NYQ,0.15,735.56,6.20,8.06,1.16,24.71B,2011370,114.73,62.55,112.54
RGLD,Royal Gold Inc.,NMS,0.75,87.99,4.80,35.99,0.88,4.30B,765136,82.84,55.55,65.99
DNOW,NOW Inc. Common Stock,NYQ,1.06,20.61,18.10,18.36,None,2.34B,1486200,37.65,20.00,21.85
PHH,PHH Corp Common Stock,NYQ,1.47,16.96,37.80,30.21,None,1.28B,488474,26.02,20.98,24.98
WWAV,Whitewave Foods Company (The) C,NYQ,0.79,57.92,2.20,6.17,None,7.98B,1838010,46.20,25.82,45.76
GTLS,Chart Industries Inc.,NMS,2.67,14.60,2.40,28.86,None,1.19B,521773,84.94,27.34,38.99
PDII,PDI Inc.,NGM,-1.08,None,16.10,1.31,None,22.71M,33829,5.44,1.30,1.48
CMC,Commercial Metals Company Commo,NYQ,1.26,12.79,6.00,11.33,0.48,1.86B,1193540,19.83,12.80,16.10
EXL,Excel Trust Inc. Common Stock,NYQ,-0.07,None,5.00,9.79,0.72,897.73M,279776,14.50,11.46,14.15
JCI,Johnson Controls Inc. Common S,NYQ,1.87,27.07,2.10,16.47,1.04,33.19B,3243510,52.00,38.60,50.49
KMT,Kennametal Inc. Common Stock,NYQ,-3.20,None,7.60,18.94,0.72,2.79B,888439,49.24,27.63,35.27
TAP,Molson Coors Brewing Company Cl,NYQ,2.76,27.56,1.90,42.39,1.64,13.96B,1482990,78.92,56.60,76.16
ESCRP,Escalera Resources Co.,NMS,-1.5640,None,0.0000,1.3490,None,82.59M,52929,27.4700,4.5400,5.7799
EAT,Brinker International Inc. Com,NYQ,2.39,25.36,6.20,0.08,1.12,3.83B,1104970,63.40,43.83,60.71
ZSPH,ZS Pharma Inc.,NGM,-5.47,None,10.30,4.63,None,1.02B,258452,52.80,25.51,41.13
WHG,Westwood Holdings Group Inc Com,NYQ,3.45,17.31,5.90,14.27,2.00,460.44M,22587,68.10,51.30,59.72
WAB,Westinghouse Air Brake Technolo,NYQ,3.62,26.36,3.00,18.77,0.24,9.19B,491073,97.16,69.45,95.43
IRBT,iRobot Corporation,NMS,1.25,26.39,9.20,13.17,None,978.88M,539427,43.33,28.05,32.99
MPEL,Melco Crown Entertainment Limit,NMS,1.10,21.44,3.10,7.96,0.20,12.68B,3714950,39.10,20.40,23.54
MCY,Mercury General Corporation Com,NYQ,3.23,18.29,6.80,34.02,2.47,3.26B,280408,60.31,44.14,59.08
CMA,Comerica Incorporated Common St,NYQ,3.16,14.41,5.50,41.35,0.80,8.12B,1964310,52.72,40.09,45.55
CANK,CANNABIS KINETICS CO,OBB,-0.01,None,0.00,0.00,None,None,234048,1.33,0.20,0.43
LAZ,Lazard LTD. Lazard LTD. Class,NYQ,3.20,16.77,0.80,5.78,1.20,6.54B,947897,55.50,43.12,53.66
FHN,First Horizon National Corporat,NYQ,0.90,15.87,5.20,9.39,0.24,3.34B,2718900,14.86,11.00,14.28
TDG.TO,TRINIDAD DRILLING LTD.,TOR,0.04,12.39,0.00,6.69,None,628.43M,725748,12.89,3.82,4.71
AEGN,Aegion Corp,NMS,-0.99,None,3.60,17.12,None,672.56M,289421,25.64,15.31,18.38
NBG,Natl Bk Greece American Deposit,NYQ,0.02,56.52,1.20,2.48,0.00,4.59B,14680400,5.73,0.98,1.30
MRTN,Marten Transport Ltd.,NMS,0.89,25.55,9.10,11.61,0.10,760.58M,147769,25.71,15.36,22.74
CLR,Continental Resources Inc. Com,NYQ,2.64,18.50,2.60,13.45,None,18.03B,5049430,80.91,30.06,48.83
AVL,Avalon Rare Metals Inc. Ordina,ASE,-0.028,None,5.200,0.705,None,34.62M,368315,0.670,0.160,0.246
CSWC,Capital Southwest Corporation,NMS,1.20,39.87,2.30,47.17,0.20,741.71M,129727,50.44,32.01,47.72
SPNC,The Spectranetics Corporation,NMS,-0.98,None,17.60,3.86,None,1.47B,367418,37.04,20.07,35.01
AAL,American Airlines Group Inc.,NMS,3.93,12.23,1.60,2.90,0.40,33.49B,14520100,56.20,28.10,48.08
WMAR,West Marine Inc.,NMS,0.08,123.13,5.60,11.93,None,241.16M,65429,13.72,8.37,9.85
EGLT,Egalet Corporation,NGM,-2.97,None,5.60,2.69,None,188.20M,74663,17.03,3.81,11.44
CMI,Cummins Inc. Common Stock,NYQ,9.02,15.29,2.70,42.79,3.12,24.97B,1809230,161.03,124.30,137.88
NOW,ServiceNow Inc. Common Stock,NYQ,-1.23,None,3.80,2.87,None,11.78B,1208380,81.24,44.17,78.24
WG,Willbros Group Inc. (DE) Commo,NYQ,-1.62,None,4.00,2.24,None,158.24M,797302,13.69,1.50,3.11
CIE,Cobalt International Energy In,NYQ,-1.25,None,5.70,5.18,None,4.24B,4012310,19.77,7.40,10.37
BHT.V,BRAVEHEART RESOURCES INC,VAN,-0.326,None,0.000,-0.115,None,324610.00,4170,0.090,0.035,0.065
PWR,Quanta Services Inc. Common St,NYQ,1.35,21.62,1.90,20.69,None,6.05B,2177570,37.49,25.34,29.12
ACRX,AcelRx Pharmaceuticals Inc.,NGM,-0.91,None,9.40,1.07,None,177.92M,652169,11.89,3.58,4.07
CTIC,CTI BioPharma Corp.,NCM,-0.65,None,5.80,0.24,None,326.57M,3550470,3.50,1.77,1.88
PBCT,People's United Financial Inc.,NMS,0.84,18.02,14.40,15.44,0.66,4.54B,3051510,15.50,13.61,15.14
TWTR,Twitter Inc. Common Stock,NYQ,-0.96,None,1.70,5.69,None,32.41B,20918300,55.99,29.51,50.84
MANT,ManTech International Corporati,NMS,1.27,26.63,4.30,30.90,0.84,1.26B,160332,35.23,26.09,33.77
TTMI,TTM Technologies Inc.,NMS,0.18,51.69,17.70,8.58,None,765.16M,515616,9.27,5.59,9.15
MATX,Matson Inc. Common Stock,NYQ,1.63,25.40,3.70,8.42,0.68,1.80B,255434,42.55,22.48,41.41
DTSI,DTS Inc.,NMS,1.55,22.08,4.80,12.96,None,577.97M,172252,34.85,16.76,34.23
WYM.V,WAYMAR RESOURCES LTD,VAN,-0.21,None,0.00,0.00,None,None,None,0.12,0.06,0.10
IFON,InfoSonics Corp,NCM,0.02,128.33,0.90,1.12,None,33.17M,245853,3.84,1.06,2.31
CNX,CONSOL Energy Inc. Common Stock,NYQ,0.70,40.68,6.30,23.15,0.25,6.60B,3546710,48.30,26.11,28.68
EMN,Eastman Chemical Company Common,NYQ,4.96,14.00,3.70,23.61,1.60,10.33B,1638810,90.55,67.13,69.48
LXK,Lexmark International Inc. Com,NYQ,1.25,34.89,10.10,20.61,1.44,2.65B,1033650,51.77,37.18,43.61
SMCI,Super Micro Computer Inc.,NMS,1.73,19.47,3.00,11.73,None,1.57B,555423,42.00,16.40,33.67
CMRX,Chimerix Inc.,NGM,-1.80,None,6.50,6.69,None,1.53B,455334,43.41,14.02,37.16
ICAD,icad inc.,NCM,-0.07,None,2.60,4.04,None,149.31M,81492,11.63,5.94,9.55
PBFX,PBF Logistics LP Common Units r,NYQ,0.935,24.048,7.600,-3.647,1.320,741.62M,56847,29.700,18.500,22.485
PRTA,Prothena Corporation plc,NMS,-0.29,None,9.00,10.59,None,1.06B,424974,45.00,16.71,38.82
VHC,VirnetX Holding Corp Common Sto,ASE,-0.19,None,19.10,0.63,0.00,350.45M,533031,18.57,3.80,6.74
SON,Sonoco Products Company Common,NYQ,2.32,19.86,4.40,14.98,1.28,4.64B,469887,47.94,35.64,46.08
VSTM,Verastem Inc.,NGM,-2.07,None,6.70,3.26,None,344.81M,650636,12.35,6.78,9.59
CEVA,CEVA Inc.,NMS,-0.04,None,6.60,8.84,None,434.08M,120660,23.47,12.56,21.11
AMTG,Apollo Residential Mortgage In,NYQ,2.55,6.30,3.00,24.49,1.92,515.65M,235134,17.14,15.41,16.07
WRE,Washington Real Estate Investme,NYQ,1.67,16.68,8.80,12.08,1.20,1.89B,292242,30.15,23.41,27.80
NWE,NorthWestern Corporation Common,NYQ,2.99,18.12,5.20,31.50,1.92,2.54B,258840,59.71,45.12,54.19
BLL,Ball Corporation Common Stock,NYQ,3.30,21.86,3.40,7.54,0.52,9.91B,1243580,77.20,53.61,72.14
SGMO,Sangamo BioSciences Inc.,NMS,-0.39,None,8.80,2.99,None,1.03B,938019,19.25,9.39,14.90
MTSI,M/A-COM Technology Solutions Ho,NMS,-0.27,None,4.40,4.76,None,1.70B,480574,39.52,15.76,35.59
