Ticker,Name,StockExchange,EPS,PE,ShortR,BookValue,Divdend,MktCap,AvgVol,YearHigh,YearLow,PreviousClose
JCP,J.C. Penney Company Inc. Holdi,NYQ,-1.81,None,8.96,5.43,0.00,2.75B,12317400,10.09,5.90,8.99
HP,Helmerich & Payne Inc. Common,NYQ,5.59,10.43,4.80,46.64,2.75,6.29B,2855390,89.35,46.16,58.35
JBLU,JetBlue Airways Corporation,NMS,1.68,15.27,3.41,9.58,None,8.10B,7951090,27.36,11.82,25.72
EBIX,Ebix Inc.,NMS,1.97,14.35,32.61,12.21,0.30,973.38M,364971,38.04,14.46,28.25
AMBR,Amber Road Inc. Common Stock,NYQ,-0.73,None,15.83,2.08,None,107.11M,120502,14.21,3.87,4.09
MXL,MaxLinear Inc Class A Common S,NYQ,-0.99,None,2.96,4.23,None,792.75M,742460,13.90,6.62,13.16
CMGE,China Mobile Games and Entertai,NGM,1.30,None,0.00,0.00,0.14,None,453361,29.70,14.61,21.80
RDN,Radian Group Inc. Common Stock,NYQ,2.64,5.36,11.80,11.77,0.01,2.93B,2294870,19.13,13.98,14.14
PTLA,Portola Pharmaceuticals Inc.,NMS,-3.77,None,5.94,7.02,None,2.63B,466265,57.96,26.13,50.00
WMS,Advanced Drainage Systems Inc.,NYQ,0.26,121.92,14.01,4.26,0.20,1.70B,277048,33.28,20.26,31.70
SONC,Sonic Corp.,NMS,1.20,24.39,4.26,0.34,0.44,1.46B,1215090,36.73,22.72,29.27
RGSE,Real Goods Solar Inc.,NCM,-7.13,None,2.02,0.60,None,14.12M,547268,18.80,0.60,1.15
CNCE,Concert Pharmaceuticals Inc.,NGM,0.77,32.01,2.99,6.21,None,541.64M,340697,24.96,10.31,24.71
VLO,Valero Energy Corporation Commo,NYQ,9.52,7.15,2.96,42.93,2.00,33.82B,6711690,71.50,43.45,68.03
LGCY,Legacy Reserves LP,NMS,-8.42,None,8.27,0.96,1.46,290.33M,440425,22.93,3.50,4.18
MYL,Mylan N.V.,NMS,1.79,25.52,7.80,19.96,0.00,22.53B,8380240,76.69,37.59,45.81
SHAK,Shake Shack Inc. Class A Commo,NYQ,-0.59,None,5.99,9.33,None,578.06M,906446,96.75,38.63,47.94
EMITF,Elbit Imaging Ltd.,NMS,-2.33,None,0.93,0.32,0.00,31.99M,34265,2.63,1.06,1.16
MDRX,Allscripts Healthcare Solutions,NMS,-0.23,None,4.34,7.32,None,2.73B,2871020,15.41,11.00,14.44
FOSL,Fossil Group Inc.,NMS,6.89,7.99,10.84,17.25,None,2.65B,1155900,115.20,51.58,55.12
GRO.V,GOLD ROYALTIES CORPORATION,VAN,-0.21,None,0.00,0.15,None,5.73M,118631,0.37,0.04,0.20
IDRA,Idera Pharmaceuticals Inc.,NCM,-0.47,None,10.08,0.87,None,367.36M,1613050,5.48,2.27,3.11
CKR.V,CARIBOU KING RESOURCES LTD,VAN,-0.10,None,0.00,0.04,None,1.53M,95579,0.22,0.04,0.09
ATW,Atwood Oceanics Inc. Common St,NYQ,6.05,2.90,4.65,43.51,1.00,1.13B,3240670,39.42,14.15,17.52
VGGL,Viggle Inc.,NCM,-4.7110,None,5.1900,0.1850,None,19.21M,448228,4.8800,0.7300,0.7721
OSHC,Ocean Shore Holding Co.,NGM,1.090,15.739,1.740,18.317,0.240,103.67M,7071,17.310,13.740,17.155
NBR,Nabors Industries Ltd.,NYQ,-3.79,None,1.61,15.85,0.24,2.97B,8869070,18.33,8.94,10.44
EPRS,EPIRUS Biopharmaceuticals Inc.,NCM,-2.82,None,11.34,2.51,None,130.50M,103660,11.75,3.78,5.55
TSLA,Tesla Motors Inc.,NMS,-4.14,None,6.05,5.63,None,27.18B,4619240,286.65,181.40,213.79
ACHN,Achillion Pharmaceuticals Inc.,NMS,-0.80,None,9.17,2.05,None,1.18B,2752380,16.87,6.41,8.68
ADMS,Adamas Pharmaceuticals Inc.,NGM,-1.45,None,3.87,7.36,None,296.66M,119845,30.86,12.73,16.12
CERE,Ceres Inc.,NCM,-4.33,None,0.38,1.55,None,6.15M,816040,43.27,0.90,1.02
ANDE,The Andersons Inc.,NMS,2.72,13.06,7.80,28.25,0.56,1.01B,157711,64.31,31.91,35.46
VR,Validus Holdings Ltd. Common S,NYQ,4.90,9.21,1.51,44.45,1.28,3.70B,582837,47.49,38.88,45.08
STRA,Strayer Education Inc.,NMS,3.72,14.20,11.08,12.01,0.00,559.26M,119412,79.77,41.50,52.80
TRCH,Torchlight Energy Resources In,NCM,-2.51,None,1.71,0.14,None,44.16M,174215,2.44,0.22,1.47
MCRL,Micrel Incorporated,NMS,0.25,None,0.00,0.00,0.20,None,1069300,15.72,10.18,13.86
MAR,Marriott International,NMS,3.06,25.33,6.89,-13.94,1.00,19.92B,2673560,85.00,63.95,77.46
IRBT,iRobot Corporation,NMS,1.13,27.67,12.06,13.78,None,908.99M,338208,38.10,27.55,31.27
NBG,Natl Bk Greece American Deposit,NYQ,-0.0880,None,3.1600,2.4660,0.0000,2.98B,9461100,2.5800,0.4300,0.8445
CMI,Cummins Inc. Common Stock,NYQ,9.34,11.44,3.67,43.88,3.90,18.87B,2100620,151.25,99.76,106.86
TWTR,Twitter Inc. Common Stock,NYQ,-0.86,None,2.48,6.37,None,19.58B,23284900,53.49,21.01,29.20
LXK,Lexmark International Inc. Com,NYQ,-0.87,None,4.67,18.60,1.44,2.07B,831897,47.69,27.22,33.50
CEVA,CEVA Inc.,NMS,-0.03,None,10.10,8.83,None,510.70M,122808,24.96,15.43,24.86
PLOW,Douglas Dynamics Inc. Common S,NYQ,1.65,13.73,7.11,8.00,0.89,506.25M,114792,24.90,18.68,22.64
ATML,Atmel Corporation,NMS,0.04,203.68,0.83,2.04,0.16,3.25B,9172340,10.50,5.84,7.74
NETE,Net Element Inc.,NCM,-0.2770,None,0.4400,0.1420,None,6.55M,2040640,2.1400,0.0800,0.0976
AXL,American Axle & Manufacturing H,NYQ,2.38,9.54,4.92,2.98,0.00,1.73B,1215760,26.21,17.45,22.72
IPGP,IPG Photonics Corporation,NMS,4.46,19.36,16.00,23.01,0.00,4.56B,477251,102.49,68.39,86.35
AOI,Alliance One International Inc,NYQ,-2.23,None,1.08,24.11,0.00,178.28M,75891,26.47,8.30,18.44
SWIR,Sierra Wireless Inc.,NMS,-0.32,None,10.18,11.10,None,818.28M,377500,49.13,18.81,25.41
FDS,FactSet Research Systems Inc. C,NYQ,5.71,30.70,9.17,12.87,1.76,7.24B,282478,177.28,131.31,175.20
UFI,Unifi Inc. New Common Stock,NYQ,2.24,13.68,5.44,16.52,0.00,546.40M,85131,37.54,25.75,30.64
LKFN,Lakeland Financial Corporation,NMS,2.69,17.04,8.13,23.37,0.98,758.36M,52966,46.87,37.42,45.85
DJCO,Daily Journal Corp. (S.C.),NCM,1.56,133.26,13.73,100.07,None,286.34M,3234,280.51,168.90,207.49
SMTC,Semtech Corporation,NMS,0.02,943.16,4.62,7.85,None,1.17B,573757,30.01,14.04,17.92
TEG,Integrys Energy Group Inc. Com,NYQ,3.14,None,0.00,0.00,2.72,None,346938,83.72,63.59,69.66
CNP,CenterPoint Energy Inc (Holdin,NYQ,1.22,15.16,2.76,10.57,0.99,7.96B,4088130,25.56,17.48,18.50
ACU,Acme United Corporation. Common,ASE,1.37,11.66,1.30,13.03,0.36,53.53M,4729,20.50,15.96,15.96
XL.V,XXL ENERGY CORP.,VAN,-0.257,None,0.000,-1.506,0.660,1.12M,2357,0.970,0.060,0.155
PBI,Pitney Bowes Inc. Common Stock,NYQ,1.90,11.22,10.88,0.71,0.75,4.24B,1698980,25.68,18.59,21.36
TSYS,TeleCommunication Systems Inc.,NMS,0.05,85.88,9.43,1.98,None,267.93M,190474,4.40,2.75,4.38
CINF,Cincinnati Financial Corporatio,NMS,3.90,15.53,4.76,38.77,1.84,9.92B,737040,61.38,49.68,60.55
BWC,Babcock Common Stock,NYQ,0.27,None,0.00,0.00,0.40,None,828364,34.64,26.58,32.80
ALTR,Altera Corporation,NMS,1.11,47.48,2.53,11.07,0.72,15.96B,2929580,52.89,32.67,52.70
LQDT,Liquidity Services Inc.,NMS,-2.07,None,9.26,8.72,None,252.52M,330126,12.92,6.65,8.41
BWA,BorgWarner Inc. Common Stock,NYQ,2.75,15.57,3.80,16.58,0.52,9.59B,2813070,63.30,37.33,42.80
CTSO,CYTOSORBENTS COR,NCM,-0.788,None,14.740,0.465,None,193.98M,95409,15.240,4.400,7.745
AIRT,Air T Inc.,NCM,0.70,31.37,0.49,12.13,0.00,52.16M,2408,28.00,13.30,21.99
CNSI,Comverse Inc.,NGM,-1.48,None,0.00,0.00,None,None,223152,25.99,16.95,18.47
PERY,Perry Ellis International Inc.,NMS,-2.37,None,4.02,20.85,0.00,322.48M,119352,28.19,20.00,21.43
YUME,YuMe Inc. Common Stock,NYQ,-0.39,None,9.08,3.03,None,103.20M,174185,6.38,2.35,3.05
LAKE,Lakeland Industries Inc.,NGM,1.73,7.02,1.77,9.34,None,87.74M,136420,15.78,7.78,12.13
CRK,Comstock Resources Inc. Common,NYQ,-5.93,None,7.78,13.79,0.00,118.36M,1899810,12.62,0.99,2.48
AMDA,Amedica Corporation,NCM,-0.9260,None,1.2300,0.1240,None,17.20M,1631390,2.0000,0.2040,0.2616
CSIQ,Canadian Solar Inc.,NMS,4.39,5.16,3.15,14.03,None,1.26B,2441180,40.08,14.16,22.65
REXX,Rex Energy Corporation,NMS,-4.51,None,9.22,6.75,None,133.23M,2078530,9.40,1.85,2.52
FRGI,Fiesta Restaurant Group Inc.,NMS,1.44,25.33,6.77,8.81,None,968.97M,287372,69.00,32.62,36.47
HART,Harvard Apparatus Regenerative,NCM,-1.4500,None,1.1500,0.6760,None,7.63M,161492,6.2540,0.5300,0.6345
PLPM,Planet Payment Inc.,NCM,0.10,29.70,0.36,0.50,None,157.65M,243258,3.25,1.33,2.97
JACK,Jack In The Box Inc.,NMS,2.61,29.56,3.61,2.90,1.20,2.82B,641663,99.99,63.94,77.12
STXS,Stereotaxis Inc.,NCM,-0.18,None,6.24,-0.75,None,20.86M,384143,2.97,0.65,0.99
ARIA,ARIAD Pharmaceuticals Inc.,NMS,-0.92,None,8.22,-0.07,None,1.35B,4692830,10.07,5.55,7.15
KND,Kindred Healthcare Inc. Common,NYQ,-2.41,None,3.05,17.67,0.48,1.15B,1076990,24.66,12.18,13.77
TTS,Tile Shop Hldgs Inc.,NMS,0.26,56.69,15.87,2.14,None,757.28M,452055,15.25,6.95,14.74
HABT,The Habit Restaurants Inc.,NGM,0.09,259.16,12.32,5.28,None,338.75M,385383,44.20,20.76,24.62
PDCE,PDC Energy Inc.,NMS,4.12,15.18,7.56,33.39,None,2.46B,1072230,63.44,27.91,62.48
DHT,DHT Holdings Inc.,NYQ,0.75,10.83,2.85,7.60,0.60,751.16M,1547570,9.31,5.71,8.09
MARA,Marathon Patent Group Inc.,NCM,-0.80,None,5.12,1.27,None,24.35M,64909,9.73,1.51,1.70
TS,Tenaris S.A. American Depositar,NYQ,1.10,23.16,3.28,21.10,1.20,15.04B,3242880,38.76,22.85,25.48
PB,Prosperity Bancshares Inc. Com,NYQ,4.21,12.45,10.90,48.70,1.20,3.67B,406540,61.15,43.76,52.37
HSNI,HSN Inc.,NMS,3.42,18.00,8.60,2.17,1.40,3.26B,298020,79.80,55.26,61.63
UNTD,United Online Inc.,NMS,0.60,19.17,6.32,7.29,0.00,169.61M,118178,18.15,9.50,11.48
LG,Laclede Gas Company Common Stoc,NYQ,3.24,17.93,10.60,37.14,1.84,2.52B,280672,59.38,49.07,58.16
SCS,Steelcase Inc. Common Stock,NYQ,0.72,27.32,4.29,5.64,0.45,2.40B,534862,20.45,16.06,19.67
MCK,McKesson Corporation Common Sto,NYQ,7.64,23.63,1.46,38.19,1.12,41.57B,1982770,243.61,160.10,180.64
RPM,RPM International Inc. Common S,NYQ,1.79,25.69,3.82,9.72,1.10,6.13B,634677,51.97,40.11,46.06
WSTC,West Corporation,NMS,2.27,10.56,4.60,-7.57,0.90,1.99B,309334,35.98,21.80,23.96
GEO,Geo Group Inc (The) REIT,NYQ,1.82,18.25,4.33,13.79,2.48,2.44B,542995,45.25,28.83,33.18
NWL,Newell Rubbermaid Inc. Common S,NYQ,1.43,30.63,5.12,6.64,0.76,11.75B,1948180,44.51,33.62,43.71
COP,ConocoPhillips Common Stock,NYQ,-0.85,None,3.75,39.42,2.96,67.77B,10494100,74.68,41.10,54.94
CHSP,Chesapeake Lodging Trust Common,NYQ,0.97,28.73,4.07,20.77,1.60,1.63B,357817,39.05,25.72,27.90
MCEP,Mid-Con Energy Partners LP,NMS,0.18,11.60,2.36,7.27,0.00,62.44M,274185,19.40,1.71,2.10
BMA,Banco Macro S.A.  ADR (represen,NYQ,6.29,9.68,1.04,23.02,0.00,3.56B,164951,67.00,35.93,60.88
CHFC,Chemical Financial Corporation,NMS,2.05,16.85,5.13,25.74,1.04,1.32B,118626,35.14,27.51,34.59
PVG,Pretium Resources Inc. Ordinar,NYQ,-0.08,None,5.45,5.02,None,786.09M,726200,7.56,4.12,5.89
MSCC,Microsemi Corporation,NMS,0.94,38.72,4.61,12.42,None,3.48B,549702,37.68,25.10,36.51
PHM.V,PATIENT HOME MONITORING CORP,VAN,-0.13,None,0.16,0.40,None,143.78M,3317150,2.01,0.41,0.51
UNT,Unit Corporation Common Stock,NYQ,-10.19,None,3.85,36.17,None,690.17M,1254230,50.05,10.80,13.69
FCAU,Fiat Chrysler Automobiles N.V.,NYQ,0.34,43.92,10.69,12.52,None,19.19B,6407610,17.08,10.76,14.89
FC,Franklin Covey Company Common S,NYQ,0.94,18.90,8.91,7.48,None,293.35M,42482,20.93,15.34,17.71
LULU,lululemon athletica inc.,NMS,1.88,27.21,9.15,7.77,None,7.18B,3355580,70.00,40.87,51.08
AT,Atlantic Power Corporation Ordi,NYQ,-0.56,None,9.01,2.89,0.09,266.03M,517575,3.34,1.79,2.18
ROCK,Gibraltar Industries Inc.,NMS,-2.32,None,3.39,13.07,0.00,810.73M,245100,26.29,13.44,25.95
HDP,Hortonworks Inc.,NMS,-8.08,None,9.18,2.34,None,817.83M,556194,29.83,18.94,19.77
SDLP,Seadrill Partners LLC Common Un,NYQ,2.30,5.02,3.43,10.42,2.27,1.06B,375285,24.39,7.94,11.53
CRME,Cardiome Pharma Corporation,NCM,-1.32,None,4.49,0.59,None,141.22M,43309,11.31,7.43,8.19
OKSB,Southwest Bancorp Inc.,NMS,0.97,17.81,10.19,14.57,0.24,328.87M,44228,19.00,15.08,17.28
SUTR,Sutor Technology Group Limited,NMS,-0.3190,None,0.0000,0.0000,0.0000,None,43541,1.0300,0.3300,0.6199
LLNW,Limelight Networks Inc.,NMS,-0.22,None,4.61,2.03,None,212.94M,345871,4.43,1.78,2.12
CW,Curtiss-Wright Corporation Comm,NYQ,1.91,36.52,4.90,28.87,0.52,3.20B,207615,77.57,60.73,69.90
PPY.TO,PAINTED PONY PETROLEUM LTD,TOR,-0.03,None,2.15,6.68,None,433.03M,556336,12.76,4.24,4.34
KE,Kimball Electronics Inc.,NMS,0.89,13.24,12.21,10.71,None,343.63M,58628,17.01,7.34,11.78
SPKE,Spark Energy Inc.,NMS,-1.21,None,5.57,3.48,1.45,52.93M,26631,17.72,11.85,17.09
DTX.TO,DEETHREE EXPLORATION LTD,TOR,6.47,1.15,0.00,6.94,None,226.34M,735013,12.18,4.03,7.46
TIS,Orchids Paper Products Company,ASE,1.30,22.65,13.70,12.85,1.40,306.24M,61934,32.00,21.42,29.54
PAHC,Phibro Animal Health Corporatio,NGM,1.51,22.21,2.81,0.76,0.40,1.31B,158618,40.54,25.03,33.53
MTW,Manitowoc Company Inc. (The) C,NYQ,0.39,40.31,8.76,5.80,0.08,2.14B,2648440,23.15,13.86,15.72
NCLH,Norwegian Cruise Line Holdings,NMS,1.43,44.56,3.83,16.33,None,14.61B,1394520,64.27,38.11,63.76
SALT,Scorpio Bulkers Inc. Common Sto,NYQ,-1.73,None,10.21,6.34,None,273.89M,1483560,4.93,1.30,1.40
SWM,Schweitzer-Mauduit Internationa,NYQ,2.74,14.51,2.00,15.23,1.52,1.21B,212165,47.50,32.50,39.81
RES,RPC Inc. Common Stock,NYQ,0.08,155.20,5.19,4.55,0.20,2.53B,2175280,16.77,8.45,11.64
RDWR,Radware Ltd.,NMS,0.49,31.08,1.83,7.02,None,696.80M,409577,24.91,12.60,15.20
AM,Antero Midstream Partners LP Co,NYQ,0.03,796.21,10.40,6.14,0.82,4.06B,415958,30.77,16.47,23.09
BHBK,Blue Hills Bancorp Inc.,NMS,0.27,53.31,7.63,15.57,0.08,375.46M,82300,15.06,11.25,14.34
EFII,Electronics for Imaging Inc.,NMS,0.73,65.04,12.65,16.98,None,2.30B,280655,48.84,35.45,47.48
BASI,Bioanalytical Systems Inc.,NCM,0.12,12.38,33.58,1.26,None,12.24M,6266,2.60,1.23,1.51
DEA,Easterly Government Properties,NYQ,0.06,291.67,3.10,16.02,0.84,422.94M,109523,17.99,15.18,17.50
TEAR,TearLab Corporation,NCM,-0.86,None,31.13,0.31,None,68.77M,128674,3.18,1.50,2.04
FFWM,First Foundation Inc.,NGM,1.20,19.76,0.23,16.12,None,377.82M,46009,24.73,17.50,23.67
IFF,Internationa Flavors & Fragranc,NYQ,5.28,21.98,5.98,20.10,2.24,9.35B,440297,123.08,95.46,116.05
HSTM,HealthStream Inc.,NMS,0.32,77.37,6.75,8.81,None,780.92M,140963,32.41,20.89,24.68
CDI,CDI Corporation Common Stock,NYQ,-0.16,None,3.76,13.57,0.52,165.82M,68103,19.24,7.75,8.42
CYBX,Cyberonics Inc.,NMS,2.14,None,0.00,0.00,None,None,482663,76.48,48.19,69.95
ELLI,Ellie Mae Inc. Common Stock,NYQ,0.71,93.46,4.57,9.85,None,1.98B,511128,82.92,37.45,66.36
RPI-UN.TO,RICHARDS PACKAGING INCOME FUND,TOR,0.80,21.61,0.17,7.71,0.88,201.58M,6731,18.25,12.05,17.20
SO,Southern Company (The) Common S,NYQ,2.61,17.35,5.91,22.22,2.17,41.11B,5161890,53.16,41.40,45.23
IPAR,Inter Parfums Inc.,NMS,0.93,29.62,5.13,11.79,0.52,854.19M,93634,35.22,22.33,27.55
CZ.V,CASSIUS VENTURES LTD.,VAN,-0.38,None,0.00,-0.01,None,102170.00,298,0.07,0.01,0.01
RGDX,Response Genetics Inc.,NCM,-0.367,None,0.000,0.000,None,None,286022,0.850,0.010,0.025
GPH.V,GRAPHITE ONE RESOURCES INC,VAN,-0.02,None,0.05,0.06,None,15.36M,758132,0.14,0.06,0.09
COG,Cabot Oil & Gas Corporation Com,NYQ,-0.55,None,2.33,5.13,0.08,9.23B,6592310,35.64,20.00,22.29
DBVT,DBV Technologies S.A.,NMS,-0.81,None,3.59,2.95,None,1.67B,181075,44.76,20.26,36.29
KTOS,Kratos Defense & Security Solut,NMS,-0.76,None,15.48,3.40,None,301.51M,476772,7.12,3.77,5.11
BK,Bank of New York Mellon Corpora,NYQ,2.30,18.35,2.45,32.59,0.68,46.18B,6233200,45.45,35.63,42.25
TME.V,TEMEX RESOURCES CORP,VAN,-0.02,None,0.00,0.01,None,22.39M,1030440,0.13,0.04,0.12
WCIC,WCI Communities Inc. Common St,NYQ,1.45,16.17,2.15,17.86,None,611.50M,287617,27.08,17.08,23.43
WHLR,Wheeler Real Estate Investment,NCM,-8.80,None,1.22,1.39,0.21,130.52M,80335,4.40,1.68,1.98
CAT,Caterpillar Inc. Common Stock,NYQ,4.86,15.31,4.87,27.30,3.08,43.28B,7576320,107.12,62.99,74.34
CHKP,Check Point Software Technologi,NMS,3.64,23.15,6.04,19.81,None,14.98B,1332190,88.49,65.09,84.37
WPZ,Williams Partners L.P. Common,NYQ,-0.35,None,2.96,56.80,3.40,20.18B,2112500,62.95,29.10,34.39
OSK,Oshkosh Corporation (Holding Co,NYQ,2.90,14.42,6.65,24.82,0.68,3.22B,1299160,55.69,32.56,41.83
RIGL,Rigel Pharmaceuticals Inc.,NMS,-0.86,None,5.79,1.14,None,248.70M,510992,5.20,1.64,2.81
VAC,Marriot Vacations Worldwide Cor,NYQ,2.76,23.40,4.41,33.35,1.00,2.00B,285474,93.40,60.28,64.49
FARE,WORLD MOTO INC,OBB,-0.01,None,0.00,-0.00,None,1.05M,7945950,0.06,0.00,0.00
TSN,Tyson Foods Inc. Common Stock,NYQ,2.68,16.69,7.52,23.80,0.40,18.19B,4718410,47.71,37.10,44.78
CPX.TO,CAPITAL POWER CORPORATION,TOR,0.77,24.46,7.30,23.27,1.46,1.86B,321203,28.14,18.28,18.76
XXII,22nd Century Group Inc. Common,ASE,-0.22,None,8.76,0.25,None,93.26M,282838,2.40,0.56,1.40
CRIS,Curis Inc.,NGM,-0.50,None,12.40,0.63,None,285.03M,433032,3.75,1.09,2.22
MFLX,Multi-Fineline Electronix Inc.,NMS,6.60,2.89,4.28,14.42,None,465.07M,141708,26.05,9.67,19.09
WEN,Wendy's Company (The),NMS,0.31,31.59,6.94,4.78,0.22,2.82B,4279550,11.71,7.91,9.73
EGP,EastGroup Properties Inc. Comm,NYQ,1.52,37.83,5.99,17.34,2.40,1.85B,181702,69.90,51.76,57.50
CTAS,Cintas Corporation,NMS,3.58,26.07,6.12,16.80,1.05,10.08B,662383,94.35,70.00,93.40
SEV,Sevcon Inc.,NCM,0.21,42.66,1.62,2.40,0.00,31.93M,3192,12.94,6.74,9.13
ETFC,E*TRADE Financial Corporation,NMS,0.75,38.47,1.92,20.01,None,8.38B,3351510,31.48,21.01,28.85
TCK,Teck Resources Ltd Ordinary Sha,NYQ,-2.49,None,5.52,22.18,0.24,3.33B,8305660,17.88,4.39,5.78
CEMP,Cempra Inc.,NMS,-2.08,None,3.53,3.12,None,1.07B,1643880,46.99,13.05,24.23
NWSA,News Corporation,NMS,-0.26,None,1.41,20.54,0.20,9.08B,4145140,17.55,12.16,15.63
BAC,Bank of America Corporation Com,NYQ,1.36,12.58,1.28,22.41,0.20,179.41B,87853600,18.48,14.60,17.06
XL,XL Group plc,NYQ,3.97,9.62,2.65,39.55,0.80,11.53B,2623640,40.41,25.56,38.21
ALKS,Alkermes plc,NMS,-0.86,None,6.10,9.12,None,11.10B,1069250,75.17,49.52,73.96
FEIC,FEI Company,NMS,2.59,28.16,12.35,23.99,1.20,3.00B,282505,93.30,64.93,72.98
GPX,GP Strategies Corporation Commo,NYQ,1.15,22.59,3.71,9.29,None,441.54M,88238,37.85,22.07,25.93
HELE,Helen of Troy Limited,NMS,4.86,20.96,2.89,32.44,None,2.86B,253829,104.49,60.79,101.80
PTEN,Patterson-UTI Energy Inc.,NMS,-1.22,None,4.07,18.06,0.40,2.28B,5889670,23.11,12.82,15.67
KRFT,Kraft Foods Group Inc.,NMS,1.61,None,0.00,0.00,2.20,None,3745490,91.32,53.33,88.19
DFT,Dupont Fabros Technology Inc.,NYQ,1.09,30.74,8.25,12.50,1.68,2.18B,653929,38.30,24.88,33.44
ATSG,Air Transport Services Group I,NMS,0.52,19.40,5.35,5.66,None,649.25M,209463,10.96,7.35,10.01
JOUT,Johnson Outdoors Inc.,NMS,0.89,25.29,6.86,20.44,0.32,218.36M,15832,35.29,20.32,22.46
SIBC,State Investors Bancorp Inc.,NCM,0.42,50.95,0.02,18.01,None,50.32M,2972,22.00,15.36,21.35
GM,General Motors Company Common S,NYQ,2.73,13.05,2.93,21.65,1.44,55.35B,16608400,38.99,24.62,35.57
SLB,Schlumberger N.V. Common Stock,NYQ,2.64,30.09,4.53,30.09,2.00,100.17B,10114500,100.54,66.57,79.43
SKY,Skyline Corporation Common Stoc,ASE,-0.89,None,0.78,2.69,0.00,31.05M,9492,4.30,2.17,3.70
WU,Western Union Company (The) Com,NYQ,1.62,11.97,14.63,2.66,0.62,9.80B,5421920,22.84,16.73,19.40
MEET,MeetMe Inc.,NCM,0.06,43.75,2.31,2.12,None,127.29M,473908,2.90,1.32,2.80
SRCE,1st Source Corporation,NMS,2.19,14.61,7.65,24.51,0.72,834.62M,41463,35.61,28.06,32.00
EGO,Eldorado Gold Corporation Ordin,NYQ,-0.40,None,1.58,6.93,0.02,2.63B,5469440,8.00,2.45,3.68
CPHI,China Pharma Holdings Inc. Com,ASE,-0.630,None,1.140,2.180,None,9.11M,24331,0.560,0.160,0.209
QLYS,Qualys Inc.,NMS,0.93,38.67,5.91,5.05,None,1.22B,479389,55.47,25.32,35.89
ZNGA,Zynga Inc.,NMS,-0.20,None,3.91,2.06,None,2.21B,9638770,3.13,2.20,2.39
MDXG,MiMedx Group Inc,NCM,0.17,46.21,11.36,0.92,None,851.60M,1458750,13.20,6.71,7.81
GPRE,Green Plains Inc.,NMS,2.22,9.42,5.23,21.19,0.48,795.24M,878737,36.30,17.13,20.88
BLUE,bluebird bio Inc.,NMS,-3.68,None,2.55,25.56,None,3.06B,1181120,197.35,35.00,84.38
BECN,Beacon Roofing Supply Inc.,NMS,1.12,32.23,9.02,17.15,None,1.79B,340651,37.10,23.04,36.07
