Ticker&Date,EPS,AvgV%,VF%,priceChange,50MA%,float,Title, BandWidth, BoilUpper, close, BoilLower, BoilPercent,divergence,signal,macd,divergence%,rsi,sma60,sma20,sma5,mfi,stochK,stochD,lastTradeDate
A20170907,1.94,0.601909648396,0.0033464515246,0.00447185813416,0.0605665906871,321462000.0,0.0,7.8074,66.3182,65.1399993896,58.5108,0.849091809008,0.2297,0.9516,1.1812,0.00352625118441,70.8769,60.888,62.4145,64.648,75.5819,97.8851,90.0433,1504814522.0
AA-PB20161031,-1.03,0.09901256208,6.24768037753e-05,0.00292112950341,-0.221466364324,406855000.0,0.0,,,,,,,,,,,,,,,,,
AA20170907,0.88,0.912762974122,0.019297728789,0.0129076086957,0.146041506533,172375000.0,0.0,10.9874,46.3762,44.7299995422,35.3888,0.850173793822,0.2747,1.8668,2.1415,0.00614129226048,75.3792,36.6905,40.8825,44.5,78.4659,93.7817,91.2013,1504814522.0
AAAP20170907,-0.95,2.29624075702,0.00681742467856,-0.012029185565,0.056293485136,26055000.0,0.0,2.8214,50.2782,50.0999984741,47.4568,0.93683932591,-0.1793,1.1756,0.9963,-0.00357884242437,60.6246,44.041,48.8675,49.104,57.4222,75.7534,73.6073,1504814401.0
AAC20170907,-0.2,0.566677458281,0.012209258085,-0.019305019305,0.248157248157,4731000.0,0.0,1.956,10.1425,10.1599998474,8.1865,1.00894675226,0.0609,0.5696,0.6304,0.00599409457821,73.4194,7.6193,9.1645,9.886,83.7897,84.8837,90.9048,1504814521.0
AAL20170907,4.03,0.886977489162,0.0117102541235,-0.00792034396922,-0.0883759617384,435064000.0,0.0,7.191,49.267,43.8400001526,42.076,0.245306654511,0.0073,-1.42,-1.4127,0.000166514597961,34.9625,49.0715,45.6715,44.424,35.6573,33.3333,27.8763,1504814401.0
AAMC20170907,-3.78,1.87471240326,0.0122612859097,-0.0427230046948,0.180796849664,731000.0,0.0,40.0794,103.7042,101.949996948,63.6248,0.956231803576,3.1559,0.7746,3.9305,0.0309553712062,66.2809,88.0755,83.6645,98.87,81.3546,66.2503,82.905,1504814400.0
AAME20170907,0.11,2.45508982036,0.000701094391245,0.0,0.0,5848000.0,0.0,0.2988,3.5019,3.45000004768,3.2031,0.826305380468,0.0211,-0.0561,-0.035,0.00611594194445,52.83,3.5365,3.3525,3.37,61.6943,100.0,91.6667,1504814401.0
AAN20170907,1.95,1.25308224209,0.0149310814883,-0.0262908574135,-0.0622718978102,69691000.0,0.0,4.2,46.128,41.1100006104,41.928,-0.19476175944,-0.4496,0.3703,-0.0793,-0.0109365116352,34.3993,41.7018,44.028,43.076,42.1598,5.2506,12.5463,1504814521.0
AAOI20170907,4.21,0.511522940859,0.102379881593,-0.0403280929597,-0.24597207304,18411000.0,0.0,13.7394,69.0977,56.1599998474,55.3583,0.0583504263223,-0.3019,-4.3479,-4.6498,-0.00537571226532,34.4927,71.1243,62.228,57.682,38.207,9.8848,14.2862,1504814401.0
AAON20170907,0.96,0.960043899485,0.00311419101399,-0.0274809160305,-0.0498210023866,40730000.0,0.0,2.3144,33.4722,31.8500003815,31.1578,0.299084160677,0.1554,-0.7433,-0.588,0.00487912082068,37.0116,34.8608,32.315,32.42,66.433,32.353,55.8823,1504814401.0
AAP20170907,5.01,1.33111619409,0.0389549795918,-0.0257291666667,-0.0833088307361,73500000.0,0.0,21.0616,106.9978,93.5299987793,85.9362,0.36055184693,0.5581,-3.5283,-2.9702,0.00596706946738,38.185,106.6943,96.467,96.366,53.0446,19.1781,52.306,1504814518.0
AAPC20170907,0.35,0.448844884488,0.000727272727273,0.0,0.157407407407,187000.0,0.0,3.6765,12.8866,12.5,9.2101,0.894845641235,0.2543,0.2597,0.514,0.020344,76.9177,10.6328,11.0484,12.438,59.3239,80.2215,93.4072,1504813253.0
AAPL20170907,8.81,0.806501452145,0.00435420544831,-0.00512061200568,0.0254355843826,5031913000.0,0.0,9.4578,165.1134,161.259994507,155.6556,0.592568515599,-0.2708,2.5806,2.3098,-0.00167927576104,57.2034,152.6118,160.3845,162.66,57.2675,62.5635,67.5483,1504814402.0
AAT20170907,0.66,1.31365156248,0.0068612189162,0.00196705188099,0.0104140838086,41742000.0,0.0,1.2234,40.9982,40.75,39.7748,0.797122772601,0.0343,0.0947,0.1291,0.000841717791411,55.4187,40.0718,40.3865,40.666,55.8503,63.7427,59.7236,1504814522.0
AAU20170907,-0.04,2.10394385204,0.00448103471688,0.0396825396825,0.129310344828,88372000.0,0.0,0.2444,1.2737,1.30999994278,1.0293,1.14852677078,0.0231,-0.0015,0.0216,0.0176335885565,70.9474,1.2045,1.1515,1.238,78.8977,95.8333,78.6325,1504814390.0
AAV.TO20170907,0.31,1.05757862686,0.00288233464818,0.0104849279161,-0.0688405797101,183291000.0,0.0,0.5796,8.2788,7.71000003815,7.6992,0.0186336061887,-0.0182,-0.1425,-0.1607,-0.00236057067574,36.1044,8.3665,7.989,7.842,33.197,34.3284,28.2238,1504814400.0
