Ticker,Name,StockExchange,EPS,PE,ShortR,BookValue,Divdend,MktCap,AvgVol,YearHigh,YearLow,PreviousClose
EXXI,Energy XXI Ltd.,NMS,-10.88,None,12.70,9.66,0.04,173.76M,2959000,21.96,1.83,1.84
NFLX,Netflix Inc.,NMS,0.55,209.43,1.40,4.50,None,48.70B,18899000,117.88,45.08,114.77
ADXS,Advaxis Inc.,NCM,-1.38,None,2.10,1.72,None,597.47M,1750360,30.13,2.50,19.03
MACK,Merrimack Pharmaceuticals Inc.,NGM,-0.86,None,20.90,-1.18,None,1.22B,1201870,13.84,5.53,11.08
ELOS,Syneron Medical Ltd.,NMS,-0.15,None,2.40,6.10,None,388.89M,132938,12.90,8.32,10.59
VVUS,VIVUS Inc.,NMS,-0.80,None,46.80,0.66,None,234.62M,984175,5.13,2.05,2.26
ANTH,Anthera Pharmaceuticals Inc.,NGM,-1.24,None,0.90,0.98,None,325.21M,1044800,9.89,1.46,9.08
FCX,Freeport-McMoRan Inc. Common S,NYQ,-4.13,None,3.10,15.19,0.20,16.52B,16797200,39.05,15.55,15.88
TRIP,TripAdvisor Inc.,NMS,1.51,61.05,8.40,8.22,None,13.23B,1899090,107.67,66.04,92.18
NKO.TO,NIKO RES,TOR,-7.19,None,0.00,-4.28,None,22.56M,248373,2.05,0.22,0.24
PVA,Penn Virginia Corporation Commo,NYQ,-7.29,None,8.20,8.55,0.00,186.15M,4435010,15.46,2.60,2.61
DEPO,Depomed Inc.,NMS,1.60,20.28,10.70,6.01,None,1.95B,1968390,32.63,9.85,32.51
WBC,Wabco Holdings Inc. Common Stoc,NYQ,4.91,25.16,2.60,13.48,0.00,7.25B,557486,133.31,85.22,123.59
ASPS,Altisource Portfolio Solutions,NMS,4.34,6.68,10.80,2.03,0.00,583.63M,529681,122.25,12.28,28.99
MNGA,MagneGas Corporation,NCM,-0.24,None,0.80,0.40,None,40.89M,1488470,1.59,0.42,1.09
TTI,Tetra Technologies Inc. Common,NYQ,-2.13,None,8.50,4.48,None,455.52M,634908,12.11,4.72,5.72
MRC,MRC Global Inc. Common Stock,NYQ,1.45,10.30,5.00,13.46,None,1.53B,1917570,28.55,10.20,14.94
EHIC,eHi Car Services Limited Americ,NYQ,-1.80,None,1.40,6.71,None,841.04M,341052,19.00,7.91,12.30
ARII,American Railcar Industries In,NMS,5.33,8.48,9.00,24.40,1.60,964.90M,269200,82.82,43.76,45.19
XGTI,XG Technology Inc,NCM,-0.72,None,1.40,0.44,None,9.10M,1582910,2.74,0.20,0.25
GTT,GTT Communications Inc. Common,NYQ,-0.41,None,6.40,2.30,None,779.40M,148098,25.50,9.83,22.36
BCC,Boise Cascade L.L.C. Common St,NYQ,2.08,17.16,3.30,12.70,None,1.41B,413184,43.90,25.72,35.67
BSX,Boston Scientific Corporation C,NYQ,-0.19,None,2.70,4.85,None,24.05B,10082300,18.62,11.10,17.94
RDCM,Radcom Ltd.,NCM,0.1210,86.5298,2.1000,1.2270,None,88.62M,24913,13.6300,4.9700,10.4701
CJES,C&J Energy Services Ltd. Commo,NYQ,0.47,23.46,3.60,12.54,None,1.27B,1729400,33.82,9.11,10.91
NILE,Blue Nile Inc.,NMS,0.83,38.44,19.10,1.33,None,376.78M,140565,37.50,23.10,31.75
EXPE,Expedia Inc.,NMS,3.43,32.32,5.20,13.05,0.72,14.13B,1575500,115.00,70.91,110.79
ELNK,EarthLink Holdings Corp.,NMS,-0.56,None,4.20,0.59,0.20,820.58M,1286440,8.15,2.95,7.96
HEES,H&E Equipment Services Inc.,NMS,1.52,11.22,5.50,3.75,1.00,598.66M,418552,42.38,16.58,17.05
ZGNX,Zogenix Inc.,NGM,0.37,57.89,11.60,1.79,None,405.06M,470464,21.20,8.56,21.13
SAIA,Saia Inc.,NMS,2.19,18.20,10.10,15.24,None,991.50M,267056,62.31,37.01,39.84
CAM,Cameron International Corporati,NYQ,3.76,13.08,3.60,21.94,None,9.42B,2691550,74.89,39.52,49.19
SWHC,Smith & Wesson Holding Corporat,NMS,0.90,18.25,17.30,3.60,None,885.66M,777287,17.04,9.03,16.35
JOR.V,JOURDAN RESOURCES INC,VAN,-0.08,None,0.00,0.41,None,387100.00,13125,0.30,0.03,0.05
XOMA,XOMA Corporation,NGM,-0.69,None,11.00,-0.11,None,532.52M,3127250,5.95,2.92,4.52
POWI,Power Integrations Inc.,NMS,1.75,22.80,4.60,14.97,0.48,1.17B,264386,64.54,39.69,39.81
KYTH,Kythera Biopharmaceuticals Inc,NMS,-4.16,None,9.90,6.61,None,1.92B,950797,76.31,29.86,74.45
MXC,Mexco Energy Corporation Common,ASE,-0.17,None,1.20,6.48,None,7.44M,9005,8.75,3.55,3.65
SPLK,Splunk Inc.,NMS,-1.95,None,3.50,6.49,None,9.16B,2043880,74.88,40.71,72.88
TAXI,Medallion Financial Corp.,NMS,1.16,7.85,9.10,11.28,1.00,222.83M,248530,12.77,8.33,9.11
CRNT,Ceragon Networks Ltd.,NMS,-0.82,None,7.20,1.21,None,96.43M,224344,2.64,0.88,1.25
ANIK,Anika Therapeutics Inc.,NMS,1.76,19.73,17.90,12.12,None,508.25M,156408,49.81,31.36,34.75
NBHC,National Bank Holdings Corporat,NYQ,0.22,97.27,10.00,20.73,0.20,778.75M,216333,21.70,17.69,21.40
PRCP,Perceptron Inc.,NGM,0.01,1031.00,5.70,6.40,0.00,96.40M,45644,14.21,8.34,10.31
ANDE,The Andersons Inc.,NMS,3.17,11.71,4.00,27.04,0.56,1.07B,244048,69.93,36.38,37.13
VR,Validus Holdings Ltd. Common S,NYQ,5.34,8.46,3.30,44.04,1.28,3.82B,506908,45.50,36.16,45.20
STRA,Strayer Education Inc.,NMS,4.01,11.32,15.30,10.05,0.00,480.50M,100768,79.77,42.04,45.42
TRCH,Torchlight Energy Resources In,NCM,-0.64,None,0.00,0.72,None,39.68M,422319,4.12,0.22,1.69
MCRL,Micrel Incorporated,NMS,0.25,56.52,1.00,3.95,0.20,793.84M,825388,15.72,9.91,13.96
MAR,Marriott International - Class,NMS,2.70,28.78,8.20,-9.18,1.00,21.36B,1891630,85.00,59.61,77.70
EXL,Excel Trust Inc. Common Stock,NYQ,0.25,63.07,2.50,10.10,0.72,996.26M,732008,15.96,11.46,15.83
IRBT,iRobot Corporation,NMS,1.23,26.17,21.20,13.27,None,955.92M,310468,38.88,28.05,32.16
NBG,Natl Bk Greece American Deposit,NYQ,-0.0890,None,1.7000,2.4820,0.0000,3.51B,18393800,3.6900,0.8500,0.9947
CMI,Cummins Inc. Common Stock,NYQ,9.34,13.73,5.10,42.74,3.12,23.11B,1398570,155.03,124.30,128.19
TWTR,Twitter Inc. Common Stock,NYQ,-0.98,None,1.30,5.69,None,23.11B,22458800,55.99,33.51,35.67
LXK,Lexmark International Inc. Com,NYQ,1.11,41.28,11.20,20.24,1.44,2.81B,584819,51.77,37.18,45.78
CEVA,CEVA Inc.,NMS,-0.12,None,12.10,8.87,None,373.98M,127660,23.47,12.56,18.15
PLOW,Douglas Dynamics Inc. Common S,NYQ,1.71,12.14,11.00,7.56,0.89,463.32M,127541,24.90,16.43,20.72
ATML,Atmel Corporation,NMS,0.11,82.27,1.50,2.06,0.16,3.78B,5910930,10.50,6.32,9.05
NETE,Net Element Inc.,NCM,-0.2170,None,0.8000,0.0750,None,11.50M,602060,5.7500,0.2300,0.2491
AXL,American Axle & Manufacturing H,NYQ,2.09,9.72,5.30,1.88,0.00,1.54B,1445180,26.21,16.36,20.32
IPGP,IPG Photonics Corporation,NMS,4.10,19.92,19.00,20.50,0.00,4.30B,400121,102.49,60.75,81.69
AOI,Alliance One International Inc,NYQ,-1.75,None,6.30,26.30,0.00,202.05M,174867,26.47,8.30,22.81
SWIR,Sierra Wireless Inc.,NMS,-0.71,None,6.60,10.81,None,816.69M,585524,49.13,18.75,25.42
CBZ,CBIZ Inc. Common Stock,NYQ,0.62,16.01,35.30,8.69,None,478.56M,204775,10.00,7.78,9.94
ADSK,Autodesk Inc.,NMS,0.31,168.35,2.70,9.77,0.00,11.88B,2502570,65.00,48.38,52.19
DISCA,Discovery Communications Inc.,NMS,1.70,19.55,7.20,8.08,None,22.22B,3525370,44.99,28.72,33.31
RRD,R.R. Donnelley & Sons Company,NMS,0.84,20.19,10.30,2.71,1.04,3.39B,1563780,20.22,14.32,16.90
CHDN,Churchill Downs Incorporated,NMS,2.59,49.89,15.00,40.47,1.00,2.23B,58250,132.66,85.65,129.32
KS,KapStone Paper and Packaging Co,NYQ,1.70,14.24,5.00,8.30,0.40,2.33B,916233,35.88,22.56,24.20
THLD,Threshold Pharmaceuticals Inc.,NCM,-0.54,None,12.70,-0.28,None,315.30M,689198,5.41,2.58,4.42
CHUY,Chuy's Holdings Inc.,NMS,0.72,37.79,16.80,7.39,None,448.07M,197967,32.46,18.40,27.21
QUIK,QuickLogic Corporation,NGM,-0.26,None,36.40,0.58,None,91.06M,362708,4.48,1.45,1.62
CLVS,Clovis Oncology Inc.,NMS,-5.67,None,6.60,7.41,None,2.97B,774379,102.28,35.33,87.06
ADI,Analog Devices Inc.,NMS,2.12,29.48,2.20,15.83,1.60,19.58B,2305880,68.97,42.57,62.46
BDI.TO,BLACK DIAMOND GROUP LTD,TOR,0.62,27.35,0.00,9.16,None,692.01M,176678,32.82,9.65,16.85
KITE,Kite Pharma Inc.,NMS,-1.72,None,4.50,8.97,None,3.15B,1260550,89.21,21.01,73.17
LDRH,LDR Holding Corporation,NMS,-0.41,None,5.20,3.90,None,1.21B,259551,45.98,21.70,45.50
MTSN,Mattson Technology Inc.,NMS,0.17,18.37,4.80,1.09,None,236.58M,766988,5.10,2.00,3.16
KEL.TO,KELT EXPLORATION LTD,TOR,-0.09,None,0.00,4.83,None,1.31B,632942,13.89,5.79,8.24
OXGN,OXiGENE Inc.,NCM,-0.64,None,1.80,1.34,None,37.43M,411980,2.57,1.27,1.41
BPC.V,CANADIAN INTERNATIONAL PHARMA C,VAN,-0.01,None,0.00,0.05,None,1.18M,32951,0.07,0.03,0.05
LPI,Laredo Petroleum Inc. Common S,NYQ,1.78,6.05,7.80,10.99,None,2.28B,3262940,29.65,7.00,10.79
LTRPA,Liberty TripAdvisor Holdings I,NMS,-0.46,None,3.30,11.68,None,2.57B,655852,38.39,23.46,34.34
AAVL,Avalanche Biotechnologies Inc.,NGM,-2.15,None,3.40,10.98,None,356.28M,770694,62.48,15.03,16.68
EXEL,Exelixis Inc.,NMS,-1.17,None,21.40,-0.75,None,766.46M,3158230,4.55,1.26,3.91
PRO,PROS Holdings Inc. Common Stoc,NYQ,-1.46,None,17.40,2.92,None,629.66M,325759,30.53,15.92,21.33
OIS,Oil States International Inc.,NYQ,2.37,13.45,3.00,24.57,None,1.65B,1035790,65.05,31.66,31.90
WDR,Waddell & Reed Financial Inc.,NYQ,3.63,12.41,5.80,9.92,1.72,3.80B,694976,58.81,41.06,45.08
HLF,Herbalife Ltd. Common Stock,NYQ,3.60,14.99,17.10,-3.26,0.00,4.98B,1677480,69.69,27.60,53.89
YRCW,YRC Worldwide Inc.,NMS,-0.62,None,4.80,-15.22,0.00,432.65M,480571,28.29,12.10,13.21
CREE,Cree Inc.,NMS,0.46,55.37,9.90,24.68,None,2.75B,2279790,50.63,23.63,25.25
IMUC,ImmunoCellular Therapeutics Lt,ASE,-0.121,None,0.400,0.359,None,46.21M,502494,1.040,0.430,0.512
NSP,Insperity Inc. Common Stock,NYQ,1.22,42.44,5.30,8.35,0.88,1.32B,158571,55.42,27.01,51.78
HLX,Helix Energy Solutions Group I,NYQ,1.52,7.57,3.30,15.63,None,1.22B,1530020,28.00,11.48,11.54
PLCE,Children's Place Inc. (The),NMS,2.71,23.62,7.60,27.58,0.60,1.32B,322087,69.90,46.85,64.00
ARCI,Appliance Recycling Centers of,NCM,-0.29,None,0.40,2.05,None,10.79M,8594,4.42,1.67,1.86
MDCO,The Medicines Company,NMS,-0.34,None,11.20,15.37,None,2.23B,1106940,34.70,19.92,34.23
CFFI,C&F Financial Corporation,NMS,3.53,10.12,1.50,36.63,1.20,121.37M,2729,39.97,32.40,35.76
CTB,Cooper Tire & Rubber Company Co,NYQ,3.41,9.95,5.90,15.24,0.42,1.95B,747749,43.94,27.24,33.95
IPCM,IPC The Hospitalist Company In,NMS,1.99,28.12,7.90,21.74,None,972.63M,134854,58.98,36.12,55.94
IBKR,Interactive Brokers Group Inc.,NMS,0.22,209.26,5.10,12.79,0.40,2.63B,513397,45.95,21.96,44.99
MW,Men's Wearhouse Inc. (The) Com,NYQ,-0.14,None,8.50,20.27,0.72,2.97B,709922,66.18,39.77,61.45
LOCO,El Pollo Loco Holdings Inc.,NMS,1.20,15.80,3.40,5.81,None,708.70M,1006570,41.70,18.48,18.93
CRZO,Carrizo Oil & Gas Inc.,NMS,4.30,9.17,5.00,25.65,None,2.03B,918611,67.99,31.70,39.47
XEC,Cimarex Energy Co Common Stock,NYQ,-0.63,None,3.80,46.61,0.64,9.08B,1145970,150.71,91.74,103.55
WVFC,WVS Financial Corp.,NGM,0.63,17.89,0.10,15.65,0.16,23.29M,3552,12.60,10.75,11.36
ADES,Advanced Emissions Solutions I,NCM,-0.46,None,5.60,-0.89,None,257.97M,74246,17.72,11.60,12.75
HT,Hersha Hospitality Trust Class,NYQ,1.08,26.14,11.30,16.15,0.28,1.38B,534806,29.96,24.60,28.21
CRH.TO,CRH MEDICAL CORPORATION,TOR,0.06,88.25,4.30,0.61,None,347.37M,415694,5.40,0.65,5.03
NOV,National Oilwell Varco Inc. Co,NYQ,5.23,8.22,5.80,48.19,1.84,16.68B,5068330,86.55,42.43,43.01
TREE,Tree.com Inc.,NMS,1.83,45.21,4.80,8.93,0.00,945.48M,226676,84.47,24.61,82.56
OII,Oceaneering International Inc.,NYQ,3.88,10.79,3.10,16.04,1.08,4.13B,1173060,73.37,41.69,41.87
JRJC,China Finance Online Co. Limite,NMS,-0.350,None,1.800,2.874,None,114.78M,696127,11.880,3.850,5.105
TEX,Terex Corporation Common Stock,NYQ,2.56,8.94,3.00,16.63,0.24,2.40B,2057170,41.04,22.01,22.86
HASI,Hannon Armstrong Sustainable In,NYQ,0.34,62.71,5.40,10.09,1.04,664.22M,199321,21.52,13.07,21.32
ZOES,Zoe's Kitchen Inc. Common Stoc,NYQ,0.04,1194.00,8.80,6.35,None,807.17M,568192,43.03,27.09,41.79
ACQ.TO,AUTOCANADA INC,TOR,2.09,18.66,0.00,15.58,None,952.93M,122502,78.00,31.32,39.04
OVAS,OvaScience Inc.,NGM,-2.41,None,10.90,6.26,None,799.28M,706262,55.69,8.73,29.57
GHL,Greenhill & Co. Inc. Common St,NYQ,1.67,24.69,15.80,7.76,1.80,1.21B,277114,51.21,34.36,41.19
MHR,Magnum Hunter Resources Corpora,NYQ,-1.47,None,12.40,0.07,None,247.88M,5338410,7.30,1.19,1.19
RKN.TO,REDKNEE SOLUTIONS INC.,TOR,-0.39,None,0.00,1.09,None,553.05M,253594,5.49,2.83,5.07
PERY,Perry Ellis International Inc.,NMS,-2.40,None,5.50,21.39,0.00,342.49M,113275,28.19,17.07,23.38
YUME,YuMe Inc. Common Stock,NYQ,-0.29,None,9.60,3.15,None,182.78M,123049,6.51,4.20,5.46
LAKE,Lakeland Industries Inc.,NGM,1.45,7.51,2.20,9.18,None,77.11M,121027,29.55,5.50,10.89
CRK,Comstock Resources Inc. Common,NYQ,-2.96,None,9.40,16.64,0.00,93.54M,2222650,26.75,1.93,1.96
AMDA,Amedica Corporation,NCM,-1.90,None,0.40,0.12,None,15.08M,4475060,4.48,0.20,0.56
CSIQ,Canadian Solar Inc.,NMS,5.00,5.31,1.20,13.40,None,1.47B,2511300,41.12,18.68,26.55
REXX,Rex Energy Corporation,NMS,-1.460,None,8.100,9.646,None,179.45M,2744660,15.620,2.470,3.395
FRGI,Fiesta Restaurant Group Inc.,NMS,1.41,35.47,5.10,8.01,None,1.32B,365279,69.00,41.70,50.01
HART,Harvard Apparatus Regenerative,NCM,-1.32,None,0.00,0.80,None,14.38M,92205,8.96,1.30,1.42
PLPM,Planet Payment Inc.,NCM,0.09,26.63,0.70,0.48,None,127.51M,205140,2.74,1.33,2.37
JACK,Jack In The Box Inc.,NMS,2.51,36.80,2.20,4.36,1.20,3.45B,664752,99.99,55.14,92.34
STXS,Stereotaxis Inc.,NCM,-0.21,None,8.20,-0.71,None,29.57M,80679,3.61,1.32,1.41
ARIA,ARIAD Pharmaceuticals Inc.,NMS,-0.88,None,14.90,0.20,None,1.63B,3776040,9.89,4.90,8.65
KND,Kindred Healthcare Inc. Common,NYQ,-3.59,None,6.20,17.47,0.48,1.73B,753635,24.81,16.94,20.69
TTS,Tile Shop Hldgs Inc.,NMS,0.21,69.90,22.70,1.92,None,738.94M,425806,15.25,6.94,14.40
HABT,The Habit Restaurants Inc.,NGM,0.07,418.90,7.80,4.71,None,420.93M,469552,44.20,28.06,30.58
PDCE,PDC Energy Inc.,NMS,4.72,9.74,6.40,34.52,None,1.81B,1020790,61.78,27.91,46.03
DHT,DHT Holdings Inc.,NYQ,0.45,18.90,3.30,7.49,0.60,782.73M,1265130,9.31,5.20,8.43
BLRX,BioLineRx Ltd.,NCM,-0.34,None,1.50,1.01,None,125.17M,783586,3.28,1.20,2.34
WYNN,Wynn Resorts Limited,NMS,4.53,22.45,3.40,-2.21,2.00,10.29B,2682110,220.50,93.59,101.71
RKUS,Ruckus Wireless Inc. Common St,NYQ,0.08,133.88,8.00,3.13,None,927.08M,1286100,15.21,9.11,10.71
GRPN,Groupon Inc.,NMS,-0.07,None,9.10,1.13,None,3.46B,9690960,8.43,4.74,5.12
ENTA,Enanta Pharmaceuticals Inc.,NMS,5.86,8.42,13.90,12.00,None,923.38M,282798,52.58,30.13,49.40
PATK,Patrick Industries Inc.,NMS,2.08,18.73,2.90,7.00,0.00,600.89M,88741,43.25,23.16,38.92
PRSS,CafePress Inc.,NMS,0.05,100.00,1.20,4.71,None,82.64M,61821,5.40,1.95,4.70
ROYT,Pacific Coast Oil Trust Units o,NYQ,1.11,3.24,1.00,6.08,0.51,138.13M,145694,12.10,3.50,3.58
RCKY,Rocky Brands Inc.,NMS,1.39,13.83,0.70,18.40,0.44,145.25M,84475,23.11,12.61,19.21
PFNX,Pfenex Inc. Common Stock,ASE,-0.97,None,1.00,2.65,None,550.10M,215763,24.41,5.28,23.78
GRUB,GrubHub Inc. Common Stock,NYQ,0.36,88.63,5.10,9.69,None,2.66B,2015120,47.95,29.68,31.64
NBU.V,NEBU RESOURCES INC.,VAN,-0.034,None,0.000,0.048,None,330925.00,2848,0.095,0.010,0.025
DXR,Daxor Corporation Common Stock,ASE,-0.25,None,0.30,6.16,0.03,29.01M,40589,9.18,5.40,7.27
FET,Forum Energy Technologies Inc.,NYQ,1.76,9.61,6.80,15.56,None,1.52B,864748,37.03,14.96,16.97
FNSR,Finisar Corporation,NMS,0.110,159.682,15.200,10.600,None,1.83B,1038520,23.380,14.220,17.565
ONVI,Onvia Inc.,NCM,-0.15,None,70.90,0.68,0.00,31.28M,1378,5.49,4.01,4.22
TSO,Tesoro Corporation Common Stock,NYQ,7.06,14.47,3.60,36.27,1.70,12.79B,2262740,104.44,55.59,102.14
DENN,Denny's Corporation,NCM,0.40,29.20,3.20,0.05,None,987.89M,693529,12.14,6.18,11.71
XRM,Xerium Technologies Inc. New C,NYQ,-0.44,None,9.90,-6.60,0.00,285.82M,30324,18.93,12.64,18.33
SD,Sandridge Energy Inc. Common St,NYQ,-1.4480,None,6.0000,1.8760,None,295.06M,14973100,6.5900,0.6165,0.6182
RGEN,Repligen Corporation,NMS,0.21,193.59,10.70,3.41,None,1.33B,383249,42.48,18.23,40.46
CCRN,Cross Country Healthcare Inc.,NMS,-0.94,None,6.70,4.25,None,414.30M,176613,13.51,6.23,12.88
EXP,Eagle Materials Inc Common Stoc,NYQ,3.71,20.49,2.10,20.11,0.40,3.82B,648297,105.69,68.54,76.00
RDC,Rowan Companies plc Class A Ord,NYQ,-0.41,None,3.10,38.52,0.40,2.16B,2882360,32.07,17.23,17.28
VIPS,Vipshop Holdings Limited Americ,NYQ,0.28,76.61,2.90,0.84,None,12.54B,9158580,30.72,16.95,21.68
WEX,WEX Inc. common stock,NYQ,4.82,22.59,8.30,26.76,None,4.21B,310703,119.11,90.75,108.94
AEO,American Eagle Outfitters Inc.,NYQ,0.54,33.27,5.70,5.87,0.50,3.52B,4861030,18.41,10.18,18.03
PODD,Insulet Corporation,NMS,-1.02,None,8.30,1.42,None,1.79B,756052,47.97,24.95,31.49
SRPT,Sarepta Therapeutics Inc.,NMS,-4.13,None,6.10,4.86,None,1.33B,1596510,33.16,11.33,32.13
FRP,FairPoint Communications Inc.,NCM,-5.63,None,20.30,1.04,None,489.49M,79611,20.98,13.05,18.41
COH,Coach Inc. Common Stock,NYQ,1.68,18.92,8.20,9.20,1.35,8.80B,4010640,43.87,31.47,31.85
UFPI,Universal Forest Products Inc.,NMS,3.01,19.94,7.40,34.82,0.80,1.21B,103568,60.33,40.70,60.04
OA,Orbital ATK Inc. Common Stock,NYQ,5.60,13.02,1.30,29.90,1.04,4.33B,431294,140.61,60.23,72.92
FITB,Fifth Third Bancorp,NMS,1.72,12.27,1.70,17.83,0.52,17.11B,7214240,21.90,17.14,21.13
RPR.V,RAPIER GOLD INC,VAN,-0.01,None,0.00,0.10,None,1.03M,25544,0.05,0.01,0.03
FNHC,Federated National Holding Comp,NGM,2.90,8.77,3.80,14.88,0.16,360.68M,130475,37.04,19.70,25.45
EPZM,Epizyme Inc.,NMS,-3.22,None,21.00,5.39,None,1.01B,450086,40.98,15.51,24.43
THRM,Gentherm Inc,NMS,2.03,24.43,3.60,8.29,None,1.78B,335591,57.95,32.54,49.59
BEAV,B/E Aerospace Inc.,NMS,0.69,79.29,5.60,0.23,0.76,5.82B,933910,70.07,50.09,54.79
HSKA,Heska Corporation,NCM,0.46,64.52,1.70,8.36,0.00,193.79M,67819,32.98,10.80,29.81
EWBC,East West Bancorp Inc.,NMS,2.56,17.33,2.10,20.57,0.80,6.33B,921929,46.50,30.50,44.33
PCP,Precision Castparts Corporation,NYQ,10.66,18.14,2.90,78.86,0.12,26.74B,1214620,258.20,186.17,193.45
STMP,Stamps.com Inc.,NMS,1.76,43.28,3.90,13.42,0.00,1.25B,157737,76.74,30.48,76.09
RUBI,The Rubicon Project Inc. Commo,NYQ,-0.52,None,1.30,3.52,None,691.58M,484564,20.59,8.76,16.25
ALNY,Alnylam Pharmaceuticals Inc.,NMS,-2.06,None,5.20,17.77,None,11.51B,811830,140.00,52.00,136.55
IILG,Interval Leisure Group Inc.,NMS,1.39,15.80,10.50,6.92,0.48,1.26B,180905,27.45,18.83,21.96
OWW,Orbitz Worldwide Inc. Common S,NYQ,0.01,937.50,5.10,0.51,None,1.26B,2317390,11.83,7.22,11.25
COR,CoreSite Realty Corporation Com,NYQ,0.74,65.20,3.80,9.49,1.68,1.04B,249294,51.32,32.03,48.25
PSIX,Power Solutions International,NCM,1.27,40.32,13.10,8.35,None,547.97M,90670,79.50,40.83,51.04
ISIS,Isis Pharmaceuticals Inc.,NMS,-0.21,None,7.60,2.31,None,6.85B,2459150,77.80,27.37,57.23
ENS,Enersys Common Stock,NYQ,3.77,17.50,14.90,23.58,0.70,2.93B,260114,73.27,50.63,65.97
BV,Bazaarvoice Inc.,NMS,-0.44,None,6.60,2.50,None,455.35M,613740,9.39,5.21,5.94
MTH,Meritage Homes Corporation Comm,NYQ,3.23,14.72,11.60,28.66,0.00,1.88B,529484,49.90,31.69,47.52
WFM,Whole Foods Market Inc.,NMS,1.66,25.09,5.00,11.19,0.52,14.92B,4676920,57.57,36.18,41.63
FOMX,Foamix Pharmaceuticals Ltd.,NGM,-0.84,None,2.50,2.04,None,268.57M,266292,14.00,4.75,11.85
PCG,Pacific Gas & Electric Co. Comm,NYQ,2.61,19.64,2.10,32.75,1.82,24.64B,2829720,60.21,42.92,51.33
ACAD,ACADIA Pharmaceuticals Inc.,NMS,-1.16,None,14.50,2.84,None,5.02B,1125200,51.99,19.28,50.10
