Ticker,Name,StockExchange,EPS,PE,ShortR,BookValue,Divdend,MktCap,AvgVol,YearHigh,YearLow,PreviousClose
NVR,NVR Inc. Common Stock,NYQ,75.23,20.48,6.45,313.30,None,6.26B,26564,1584.54,1050.95,1540.99
SSRG,Symmetry Surgical Inc.,NGM,-2.94,None,2.46,13.53,None,89.83M,62834,9.21,6.42,8.72
WETF,WisdomTree Investments Inc.,NMS,0.41,49.85,5.05,1.60,0.32,2.79B,3098960,26.23,9.57,20.44
HRS,Harris Corporation Common Stock,NYQ,3.11,25.22,1.06,30.84,1.88,8.65B,951003,84.78,60.78,78.42
ACIW,ACI Worldwide Inc.,NMS,0.76,28.88,3.88,5.08,None,2.58B,652103,25.80,17.33,21.89
LSTR,Landstar System Inc.,NMS,3.26,20.48,7.32,10.77,0.32,2.91B,447498,81.80,60.51,66.79
EZPW,EZCORP Inc.,NMS,-0.99,None,10.67,16.18,0.00,326.19M,499473,12.35,5.29,6.08
NVA.TO,NUVISTA ENERGY LTD.,TOR,-0.51,None,26.66,5.03,None,666.86M,341042,11.90,4.30,4.35
HCOM,Hawaiian Telcom Holdco Inc.,NMS,0.44,51.16,15.64,28.22,None,247.77M,39666,28.20,22.03,22.51
ATEN,A10 Networks Inc. Common Stock,NYQ,-0.85,None,3.79,1.36,None,394.91M,604848,12.08,3.90,6.69
AMT,American Tower Corporation (REI,NYQ,1.67,58.01,3.18,17.27,1.76,40.93B,2300870,106.31,90.20,96.70
CADC,China Advanced Construction Mat,NCM,-1.07,None,0.88,19.98,None,7.07M,3177,6.82,3.32,3.40
HWKN,Hawkins Inc.,NMS,1.88,19.60,7.54,18.95,0.80,392.49M,24597,45.13,33.22,36.84
GV,Goldfield Corporation (The) Com,ASE,0.00,890.00,3.86,1.23,None,45.30M,76548,2.85,1.20,1.78
ANDE,The Andersons Inc.,NMS,2.72,12.63,4.63,28.25,0.56,972.98M,194472,69.93,33.81,34.29
VR,Validus Holdings Ltd. Common S,NYQ,4.47,10.09,3.48,43.90,1.28,3.73B,506712,47.49,37.45,45.10
STRA,Strayer Education Inc.,NMS,3.85,13.45,9.52,11.39,0.00,547.61M,116825,79.77,41.50,51.70
TRCH,Torchlight Energy Resources In,NCM,-2.51,None,1.50,0.14,None,31.54M,352431,3.95,0.22,1.05
MCRL,Micrel Incorporated,NMS,0.25,None,0.00,0.00,0.20,None,1069300,15.72,10.18,13.86
MAR,Marriott International - Class,NMS,2.92,23.78,5.86,-11.35,1.00,18.43B,2047680,85.00,59.61,69.33
IRBT,iRobot Corporation,NMS,1.19,25.25,13.64,13.60,None,896.49M,253297,38.10,28.05,30.02
NBG,Natl Bk Greece American Deposit,NYQ,-0.090,None,0.910,2.521,0.000,2.57B,19812500,3.690,0.700,0.728
CMI,Cummins Inc. Common Stock,NYQ,9.52,12.58,4.95,44.22,3.90,21.27B,1482380,151.25,119.73,119.75
TWTR,Twitter Inc. Common Stock,NYQ,-0.95,None,1.28,6.33,None,17.28B,22016700,55.99,25.51,25.87
LXK,Lexmark International Inc. Com,NYQ,-0.07,None,3.52,19.36,1.44,1.80B,848427,50.63,29.11,29.16
CEVA,CEVA Inc.,NMS,-0.03,None,9.06,8.83,None,377.37M,131705,23.47,12.56,18.37
PLOW,Douglas Dynamics Inc. Common S,NYQ,1.65,13.41,11.39,8.00,0.89,494.40M,118972,24.90,18.13,22.11
ATML,Atmel Corporation,NMS,0.08,86.88,2.15,2.06,0.16,2.91B,6427500,10.50,6.32,6.95
NETE,Net Element Inc.,NCM,-0.28,None,0.43,0.14,None,14.10M,1727180,5.75,0.12,0.21
AXL,American Axle & Manufacturing H,NYQ,2.17,9.01,3.55,2.70,0.00,1.49B,1553420,26.21,16.36,19.56
IPGP,IPG Photonics Corporation,NMS,4.33,19.44,8.99,22.05,0.00,4.44B,462934,102.49,60.75,84.18
AOI,Alliance One International Inc,NYQ,-2.23,None,0.64,24.11,0.00,208.64M,196542,26.47,8.30,21.58
SWIR,Sierra Wireless Inc.,NMS,-0.32,None,6.28,11.10,None,668.86M,585030,49.13,20.61,20.77
FFIN,First Financial Bankshares Inc,NMS,1.48,21.03,39.22,11.02,0.64,1.98B,202644,36.20,24.46,31.13
EXPO,Exponent Inc.,NMS,1.54,27.81,5.37,10.01,0.60,1.11B,125522,48.50,34.92,42.83
SUI,Sun Communities Inc. Common St,NYQ,0.59,114.12,6.36,20.96,2.60,3.61B,264038,71.40,49.36,67.10
CFNL,Cardinal Financial Corporation,NMS,1.43,15.71,5.20,12.32,0.44,723.74M,144670,24.20,16.32,22.47
MPAA,Motorcar Parts of America Inc.,NMS,0.51,58.53,11.61,10.78,None,542.55M,161412,36.62,22.12,29.85
SBY,Silver Bay Realty Trust Corp. C,NYQ,-1.47,None,2.92,14.97,0.48,590.48M,341128,17.10,15.03,16.37
CTRN,Citi Trends Inc.,NMS,0.92,30.25,2.60,14.70,0.24,423.88M,115917,28.69,20.01,27.92
DMD,Demand Media Inc. Common Stock,NYQ,-13.48,None,2.24,4.93,None,87.89M,96050,10.46,4.05,4.43
STJ,St. Jude Medical Inc. Common S,NYQ,3.59,18.96,3.92,13.65,1.16,19.16B,1415080,80.84,54.80,68.02
BKE,Buckle Inc. (The) Common Stock,NYQ,3.27,12.73,25.28,8.21,0.92,2.00B,312877,56.13,40.28,41.60
BEA.V,BELMONT RESOURCES INC,VAN,-0.064,None,6.100,0.014,None,592095.00,22083,0.110,0.025,0.035
HBAN,Huntington Bancshares Incorpora,NMS,0.78,14.10,2.41,7.61,0.24,8.83B,8913830,11.90,8.80,11.00
ZQK,Quiksilver Inc. Common Stock,NYQ,-1.8760,None,16.0100,-0.0850,None,80.64M,2952500,3.3400,0.3900,0.4701
WLRH,WL Ross Holding Corp.,NCM,-0.09,None,0.71,0.34,None,150.44M,40395,11.02,9.83,10.13
KFY,Korn/Ferry International Common,NYQ,1.76,19.56,2.33,16.12,0.40,1.74B,306403,36.34,24.13,34.39
THG,Hanover Insurance Group Inc,NYQ,7.12,11.20,0.94,66.25,1.64,3.52B,200878,83.28,59.73,79.70
WAIR,Wesco Aircraft Holdings Inc. C,NYQ,0.87,16.51,9.30,10.73,None,1.40B,296541,19.08,11.98,14.30
CCF,Chase Corporation Common Stock,ASE,2.71,14.14,10.20,16.04,0.60,351.82M,8936,44.25,29.70,38.25
IDT,IDT Corporation Class B Common,NYQ,3.92,4.19,3.71,6.12,0.72,391.72M,103834,23.24,14.00,16.44
ECR,Eclipse Resources Corporation C,NYQ,-0.69,None,10.90,6.80,None,752.62M,1405930,18.68,3.32,3.38
ABAX,ABAXIS Inc.,NMS,1.29,36.80,18.58,9.91,0.44,1.08B,176842,66.89,45.35,47.54
CMRX,Chimerix Inc.,NGM,-2.13,None,8.05,8.71,None,2.14B,425480,58.04,22.76,46.44
WAVX,Wave Systems Corp.,NCM,-0.3610,None,0.6300,-0.2070,None,8.39M,450689,1.3900,0.1000,0.1399
RPXC,RPX Corporation,NMS,0.84,16.48,7.85,9.47,None,758.52M,277691,17.31,11.94,13.84
WRE,Washington Real Estate Investme,NYQ,0.49,54.47,7.56,11.92,1.20,1.80B,532516,30.15,24.28,26.42
SCON,Superconductor Technologies Inc,NCM,-0.64,None,3.22,0.48,None,14.79M,161842,3.23,0.82,0.86
GTU,Central Gold Trust Ordinary Sha,ASE,-5.54,None,1.24,43.08,None,773.46M,55620,46.73,37.22,40.08
OSIS,OSI Systems Inc.,NMS,3.17,22.44,3.87,28.32,None,1.46B,109514,76.70,58.54,71.12
SPB,Spectrum Brands Holdings Inc.,NYQ,3.14,31.12,3.42,27.36,1.32,5.82B,333758,106.55,81.03,97.80
LDL,Lydall Inc. Common Stock,NYQ,2.31,12.01,6.12,13.59,None,471.83M,77009,33.57,25.33,27.74
USAT,USA Technologies Inc.,NGM,-0.05,None,7.95,1.41,None,100.85M,207906,3.52,1.42,2.82
AKAM,Akamai Technologies Inc.,NMS,1.84,36.98,1.81,17.03,None,12.15B,1542680,78.44,51.74,68.04
FB,Facebook Inc.,NMS,0.98,87.46,0.81,14.09,None,242.48B,28538100,99.24,70.32,86.06
UVV,Universal Corporation Common St,NYQ,3.84,12.67,10.65,50.21,2.08,1.10B,346394,58.89,38.30,48.69
BERY,Berry Plastics Group Inc. Comm,NYQ,0.55,56.47,1.38,-0.75,None,3.70B,1753670,37.08,22.62,30.89
RLYP,Relypsa Inc.,NMS,-3.14,None,6.56,6.58,None,987.67M,519172,42.26,17.60,23.75
ECTE,Echo Therapeutics Inc.,NCM,-2.33,None,25.62,-0.15,None,17.25M,43531,3.00,0.39,1.55
AHI.V,AGILITY HEALTH INC,VAN,-0.08,None,0.07,-0.12,None,31.60M,67180,0.55,0.19,0.33
PRAA,PRA Group Inc.,NMS,4.20,13.29,44.15,18.58,0.00,2.70B,375541,65.00,47.84,55.77
SREV,ServiceSource International In,NMS,-0.94,None,7.29,1.86,None,438.68M,572212,6.15,2.81,5.10
MOH,Molina Healthcare Inc Common St,NYQ,2.33,32.27,5.66,26.10,None,4.21B,1101600,82.37,40.79,75.15
WMB,Williams Companies Inc. (The),NYQ,2.72,18.22,2.32,10.59,2.36,37.22B,10080200,61.38,40.07,49.65
OLED,Universal Display Corporation,NMS,0.15,234.83,6.47,9.56,None,1.65B,616225,55.83,24.78,35.46
TRN,Trinity Industries Inc. Common,NYQ,4.22,5.95,6.37,21.38,0.44,3.88B,2325760,50.77,24.13,25.12
HIIQ,Health Insurance Innovations I,NGM,-0.12,None,31.06,4.99,None,34.66M,64788,13.10,4.00,4.48
DG,Dollar General Corporation Comm,NYQ,3.61,21.30,3.05,18.13,0.88,22.87B,2353140,81.42,57.09,76.97
GLUU,Glu Mobile Inc.,NMS,0.06,69.37,8.69,2.30,None,570.94M,2435920,7.03,3.27,4.37
BANR,Banner Corporation,NMS,2.62,17.44,4.55,31.50,0.72,956.71M,87472,50.50,37.52,45.64
AHL,Aspen Insurance Holdings Limite,NYQ,3.80,12.43,1.34,55.33,0.84,2.87B,290019,49.84,41.39,47.19
XPO,XPO Logistics Inc.,NYQ,-2.18,None,19.58,23.34,None,3.34B,1318800,50.96,30.33,35.01
RZ.V,REVOLVER RESOURCES INC,VAN,-0.045,None,0.000,0.089,None,197325.02,7461,0.075,0.015,0.045
RBA,Ritchie Bros. Auctioneers Incor,NYQ,1.01,28.20,17.90,6.61,0.64,3.05B,645791,30.85,21.58,28.48
MENT,Mentor Graphics Corporation,NMS,1.32,18.95,9.72,11.14,0.22,2.92B,757425,27.38,18.25,25.05
BCPC,Balchem Corporation,NMS,2.04,28.34,12.75,13.93,0.30,1.82B,161422,69.92,50.71,57.76
TUES,Tuesday Morning Corp.,NMS,0.24,24.94,9.42,5.05,0.00,257.89M,707867,22.88,4.86,5.91
CVM,Cel-Sci Corporation Common Stoc,ASE,-0.432,None,2.950,0.035,None,59.96M,588244,1.230,0.525,0.535
IIIN,Insteel Industries Inc.,NMS,0.88,20.45,6.33,10.35,0.12,331.90M,52388,24.85,15.49,18.00
XEL,Xcel Energy Inc. Common Stock,NYQ,1.80,19.72,4.34,20.26,1.28,18.04B,2971730,38.35,30.12,35.56
KNDI,Kandi Technologies Group Inc.,NMS,0.59,11.60,11.11,4.89,None,319.29M,657677,20.38,6.53,6.80
GST,Gastar Exploration Inc Common S,ASE,-1.16,None,6.14,2.88,None,95.37M,794089,7.95,1.10,1.19
CPE,Callon Petroleum Company Common,NYQ,0.15,56.64,3.11,7.25,None,548.13M,1735580,11.05,4.09,8.27
JCP,J.C. Penney Company Inc. Holdi,NYQ,-1.81,None,10.61,5.43,0.00,2.47B,10994800,11.30,5.90,8.08
HP,Helmerich & Payne Inc. Common,NYQ,5.59,9.79,4.69,46.64,2.75,5.90B,2032530,105.50,54.00,54.75
JBLU,JetBlue Airways Corporation,NMS,1.34,16.23,3.85,8.87,None,6.82B,8767180,24.64,9.38,21.67
EBIX,Ebix Inc.,NMS,1.97,14.24,29.61,12.21,0.30,966.15M,392856,38.04,12.64,28.04
AMBR,Amber Road Inc. Common Stock,NYQ,-0.73,None,11.14,2.08,None,122.83M,150153,18.09,4.04,4.69
MXL,MaxLinear Inc Class A Common S,NYQ,-0.99,None,3.46,4.23,None,588.54M,632644,13.33,6.25,9.77
CMGE,China Mobile Games and Entertai,NGM,1.30,None,0.00,0.00,0.14,None,453361,29.70,14.61,21.80
RDN,Radian Group Inc. Common Stock,NYQ,3.03,5.78,9.46,11.28,0.01,3.65B,2314620,19.13,13.96,17.49
PTLA,Portola Pharmaceuticals Inc.,NMS,-3.77,None,8.76,7.02,None,2.38B,397212,54.09,24.75,45.37
WMS,Advanced Drainage Systems Inc.,NYQ,0.26,104.96,9.19,4.26,0.20,1.46B,343166,33.28,17.23,27.29
SONC,Sonic Corp.,NMS,1.04,25.56,5.34,0.36,0.36,1.39B,1116980,36.73,20.47,26.71
RGSE,Real Goods Solar Inc.,NCM,-7.13,None,0.61,0.60,None,11.67M,946755,34.80,0.92,0.95
CNCE,Concert Pharmaceuticals Inc.,NGM,0.77,19.94,7.78,6.21,None,337.35M,262480,18.68,8.06,15.39
VLO,Valero Energy Corporation Commo,NYQ,8.73,7.00,2.41,42.93,1.60,30.39B,6343230,71.50,42.53,61.14
LGCY,Legacy Reserves LP,NMS,-8.42,None,4.38,0.96,1.40,356.32M,511122,31.15,4.78,5.13
MYL,Mylan Inc.,NMS,2.07,24.92,4.73,19.47,0.00,25.32B,6799040,76.69,44.80,51.50
KIM,Kimco Realty Corporation Common,NYQ,1.51,16.22,3.05,12.04,0.96,10.14B,2893990,28.54,21.54,24.55
FCS,Fairchild Semiconductor Interna,NMS,-0.37,None,2.25,9.86,None,1.52B,1348330,20.84,12.01,13.14
MZI.V,MEZZI HOLDINGS INC,VAN,-0.100,None,0.000,0.077,None,5.92M,857889,0.315,0.080,0.155
HCLP,Hi-Crush Partners LP Common Uni,NYQ,2.44,5.19,1.94,4.34,1.90,467.52M,386248,71.88,12.39,12.65
AZPN,Aspen Technology Inc.,NMS,1.33,28.87,8.85,-0.57,None,3.23B,646864,46.76,31.57,38.40
SNAK,Inventure Foods Inc.,NMS,-0.52,None,8.91,2.85,None,165.87M,207509,14.11,8.17,8.47
MTRN,Materion Corporation,NYQ,2.08,15.02,4.52,23.43,0.36,629.88M,100533,41.85,26.64,31.30
DF,Dean Foods Company Common Stock,NYQ,-0.62,None,4.68,6.08,0.28,1.59B,2120870,19.74,12.62,16.84
POOL,Pool Corporation,NMS,2.67,25.75,6.42,6.03,1.04,2.95B,215864,72.85,51.61,68.83
LGND,Ligand Pharmaceuticals Incorpor,NGM,1.55,54.55,11.31,3.48,0.00,1.68B,414272,112.40,41.99,84.60
PLXS,Plexus Corp.,NMS,2.82,13.06,2.76,24.79,None,1.24B,193902,46.44,34.07,36.83
IG,IGI Laboratories Inc. Common S,ASE,0.06,124.92,17.05,1.41,None,389.60M,548833,12.05,4.75,7.37
EXC,Exelon Corporation Common Stock,NYQ,2.71,12.18,2.46,27.28,1.24,28.43B,7416950,38.93,30.63,33.00
ALB,Albemarle Corporation Common St,NYQ,1.58,29.57,4.83,28.34,1.16,5.25B,1006720,65.45,46.67,46.81
HRL,Hormel Foods Corporation Common,NYQ,2.48,24.75,9.34,14.90,1.00,16.22B,798302,64.13,49.62,61.38
CUR,Neuralstem Inc. Common Stock,NCM,-0.23,None,28.52,0.16,None,128.50M,682356,4.11,1.25,1.40
DRNA,Dicerna Pharmaceuticals Inc.,NMS,-3.10,None,6.06,5.77,None,212.93M,191677,27.33,8.00,10.34
SGEN,Seattle Genetics Inc.,NMS,-0.90,None,18.37,1.43,None,5.16B,871423,52.33,30.05,41.17
CACI,CACI International Inc. Class,NYQ,5.17,15.56,3.96,61.22,None,1.95B,119886,92.20,69.15,80.46
PVH,PVH Corp. Common Stock,NYQ,6.22,18.06,4.64,53.76,0.15,9.28B,882223,130.00,93.80,112.28
MJN,Mead Johnson Nutrition Company,NYQ,3.52,22.31,2.59,3.73,1.65,15.92B,1975780,105.45,78.52,78.52
AMS,American Shared Hospital Servic,ASE,-0.3290,None,1.3900,3.6690,0.0000,11.58M,4753,3.0500,1.9800,2.1594
SSNI,Silver Spring Networks Inc. Co,NYQ,-0.37,None,8.76,-2.10,None,603.60M,311783,15.20,6.90,12.06
OC,Owens Corning Inc Common Stock,NYQ,1.64,27.40,2.12,31.53,0.68,5.28B,1568190,47.90,28.38,44.91
TTPH,Tetraphase Pharmaceuticals Inc,NMS,-2.65,None,6.82,6.43,None,1.50B,444664,52.90,11.53,41.09
BRCD,Brocade Communications Systems,NMS,0.78,13.56,1.92,5.94,0.18,4.41B,4793540,12.96,8.91,10.59
ANFI,Amira Nature Foods Ltd Ordinary,NYQ,1.41,2.21,14.86,5.34,None,111.75M,475539,19.86,2.51,3.11
TBI,TrueBlue Inc. Common Stock,NYQ,1.71,13.57,1.39,12.19,None,941.62M,293638,31.50,19.82,23.13
BDBD,Boulder Brands Inc.,NMS,-2.15,None,12.22,3.94,None,517.83M,1186530,15.47,6.28,8.43
GWGH,GWG Holdings Inc,NCM,0.04,167.05,0.48,0.59,None,43.61M,2844,17.47,6.05,7.35
HNNA,Hennessy Advisors Inc.,NCM,1.75,14.05,0.38,7.45,0.24,148.03M,8452,24.95,17.40,24.57
BTU,Peabody Energy Corporation Comm,NYQ,-7.00,None,5.01,5.94,0.01,495.29M,18446800,16.22,0.99,1.78
AES,The AES Corporation Common Stoc,NYQ,1.27,9.43,2.55,5.66,0.40,8.19B,5190480,15.21,11.53,12.00
SCTY,SolarCity Corporation,NMS,-0.29,None,11.03,7.81,None,3.98B,2454630,75.90,40.75,40.99
CE,Celanese Corporation Celanese C,NYQ,3.93,15.04,2.89,20.06,1.20,9.06B,1228040,74.19,49.42,59.07
SANW,S&W Seed Company,NCM,-0.19,None,23.71,3.87,None,54.47M,67438,6.20,2.99,4.12
ECHO,Echo Global Logistics Inc.,NMS,0.52,48.10,9.47,12.83,None,767.34M,410088,34.35,22.46,24.82
LHO,LaSalle Hotel Properties Common,NYQ,1.61,19.55,3.69,21.28,1.80,3.57B,1246990,43.56,31.00,31.56
MPO,Midstates Petroleum Company In,NYQ,-94.27,None,6.39,-47.56,None,13.03M,103866,71.30,1.84,1.92
DO,Diamond Offshore Drilling Inc.,NYQ,-0.11,None,6.70,31.04,0.50,2.96B,2127630,45.08,20.51,21.57
KGC,Kinross Gold Corporation Common,NYQ,-1.16,None,1.20,4.16,0.00,2.37B,9522540,3.99,1.60,2.07
TBNK,Territorial Bancorp Inc.,NMS,1.53,17.18,3.73,24.10,0.68,238.16M,27358,27.40,20.05,26.29
CAPL,CrossAmerica Partners LP Common,NYQ,-0.56,None,4.48,10.38,2.19,696.02M,241941,40.87,20.08,21.00
RC.TO,RDM CORP,TOR,0.19,18.58,0.00,1.43,None,77.74M,30155,3.90,2.05,3.53
FOXA,Twenty-First Century Fox Inc.,NMS,3.90,7.17,4.66,8.45,0.30,56.42B,15908000,39.27,27.56,27.94
SNV,Synovus Financial Corp. Common,NYQ,1.46,20.50,3.39,21.78,0.40,3.95B,931595,32.52,21.91,29.91
ZSAN,Zosano Pharma Corporation,NCM,-2.51,None,5.04,3.54,None,94.76M,22322,12.40,7.01,7.92
CDZI,Cadiz Inc.,NGM,-1.20,None,16.58,-2.80,None,134.18M,156056,14.14,6.88,7.53
PBIP,Prudential Bancorp Inc.,NGM,0.30,48.36,1.29,14.96,0.12,117.47M,29920,15.10,11.66,14.41
POZN,Pozen Inc.,NMS,-0.08,None,4.05,1.08,0.00,276.27M,773092,12.69,6.38,8.44
GWRE,Guidewire Software Inc. Common,NYQ,0.24,226.76,9.30,9.37,None,3.86B,383838,60.86,43.17,54.65
BHLB,Berkshire Hills Bancorp Inc. C,NYQ,1.63,17.13,4.27,28.50,0.76,810.82M,115364,29.81,22.84,27.94
DOW,Dow Chemical Company (The) Comm,NYQ,3.52,12.10,2.13,16.93,1.68,49.36B,8299490,54.97,41.45,42.62
