Ticker&Date,EPS,AvgV%,VF%,priceChange,50MA%,float,Title, BandWidth, BoilUpper, close, BoilLower, BoilPercent,divergence,signal,macd,divergence%,rsi,sma60,sma20,sma5,mfi,stochK,stochD,lastTradeDate
A20170814,1.78,1.26260898269,0.00751143189335,-0.00301003344482,-0.00798668885191,320813000.0,0.0,2.9904,61.7617,59.6199989319,58.7713,0.283807829014,-0.155,-0.0129,-0.1679,-0.00259979877184,47.5898,59.8738,60.2665,59.468,46.9836,50.7246,31.0555,1502741006.0
AA-PB20161031,-1.03,0.106233413436,6.24768037753e-05,0.00292112950341,-0.197611010127,406855000.0,0.0,,,,,,,,,,,,,,,,,
AA20170814,0.88,0.605225013216,0.0122470036118,-0.0241406454999,0.0443695591126,173876000.0,0.0,3.5342,38.8871,37.1899986267,35.3529,0.519806073994,-0.0775,0.9764,0.8989,-0.00208389359671,55.132,34.2748,37.12,38.19,55.9839,34.2181,42.3752,1502740843.0
AAC20170814,-0.2,1.01027961882,0.0132649637407,0.0262857142857,0.286532951289,9239000.0,0.0,3.6304,9.0497,8.97999954224,5.4193,0.980800887571,0.2279,0.2969,0.5248,0.0253786204474,75.098,6.8525,7.2345,8.514,73.6887,92.284,92.5971,1502740882.0
AAL20170814,4.03,0.546032848065,0.00692382646872,-0.00102333196889,-0.0431287982748,432775000.0,0.0,4.9682,53.1036,48.8100013733,48.1354,0.135783860008,-0.3424,-0.2023,-0.5447,-0.00701495575428,39.1224,50.0683,50.6195,49.022,40.5987,30.0439,19.7917,1502740802.0
AAMC20170814,-3.36,0.25766979961,0.0018049689441,0.0,-0.181777728335,805000.0,0.0,27.4182,102.0341,73.5500030518,74.6159,-0.0388755260463,-2.1736,-1.5549,-3.7285,-0.0295526840219,22.3782,88.5345,88.325,78.01,26.4384,15.4348,11.1688,1502730455.0
AAME20170814,0.05,0.69821119446,0.000208692652639,-0.0441176470588,-0.0972222222222,5798000.0,0.0,0.495,3.78,3.25,3.285,-0.0707070707071,-0.0338,-0.0518,-0.0855,-0.0104,30.3388,3.6473,3.5325,3.36,29.2033,11.1111,9.2593,1502740796.0
AAN20170814,1.95,0.751293001274,0.00877788938955,0.00285714285714,0.109678988327,69686000.0,0.0,12.197,49.5665,45.6300010681,37.3695,0.67725679004,-0.0377,1.8073,1.7696,-0.000826210806871,66.2307,39.876,43.468,45.404,62.5484,70.9641,66.2182,1502740921.0
AAOI20170814,4.21,0.843219446292,0.176998207204,0.0162194043055,-0.111626707914,18407000.0,0.0,54.4508,112.5744,68.9199981689,58.1236,0.198278044931,-3.7444,0.9947,-2.7497,-0.0543296590174,41.9568,73.3632,85.349,67.396,61.0696,14.6498,7.6796,1502740801.0
AAON20170814,0.96,0.540451538256,0.00178909376611,0.0135338345865,-0.0581330352152,40729000.0,0.0,5.6626,37.6338,33.7000007629,31.9712,0.305301586363,-0.0749,-0.6917,-0.7666,-0.00222255187847,38.4519,36.1837,34.8025,33.78,26.298,68.1818,56.3222,1502740801.0
AAP20170814,5.52,1.14892724233,0.0290083202832,0.0133481646274,0.00690798563139,73435000.0,0.0,15.6016,115.7163,109.319999695,100.1147,0.590022798612,0.5362,-1.6589,-1.1227,0.00490486646082,47.7416,118.1605,107.9155,108.272,56.2578,40.5088,32.4865,1502740961.0
AAPL20170814,8.81,0.810083561584,0.00439576421507,0.0033266382124,0.0662353255069,5032739000.0,0.0,15.712,161.883,159.850006104,146.171,0.870608840601,0.5357,2.1832,2.7189,0.00335126668468,63.2788,150.3022,154.027,158.758,67.1466,86.373,70.5437,1502740801.0
AAT20170814,0.66,0.936313730196,0.00523420056538,0.01675,0.0198094282849,41742000.0,0.0,1.148,40.835,40.6699981689,39.687,0.856270182008,-0.0276,0.1466,0.119,-0.000678632929496,57.2695,39.887,40.261,40.106,42.7676,72.9031,49.1237,1502740921.0
AAU20170814,-0.04,0.830107983779,0.00247565393463,0.0181818181818,-0.0666666666667,72599000.0,0.0,0.2266,1.2843,1.11000001431,1.0577,0.230803240534,-0.0036,-0.0356,-0.0392,-0.00324324320145,38.935,1.2605,1.171,1.104,33.902,28.5715,23.521,1502740792.0
AAV.TO20170814,0.31,0.603574462647,0.00175203910721,-0.013431013431,-0.0626450116009,183291000.0,0.0,1.1412,9.1571,8.07999992371,8.0159,0.0561688781161,-0.0613,-0.0597,-0.121,-0.007586633735,35.5139,8.5313,8.5865,8.266,46.2899,4.0404,14.1414,1502740800.0
AAV20170814,0.25,0.770060014374,0.000450131212116,-0.015503875969,-0.060650887574,183291000.0,0.0,1.0806,7.3453,6.34999990463,6.2647,0.07893753899,-0.0687,-0.0064,-0.0751,-0.0108188978003,36.7909,6.5575,6.805,6.51,33.1162,5.102,5.4885,1502740921.0
AAWW20170814,2.34,0.459064035835,0.00818967120961,0.0130505709625,0.0703205791107,24727000.0,0.0,11.9426,66.9213,62.0999984741,54.9787,0.596293811575,-0.3315,2.2596,1.928,-0.00533816438237,57.8779,55.2917,60.95,62.26,47.6061,46.4455,40.2843,1502740801.0
AB20170814,2.18,0.506857829312,0.00228718565132,0.00418410041841,-0.0107172300082,84858000.0,0.0,1.5054,25.3127,24.0,23.8073,0.128005845622,-0.1652,0.2097,0.0445,-0.00688333333333,46.3595,23.5725,24.56,24.13,52.5807,28.3333,20.9596,1502740922.0
ABAX20170814,1.42,0.906325698924,0.00440744675937,0.000212765957447,-0.0678167757287,21647000.0,0.0,9.718,53.33,47.0099983215,43.612,0.349660251238,-0.1114,-1.2202,-1.3316,-0.00236970865725,40.1203,50.2955,48.471,46.482,31.8094,24.9647,17.5364,1502740801.0
ABB20170814,1.04,0.66628340968,0.000751408254939,-0.00304083405734,-0.0539983511954,1651157000.0,0.0,2.3636,24.7673,22.9500007629,22.4037,0.231130801717,-0.0332,-0.4245,-0.4577,-0.00144662304559,27.9131,24.6183,23.5855,23.034,30.433,15.0002,6.6668,1502740922.0
ABBV20170814,4.07,0.479905387238,0.00166283888343,-0.00575600168468,-0.0170714781402,1592915000.0,0.0,5.2232,74.3321,70.8199996948,69.1089,0.327596051238,-0.1711,0.0082,-0.1628,-0.00241598419567,45.9163,70.582,71.7205,71.076,49.0153,42.1053,28.6742,1502740930.0
ABC20170814,3.84,1.42348294937,0.0125715875921,-0.00286390237828,-0.119128808712,161704000.0,0.0,24.7802,100.1476,80.0800018311,75.3674,0.190176101527,-1.0773,-2.5589,-3.6361,-0.0134527968952,25.9894,91.286,87.7575,79.822,24.5947,11.747,9.0982,1502740891.0
ABCB20170814,2.33,1.44144563838,0.0065388315769,0.0367816091954,-0.0363247863248,35963000.0,0.0,4.298,48.0415,45.0999984741,43.7435,0.315611557497,-0.2207,-0.453,-0.6737,-0.00489357001035,45.1588,46.3908,45.8925,44.5,27.5692,49.6487,18.7898,1502740801.0
ABCD20170814,0.32,2.64325920778,0.00554064093227,-0.0452830188679,0.0222222222222,13730000.0,0.0,0.4374,5.1222,5.05999994278,4.6848,0.857795936853,0.0358,-0.0112,0.0246,0.00707509889424,56.8285,4.961,4.9035,5.026,54.8812,57.8947,74.2352,1502740801.0
ABCO20170814,2.63,1.04454077744,0.0132757976203,-0.00768491834774,-0.0529886321966,37988000.0,0.0,8.9066,59.3458,51.6500015259,50.4392,0.135944302638,-0.6376,-0.1549,-0.7925,-0.0123446269344,36.7868,53.235,54.8925,51.47,20.5137,22.7586,19.8286,1502740801.0
ABE.V20170811,-0.03,0.160117846735,8.9937763068e-05,0.0,-0.225,55594000.0,0.0,,,,,,,,,,,,,,,,,
ABEO20170814,-0.6,0.728300616155,0.0162462672895,-0.0263157894737,-0.0830235439901,21834000.0,0.0,3.248,10.0465,7.40000009537,6.7985,0.185190916061,-0.2054,0.1564,-0.049,-0.027756756399,42.8557,6.945,8.4225,7.6,24.5837,10.8108,14.4828,1502740801.0
ABEV20170814,0.24,0.774133099454,0.0036616284206,0.00163666121113,0.0497427101201,5990246000.0,0.0,0.3834,6.2387,6.11999988556,5.8553,0.690401370785,-0.0112,0.1185,0.1073,-0.0018300653937,64.6951,5.7375,6.047,6.114,60.7744,71.4286,64.762,1502740885.0
ABG20170814,7.69,1.50395884532,0.0183608176632,-0.0133079847909,-0.0573919360697,18932000.0,0.0,7.0272,57.8936,51.9000015259,50.8664,0.147085827339,-0.2542,-0.7098,-0.964,-0.0048978803955,37.5911,55.4033,54.38,52.41,38.247,18.0852,15.7402,1502741006.0
ABI.V20170810,-0.001,0.6028605746,0.000252591452833,0.0,-0.025974025974,172876000.0,0.0,,,,,,,,,,,,,,,,,
ABIL20170814,-0.44,0.04096546493,0.00272819803971,-0.0280303030303,-0.33722491993,7958000.0,0.0,0.5375,1.0429,0.641499996185,0.5054,0.253209295228,-0.0061,-0.0911,-0.0971,-0.00950896342365,34.869,0.9424,0.7742,0.6535,38.1942,17.9945,25.2401,1502740425.0
ABIO20170814,-2.052,1.43907288359,0.0286910510511,-0.0535714285714,-0.409799554566,8325000.0,0.0,1.4305,2.7375,1.32500004768,1.307,0.0125830462661,-0.0741,-0.1671,-0.2412,-0.0559245262893,20.2269,2.2746,2.0223,1.551,8.602,2.1739,6.6244,1502740801.0
ABM20170814,0.22,0.441377056634,0.00224364877309,0.0123796423659,0.0253076387277,55383000.0,0.0,2.1076,45.2908,44.1599998474,43.1832,0.463465480837,-0.1664,0.5272,0.3608,-0.00376811595505,55.6382,42.7585,44.237,43.974,45.743,55.1402,29.5554,1502740919.0
ABMD20170814,1.71,0.524396796399,0.00385985809003,0.010878112713,0.0599876314162,42985000.0,0.0,15.701,156.256,154.259994507,140.555,0.872873989353,0.4093,2.3452,2.7545,0.00265331268362,62.6457,143.697,148.4055,153.472,50.459,80.1261,65.1104,1502740801.0
ABN.V20170814,-0.032,1.2364945617,0.0134510086455,-0.0444444444444,0.653846153846,30536000.0,0.0,0.1781,0.2458,0.215000003576,0.0677,0.827063467582,0.0065,0.0223,0.0288,0.0302325576367,74.167,0.1219,0.1568,0.207,87.3097,82.1429,86.9048,1502740760.0
ABR.V20170814,-0.04,0.145223482455,0.00448804865765,-0.0833333333333,-0.153846153846,25813000.0,0.0,0.0702,0.1706,0.109999999404,0.1004,0.136752128261,-0.0031,-0.0053,-0.0084,-0.0281818183345,39.0102,0.1384,0.1355,0.113,27.0882,9.0909,15.1515,1502740610.0
ABR20170814,1.09,0.778800035435,0.00617462324163,0.01,-0.0253317249698,49833000.0,0.0,0.254,8.384,8.07999992371,8.13,-0.196850694071,-0.0158,-0.0116,-0.0274,-0.00195544556302,39.0184,8.2852,8.257,8.2,30.2695,25.0,26.6609,1502740922.0
ABRN20170814,0.83,0.523336951465,0.000168102804204,0.00238199213943,-0.00445548458323,40154000.0,0.0,0.6204,25.6103,25.2490005493,24.9899,0.417634670078,-0.0028,-0.0609,-0.0637,-0.000110895478597,46.3208,25.3965,25.3001,25.196,38.0125,42.4075,29.2874,1502738280.0
ABT.TO20170814,-0.11,0.706038351693,0.00121110227453,0.0139949109415,0.00125628140704,31435000.0,0.0,0.3534,8.1882,7.96999979019,7.8348,0.382568732857,-0.0155,0.0288,0.0132,-0.00194479302485,50.2065,7.9297,8.0115,7.988,48.3852,55.8139,35.9089,1502740800.0
ABT20170814,0.71,0.529793802832,0.00188480009469,0.00697578990562,-0.000203707476064,1723491000.0,0.0,3.2804,51.1512,49.0800018311,47.8708,0.36861414189,-0.2076,0.2596,0.0519,-0.00422982869305,51.8531,48.017,49.511,48.666,34.6312,37.3189,18.0894,1502740934.0
ABTL20170814,0.33,1.01510336131,0.016018908698,-0.0407185628743,-0.30347826087,11106000.0,0.0,7.108,13.97,8.01000022888,6.862,0.161508192021,-0.2662,-0.9098,-1.176,-0.0332334572276,21.9418,11.9697,10.416,8.026,23.0503,25.1825,27.5189,1502740801.0
ABTX20170814,1.71,0.889371452021,0.00229460031763,0.0262068965517,-0.0261780104712,11334000.0,0.0,4.1802,39.8876,37.2000007629,35.7074,0.357064437811,-0.1276,-0.4529,-0.5806,-0.00343010745653,44.9705,38.3846,37.7975,36.58,16.2167,48.5294,24.7235,1502740801.0
ABUS20170814,-5.07,0.279678856054,0.00123013449418,0.0138888888889,-0.00544959128065,30782000.0,0.0,0.5343,3.8934,3.625,3.3591,0.497660490361,0.0026,-0.0215,-0.0189,0.00071724137931,50.0412,3.6101,3.6263,3.625,41.6817,77.2727,69.4444,1502740798.0
ABX.TO20170814,2.02,1.06493323189,0.00249069021929,-0.00700280112045,0.0265444015444,1163239000.0,0.0,2.512,22.085,21.2700004578,19.573,0.675557507072,0.1069,0.0676,0.1745,0.00502585790782,53.1025,21.1865,20.829,21.346,59.2641,78.5992,88.8457,1502740800.0
ABX20170814,2.02,0.672980007314,0.00664406626669,0.000598444045482,0.0276582667486,1163239000.0,0.0,1.7996,17.4723,16.7199993134,15.6727,0.581962276814,0.0141,0.1856,0.1997,0.000843301470039,53.4121,16.2857,16.5725,16.812,67.0669,56.875,73.726,1502740982.0
